"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
185,"Forest Land","","24202","Mie Prefecture","Yokkaichi City","Hachiojicho","","",1200000,"","1300",,"","","","","","","","",,"",,,"2nd quarter 2014",""
186,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Oaza Hazu","Kasumigaura","24",9500000,"","280",34000,"Semi-rectangular Shaped","13.0","","","","","East","City Road",4.5,"Urbanization Control Area",60,200,"2nd quarter 2014",""
187,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Hamaisshikicho","Kawaramachi","12",13000000,"","950",14000,"Semi-shaped","18.0","","","","","Northeast","City Road",4.5,"Semi-industrial District",60,200,"2nd quarter 2014",""
188,"Residential Land(Land and Building)","Commercial Area","24202","Mie Prefecture","Yokkaichi City","Hamadacho","Kintetsuyokkaichi","4",19000000,"","110",,"Rectangular Shaped","8.0","","","","","Northeast","City Road",70.0,"Commercial District",80,600,"2nd quarter 2014",""
189,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Oaza Higashiakuragawa","Akuragawa","9",3000000,"","380",8000,"Semi-shaped","20.0","","","","","No facing road","",,"Semi-industrial District",60,200,"2nd quarter 2014",""
190,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Oaza Higashiakuragawa","Akuragawa","8",15000000,"","200",76000,"Semi-rectangular Shaped","","","","","","Northeast","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
191,"Residential Land(Land Only)","Potential Residential Area","24202","Mie Prefecture","Yokkaichi City","Oaza Higashiakuragawa","Kawaramachi","12",23000000,"","980",24000,"Rectangular Shaped","18.0","","","","","Northwest","City Road",6.5,"Semi-industrial District",60,200,"2nd quarter 2014",""
192,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Higashisakabecho","Kawaramachi","30-60minutes",6700000,"","330",20000,"Irregular Shaped","11.8","","","","","North","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
193,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Higashitomidacho","Kintetsutomida","10",1300000,"","70",18000,"Rectangular Shaped","7.0","","","","","Northeast","City Road",4.2,"Category 1 Residential District",60,200,"2nd quarter 2014",""
194,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Higashitomidacho","Kintetsutomida","13",1900000,"","110",17000,"Rectangular Shaped","8.3","","","","","Northeast","City Road",5.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
195,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Higashitomidacho","Kintetsutomida","13",2800000,"","120",23000,"Rectangular Shaped","9.6","","","","","Northeast","City Road",5.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
196,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Higashitomidacho","Kintetsutomida","11",9800000,"","250",40000,"Rectangular Shaped","8.3","","","","","Southeast","City Road",5.2,"Category 1 Residential District",60,200,"2nd quarter 2014",""
197,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Higashihinocho","Isematsumoto","11",38000000,"","230",,"Semi-rectangular Shaped","15.2","170","2014","W","House","East","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
198,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Higashihinocho","Nishihino","14",8000000,"","160",50000,"Semi-square Shaped","12.7","","","","","West","City Road",5.7,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
199,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Oaza Hinaga","Tomari (Mie)","15",14000000,"","310",46000,"Irregular Shaped","","","","","","Southwest","Road",4.7,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings including private road"
200,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Oaza Hinaga","Tomari (Mie)","20",49000000,"","1600",30000,"Irregular Shaped","25.0","","","","","East","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
201,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Hinaganishi","Minamihinaga","9",29000000,"","165",,"Rectangular Shaped","13.8","130","2014","W","House","Southeast","Road",6.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
202,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Hiraocho","Sakura (Mie)","16",11000000,"","350",30000,"Semi-square Shaped","19.0","","","","","East","City Road",4.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
203,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Hiraocho","Sakura (Mie)","18",14000000,"","440",32000,"Trapezoidal Shaped","24.7","","","","","Southwest","City Road",5.7,"Urbanization Control Area",60,200,"2nd quarter 2014",""
204,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Hiraocho","Sakura (Mie)","29",16000000,"","480",,"Rectangular Shaped","18.2","85","1972","LS","House","South","City Road",4.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
205,"Residential Land(Land Only)","Industrial Area","24202","Mie Prefecture","Yokkaichi City","Fujicho","Akuragawa","11",360000000,"","2,000 m^2 or greater.",48000,"Semi-rectangular Shaped","50.0m or longer.","","","","","Northwest","City Road",9.0,"Industrial District",60,200,"2nd quarter 2014",""
206,"Residential Land(Land Only)","Industrial Area","24202","Mie Prefecture","Yokkaichi City","Fujicho","Kasumigaura","14",13000000,"","330",39000,"Semi-rectangular Shaped","9.0","","","","","Southeast","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
207,"Residential Land(Land Only)","Potential Residential Area","24202","Mie Prefecture","Yokkaichi City","Heizucho","Heizu","6",8000000,"","760",11000,"Irregular Shaped","9.0","","","","","No facing road","",,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
208,"Residential Land(Land Only)","Potential Residential Area","24202","Mie Prefecture","Yokkaichi City","Betsumei","Kasumigaura","13",4700000,"","250",19000,"Semi-rectangular Shaped","5.0","","","","","Southwest","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
209,"Residential Land(Land Only)","Potential Residential Area","24202","Mie Prefecture","Yokkaichi City","Betsumei","Kasumigaura","13",13000000,"","540",24000,"Semi-rectangular Shaped","10.0","","","","","Southwest","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
210,"Residential Land(Land Only)","Potential Residential Area","24202","Mie Prefecture","Yokkaichi City","Betsumei","Kasumigaura","13",5300000,"","280",19000,"Semi-rectangular Shaped","5.4","","","","","Southwest","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
211,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Betsumei","Kasumigaura","14",11000000,"","170",66000,"Semi-rectangular Shaped","12.0","","","","","Northwest","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
212,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Betsumei","Kasumigaura","7",40000000,"","190",,"Rectangular Shaped","11.0","115","2014","LS","House","Northeast","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
213,"Pre-owned Condominiums, etc.","","24202","Mie Prefecture","Yokkaichi City","Horiki","Kintetsuyokkaichi","13",13000000,"3LDK","70",,"","","","1996","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
214,"Pre-owned Condominiums, etc.","","24202","Mie Prefecture","Yokkaichi City","Horiki","Kintetsuyokkaichi","13",14000000,"4LDK","85",,"","","","1989","RC","House","","",,"Category 2 Residential District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
215,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Makita","Kawagoetomisuhara","14",30000000,"","190",,"Semi-rectangular Shaped","","115","2014","W","House","Northeast","Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
216,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Matsutera","Asahi","16",4300000,"","190",,"Semi-rectangular Shaped","16.0","80","1973","W","House","North","City Road",4.2,"Category 1 Residential District",60,200,"2nd quarter 2014",""
217,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Matsumoto","Isematsumoto","9",69000000,"","950",72000,"Semi-rectangular Shaped","43.2","","","","","East","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
218,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Matsumoto","Isematsumoto","6",3000000,"","300",10000,"Irregular Shaped","","","","","","No facing road","",,"Category 1 Residential District",60,200,"2nd quarter 2014",""
219,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Mitakidai","Isekawashima","11",7500000,"","280",,"&quot;Flag-shaped&quot; etc.","5.0","130","1990","W","House","East","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014","Dealings in which auction or arbiter participates"
220,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Mitsuyacho","Akuragawa","8",5000000,"","185",27000,"Rectangular Shaped","7.0","","","","","Southeast","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
221,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Minamikomatsucho","Utsube","30-60minutes",7500000,"","190",39000,"Semi-rectangular Shaped","12.0","","","","","East","Prefectural Road",8.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
222,"Agricultural Land","","24202","Mie Prefecture","Yokkaichi City","Minamikomatsucho","","",3500000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
223,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Minaminayacho","Yokkaichi","10",2000000,"","50",,"Rectangular Shaped","12.0","35","1966","W","House","Southeast","City Road",6.0,"Near Commercial District",80,200,"2nd quarter 2014",""
224,"Residential Land(Land Only)","Industrial Area","24202","Mie Prefecture","Yokkaichi City","Miyamadocho","Miyamado","4",12000000,"","480",25000,"Semi-rectangular Shaped","18.1","","","","","East","Prefectural Road",18.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
225,"Residential Land(Land Only)","Industrial Area","24202","Mie Prefecture","Yokkaichi City","Miyamadocho","Miyamado","4",18000000,"","480",37000,"Semi-rectangular Shaped","18.1","","","","","East","Prefectural Road",18.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
226,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Muroyamacho","Nishihino","16",31000000,"","210",,"Rectangular Shaped","13.8","135","2014","W","House","West","City Road",3.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
227,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Muroyamacho","Nishihino","15",29000000,"","210",,"Rectangular Shaped","6.9","135","2014","W","House","North","City Road",3.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
228,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Mochibukucho","Kasumigaura","14",18000000,"","170",,"Rectangular Shaped","10.0","105","2014","W","House","Southeast","City Road",6.0,"Semi-residential District",60,200,"2nd quarter 2014",""
229,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Mochibukucho","Kintetsutomida","13",7200000,"","115",63000,"Semi-rectangular Shaped","6.0","","","","","Northeast","City Road",4.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
230,"Residential Land(Land Only)","Commercial Area","24202","Mie Prefecture","Yokkaichi City","Yasujima","Kintetsuyokkaichi","11",40000000,"","330",120000,"Square Shaped","17.5","","","","","Northwest","City Road",6.0,"Commercial District",80,500,"2nd quarter 2014",""
231,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Yachiyodai","Yamajo","16",19000000,"","195",,"Rectangular Shaped","11.4","105","2013","W","House","East","City Road",5.0,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
232,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Yamajocho","Akatsukigakuenmae","14",11000000,"","390",28000,"Irregular Shaped","19.8","","","","","Northwest","Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
233,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Yamajocho","Yamajo","18",78000000,"","2,000 m^2 or greater.",38000,"Irregular Shaped","14.5","","","","","South","Prefectural Road",8.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
234,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Yamajocho","Yamajo","9",8000000,"","250",,"Rectangular Shaped","14.5","125","1991","LS","House","South","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
235,"Agricultural Land","","24202","Mie Prefecture","Yokkaichi City","Yamajocho","","",2000000,"","1600",,"","","","","","","","",,"",,,"2nd quarter 2014",""
236,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Yamanoisshikicho","Akuragawa","1H-1H30",720000,"","45",16000,"Semi-shaped","10.5","","","","","Southwest","City Road",3.8,"Urbanization Control Area",60,200,"2nd quarter 2014",""
237,"Residential Land(Land Only)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Yamanoisshikicho","Akuragawa","1H-1H30",1700000,"","190",9100,"Semi-shaped","13.0","","","","","No facing road","",,"Urbanization Control Area",60,200,"2nd quarter 2014",""
238,"Residential Land(Land and Building)","Residential Area","24202","Mie Prefecture","Yokkaichi City","Oaza Rokuromi","Minamiyokkaichi","3",9300000,"","340",,"Rectangular Shaped","18.8","200","1957","W","House","West","City Road",2.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
239,"Residential Land(Land Only)","Industrial Area","24202","Mie Prefecture","Yokkaichi City","Oaza Rokuromi","Minamiyokkaichi","9",30000000,"","1400",22000,"Rectangular Shaped","14.9","","","","","North","City Road",6.0,"Industrial District",60,200,"2nd quarter 2014",""
240,"Residential Land(Land Only)","Potential Residential Area","24203","Mie Prefecture","Ise City","Aritakicho","Obata (Mie)","1H-1H30",550000,"","210",2600,"Semi-trapezoidal Shaped","13.0","","","","","West","City Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
241,"Residential Land(Land and Building)","Residential Area","24203","Mie Prefecture","Ise City","Awanocho","Iseshi","30-60minutes",11000000,"","410",,"Semi-rectangular Shaped","10.6","155","1974","W","House","Northwest","City Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
242,"Agricultural Land","","24203","Mie Prefecture","Ise City","Uejicho","","",3000000,"","950",,"","","","","","","","",,"",,,"2nd quarter 2014",""
243,"Residential Land(Land Only)","Residential Area","24203","Mie Prefecture","Ise City","Uenocho","Yamadakamiguchi","1H30-2H",1100000,"","65",16000,"Semi-rectangular Shaped","","","","","","Southeast","City Road",,"Outside Urban Planning Area",,,"2nd quarter 2014",""
244,"Residential Land(Land and Building)","Residential Area","24203","Mie Prefecture","Ise City","Ujiurata","Isuzugawa","26",15000000,"","250",,"Rectangular Shaped","11.1","180","1982","LS","House, Shop","Southwest","Prefectural Road",,"Category 1 Residential District",60,200,"2nd quarter 2014",""
245,"Residential Land(Land Only)","Residential Area","24203","Mie Prefecture","Ise City","Okamoto","Ujiyamada","8",13000000,"","210",64000,"Semi-rectangular Shaped","23.0","","","","","West","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
246,"Agricultural Land","","24203","Mie Prefecture","Ise City","Obatachoakeno","","",5000000,"","2500",,"","","","","","","","",,"",,,"2nd quarter 2014",""
247,"Residential Land(Land Only)","Residential Area","24203","Mie Prefecture","Ise City","Obatachoshimura","Akeno","18",10000000,"","220",45000,"Semi-rectangular Shaped","16.4","","","","","East","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
248,"Residential Land(Land Only)","Residential Area","24203","Mie Prefecture","Ise City","Obatachosogo","Miyagawa","23",9900000,"","240",41000,"Semi-rectangular Shaped","15.0","","","","","West","City Road",7.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014","Dealings including private road"
249,"Residential Land(Land and Building)","Residential Area","24203","Mie Prefecture","Ise City","Obatachomotomachi","Miyagawa","11",11000000,"","250",,"Rectangular Shaped","14.0","195","1976","S","House","North","Road",4.0,"Industrial District",60,200,"2nd quarter 2014",""
250,"Residential Land(Land and Building)","Residential Area","24203","Mie Prefecture","Ise City","Obatachoyuta","Miyagawa","21",5000000,"","600",,"Rectangular Shaped","12.5","110","1971","S","Housing Complex, Office, Workshop","Northeast","City Road",7.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
251,"Residential Land(Land and Building)","Commercial Area","24203","Mie Prefecture","Ise City","Obatachoyuta","Miyagawa","23",33000000,"","400",,"Semi-shaped","18.6","280","1987","S","Shop","Southwest","Prefectural Road",13.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
252,"Residential Land(Land Only)","Residential Area","24203","Mie Prefecture","Ise City","Obatachoyuta","Miyagawa","21",3500000,"","440",8000,"Semi-rectangular Shaped","7.2","","","","","North","City Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
253,"Residential Land(Land Only)","Commercial Area","24203","Mie Prefecture","Ise City","Obatachoyuta","Miyagawa","23",15000000,"","370",41000,"Irregular Shaped","30.0","","","","","Northeast","Prefectural Road",13.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
254,"Residential Land(Land Only)","Potential Residential Area","24203","Mie Prefecture","Ise City","Kashiwacho","Myojo","21",110000000,"","2,000 m^2 or greater.",11000,"Irregular Shaped","","","","","","West","Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
255,"Agricultural Land","","24203","Mie Prefecture","Ise City","Kashiwaracho","","",5000000,"","1200",,"","","","","","","","",,"",,,"2nd quarter 2014",""
256,"Residential Land(Land and Building)","Residential Area","24203","Mie Prefecture","Ise City","Kusubecho","Isuzugawa","3",55000000,"","260",,"Rectangular Shaped","16.9","330","2007","S","Housing Complex","South","City Road",9.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
257,"Residential Land(Land Only)","Residential Area","24203","Mie Prefecture","Ise City","Kurosecho","Isuzugaoka","1",10000000,"","350",29000,"Rectangular Shaped","6.5","","","","","Southwest","City Road",4.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
258,"Residential Land(Land Only)","Residential Area","24203","Mie Prefecture","Ise City","Kogicho","Isuzugaoka","23",9500000,"","330",29000,"Square Shaped","18.4","","","","","Northeast","City Road",5.5,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
259,"Residential Land(Land Only)","Potential Residential Area","24203","Mie Prefecture","Ise City","Kogicho","Iseshi","25",9600000,"","450",21000,"Rectangular Shaped","9.7","","","","","Northeast","City Road",8.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
260,"Residential Land(Land Only)","Potential Residential Area","24203","Mie Prefecture","Ise City","Shimonocho","Iseshi","30-60minutes",12000000,"","680",18000,"Semi-rectangular Shaped","19.0","","","","","East","City Road",3.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
261,"Residential Land(Land and Building)","Residential Area","24203","Mie Prefecture","Ise City","Jinkyu","Ujiyamada","25",4600000,"","280",,"Irregular Shaped","","105","1990","S","Workshop","East","City Road",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
262,"Residential Land(Land and Building)","Commercial Area","24203","Mie Prefecture","Ise City","Jinkyu","Ujiyamada","11",14000000,"","280",,"Semi-rectangular Shaped","12.1","150","1979","","House","North","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
263,"Agricultural Land","","24203","Mie Prefecture","Ise City","Sochicho","","",10000,"","380",,"","","","","","","","",,"",,,"2nd quarter 2014",""
264,"Agricultural Land","","24203","Mie Prefecture","Ise City","Sochicho","","",90000,"","1500",,"","","","","","","","",,"",,,"2nd quarter 2014",""
265,"Residential Land(Land and Building)","Commercial Area","24203","Mie Prefecture","Ise City","Sone","Miyamachi","4",9000000,"","115",,"Trapezoidal Shaped","7.0","110","1995","LS","House","South","City Road",12.0,"Commercial District",80,400,"2nd quarter 2014",""
266,"Residential Land(Land and Building)","Residential Area","24203","Mie Prefecture","Ise City","Tajiricho","Isuzugaoka","20",17000000,"","165",,"Semi-rectangular Shaped","9.7","100","2009","W","House","North","Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
267,"Residential Land(Land Only)","Potential Residential Area","24203","Mie Prefecture","Ise City","Tsumuracho","Ujiyamada","1H30-2H",30000000,"","920",33000,"Irregular Shaped","","","","","","No facing road","",,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
268,"Residential Land(Land Only)","Potential Residential Area","24203","Mie Prefecture","Ise City","Tooricho","Isuzugaoka","14",7500000,"","1000",7400,"Rectangular Shaped","18.0","","","","","East","Road",2.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
269,"Residential Land(Land Only)","Residential Area","24203","Mie Prefecture","Ise City","Tooricho","Isuzugaoka","10",4900000,"","250",20000,"Rectangular Shaped","9.0","","","","","West","Prefectural Road",5.1,"Semi-industrial District",60,200,"2nd quarter 2014",""
270,"Residential Land(Land Only)","Residential Area","24203","Mie Prefecture","Ise City","Tokiwa","Iseshi","18",5500000,"","120",46000,"Rectangular Shaped","7.5","","","","","East","City Road",6.0,"Near Commercial District",80,300,"2nd quarter 2014",""
271,"Residential Land(Land Only)","Residential Area","24203","Mie Prefecture","Ise City","Nakajima","Yamadakamiguchi","14",2700000,"","100",27000,"Semi-rectangular Shaped","8.1","","","","","West","City Road",3.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
272,"Residential Land(Land Only)","Residential Area","24203","Mie Prefecture","Ise City","Nishitoyohamacho","Obata (Mie)","26",5400000,"","260",20000,"Rectangular Shaped","15.0","","","","","South","Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
273,"Residential Land(Land Only)","Residential Area","24203","Mie Prefecture","Ise City","Futamichomizoguchi","Futaminoura","23",2700000,"","125",21000,"Semi-rectangular Shaped","10.1","","","","","South","Prefectural Road",7.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
274,"Residential Land(Land Only)","Residential Area","24203","Mie Prefecture","Ise City","Funae","Iseshi","20",7200000,"","125",57000,"Rectangular Shaped","6.5","","","","","Northeast","City Road",8.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
275,"Residential Land(Land and Building)","Commercial Area","24203","Mie Prefecture","Ise City","Hommachi","Iseshi","8",62000000,"","490",,"Semi-shaped","20.2","230","1966","W","House, Shop","Southwest","Prefectural Road",18.0,"Near Commercial District",80,300,"2nd quarter 2014",""
276,"Agricultural Land","","24203","Mie Prefecture","Ise City","Misonochonagaya","","",3500000,"","370",,"","","","","","","","",,"",,,"2nd quarter 2014",""
277,"Residential Land(Land and Building)","Commercial Area","24203","Mie Prefecture","Ise City","Miyajiri","Iseshi","1",29000000,"","340",,"Semi-shaped","20.0","400","1965","RC","House, Office, Shop","South","City Road",12.0,"Near Commercial District",80,300,"2nd quarter 2014",""
278,"Residential Land(Land and Building)","Commercial Area","24204","Mie Prefecture","Matsusaka City","Atagomachi","Matsusaka","11",14000000,"","140",,"Rectangular Shaped","6.5","115","1981","S","Shop","South","City Road",6.0,"Commercial District",80,400,"2nd quarter 2014",""
279,"Agricultural Land","","24204","Mie Prefecture","Matsusaka City","Iinanchoshimonigaki","","",2000000,"","1400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
280,"Residential Land(Land Only)","Residential Area","24204","Mie Prefecture","Matsusaka City","Izumicho","Matsusaka","24",13000000,"","190",68000,"Semi-rectangular Shaped","12.1","","","","","Southwest","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
281,"Residential Land(Land and Building)","Residential Area","24204","Mie Prefecture","Matsusaka City","Ureshinotamuracho","Gongenmae","15",7500000,"","430",,"Semi-square Shaped","21.0","105","1996","W","House","West","City Road",4.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
282,"Residential Land(Land Only)","Residential Area","24204","Mie Prefecture","Matsusaka City","Ureshinonakagawashimmachi","Isenakagawa","7",25000000,"","300",82000,"Semi-rectangular Shaped","21.0","","","","","Northwest","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
283,"Residential Land(Land and Building)","Residential Area","24204","Mie Prefecture","Matsusaka City","Ureshinonakagawacho","Isenakagawa","19",15000000,"","165",,"Square Shaped","12.7","130","2000","W","House","West","Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
284,"Residential Land(Land and Building)","Residential Area","24204","Mie Prefecture","Matsusaka City","Oishicho","Matsusaka","2H-",3500000,"","220",,"Semi-rectangular Shaped","14.6","220","1992","W","House","Northwest","National Highway",8.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
285,"Residential Land(Land Only)","Residential Area","24204","Mie Prefecture","Matsusaka City","Oishicho","Matsusaka","2H-",2600000,"","480",5400,"Semi-rectangular Shaped","15.0","","","","","East","City Road",4.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
286,"Residential Land(Land and Building)","Industrial Area","24204","Mie Prefecture","Matsusaka City","Okuchicho","Matsusaka","30-60minutes",17000000,"","2,000 m^2 or greater.",,"Semi-rectangular Shaped","50.0m or longer.","1000","1988","S","Workshop, Warehouse","Southwest","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
287,"Residential Land(Land Only)","Residential Area","24204","Mie Prefecture","Matsusaka City","Okurodacho","Matsusaka","23",15000000,"","660",23000,"Semi-shaped","18.4","","","","","West","City Road",3.9,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings between related objects"
288,"Residential Land(Land and Building)","Commercial Area","24204","Mie Prefecture","Matsusaka City","Okurodacho","Matsusaka","16",22000000,"","155",,"Semi-rectangular Shaped","7.0","105","2014","W","House","Northeast","City Road",7.3,"Category 2 Residential District",60,200,"2nd quarter 2014",""
289,"Residential Land(Land and Building)","Residential Area","24204","Mie Prefecture","Matsusaka City","Otsucho","Higashimatsusaka","6",20000000,"","180",,"Rectangular Shaped","13.9","130","2001","LS","House","Southwest","City Road",6.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
