"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
333,"Residential Land(Land Only)","Potential Residential Area","35210","Yamaguchi Prefecture","Hikari City","Murozumi","Hikari","1H30-2H",8000000,"","650",12000,"Semi-trapezoidal Shaped","36.0","","","","","Northeast","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
334,"Residential Land(Land Only)","Residential Area","35210","Yamaguchi Prefecture","Hikari City","Murozumi","Hikari","1H30-2H",4000000,"","210",19000,"Semi-trapezoidal Shaped","19.0","","","","","South","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
335,"Residential Land(Land and Building)","Residential Area","35210","Yamaguchi Prefecture","Hikari City","Murozumiomachi","Hikari","1H-1H30",300000,"","165",,"Semi-square Shaped","13.0","50","","W","House","East","City Road",3.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
336,"Residential Land(Land Only)","Residential Area","35210","Yamaguchi Prefecture","Hikari City","Wadacho","Hikari","25",3300000,"","110",30000,"Rectangular Shaped","9.0","","","","","Southeast","City Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
337,"Residential Land(Land and Building)","Residential Area","35211","Yamaguchi Prefecture","Nagato City","Senzaki","Senzaki","18",5100000,"","160",,"Semi-rectangular Shaped","8.0","100","1996","LS","House","North","City Road",6.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
338,"Residential Land(Land Only)","Residential Area","35211","Yamaguchi Prefecture","Nagato City","Senzaki","Nagatoshi","14",7700000,"","320",24000,"Semi-rectangular Shaped","23.0","","","","","North","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
339,"Residential Land(Land Only)","Residential Area","35211","Yamaguchi Prefecture","Nagato City","Senzaki","Nagatoshi","14",5300000,"","160",33000,"Semi-rectangular Shaped","9.0","","","","","South","City Road",5.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
340,"Forest Land","","35211","Yamaguchi Prefecture","Nagato City","Nishifukawa","","",21000000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
341,"Residential Land(Land Only)","Residential Area","35211","Yamaguchi Prefecture","Nagato City","Higashifukawa","Nagatoshi","14",1300000,"","65",21000,"Semi-trapezoidal Shaped","15.0","","","","","Southeast","City Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
342,"Residential Land(Land Only)","Potential Residential Area","35211","Yamaguchi Prefecture","Nagato City","Higashifukawa","Nagatoshi","15",11000000,"","1300",7900,"Semi-rectangular Shaped","","","","","","South","Hokkaido Prefectural Road",,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
343,"Residential Land(Land and Building)","Commercial Area","35211","Yamaguchi Prefecture","Nagato City","Fukawayumoto","Nagatoyumoto","9",9000000,"","330",,"Semi-trapezoidal Shaped","17.0","","","B","","West","City Road",4.0,"Commercial District",80,400,"2nd quarter 2014",""
344,"Forest Land","","35211","Yamaguchi Prefecture","Nagato City","Fukawayumoto","","",1000000,"","4300",,"","","","","","","","",,"",,,"2nd quarter 2014",""
345,"Forest Land","","35211","Yamaguchi Prefecture","Nagato City","Fukawayumoto","","",420000,"","1800",,"","","","","","","","",,"",,,"2nd quarter 2014",""
346,"Forest Land","","35211","Yamaguchi Prefecture","Nagato City","Fukawayumoto","","",29000,"","120",,"","","","","","","","",,"",,,"2nd quarter 2014",""
347,"Forest Land","","35211","Yamaguchi Prefecture","Nagato City","Fukawayumoto","","",57000,"","240",,"","","","","","","","",,"",,,"2nd quarter 2014",""
348,"Forest Land","","35211","Yamaguchi Prefecture","Nagato City","Fukawayumoto","","",330000,"","1400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
349,"Forest Land","","35211","Yamaguchi Prefecture","Nagato City","Fukawayumoto","","",130000,"","560",,"","","","","","","","",,"",,,"2nd quarter 2014",""
350,"Forest Land","","35211","Yamaguchi Prefecture","Nagato City","Fukawayumoto","","",430000,"","1800",,"","","","","","","","",,"",,,"2nd quarter 2014",""
351,"Forest Land","","35211","Yamaguchi Prefecture","Nagato City","Fukawayumoto","","",1100000,"","4400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
352,"Forest Land","","35211","Yamaguchi Prefecture","Nagato City","Fukawayumoto","","",1100000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
353,"Forest Land","","35211","Yamaguchi Prefecture","Nagato City","Fukawayumoto","","",2300000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
354,"Agricultural Land","","35211","Yamaguchi Prefecture","Nagato City","Fukawayumoto","","",400000,"","400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
355,"Agricultural Land","","35211","Yamaguchi Prefecture","Nagato City","Fukawayumoto","","",340000,"","340",,"","","","","","","","",,"",,,"2nd quarter 2014",""
356,"Agricultural Land","","35211","Yamaguchi Prefecture","Nagato City","Fukawayumoto","","",320000,"","320",,"","","","","","","","",,"",,,"2nd quarter 2014",""
357,"Residential Land(Land Only)","Residential Area","35211","Yamaguchi Prefecture","Nagato City","Misumishimo","Nagatomisumi","29",2000000,"","340",5900,"Semi-trapezoidal Shaped","","","","","","East","City Road",5.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",,,"2nd quarter 2014",""
358,"Residential Land(Land Only)","Residential Area","35211","Yamaguchi Prefecture","Nagato City","Misumishimo","Nagatomisumi","28",1300000,"","115",12000,"Semi-square Shaped","10.0","","","","","Northwest","Hokkaido Prefectural Road",3.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
359,"Residential Land(Land Only)","Residential Area","35211","Yamaguchi Prefecture","Nagato City","Misuminaka","Nagatomisumi","30-60minutes",1600000,"","100",16000,"Semi-trapezoidal Shaped","12.0","","","","","North","City Road",10.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
360,"Residential Land(Land Only)","Residential Area","35211","Yamaguchi Prefecture","Nagato City","Yuyahisadomi","Nagatofuruichi","30-60minutes",67000,"","220",300,"Irregular Shaped","33.0","","","","","Southeast","Prefectural Road",8.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
361,"Residential Land(Land Only)","Residential Area","35212","Yamaguchi Prefecture","Yanai City","Kogaisaku","Yanai","14",9000000,"","240",37000,"Semi-square Shaped","16.0","","","","","East","Prefectural Road",18.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
362,"Residential Land(Land and Building)","Residential Area","35212","Yamaguchi Prefecture","Yanai City","Shinjo","Yanai","30-60minutes",4500000,"","500",,"Irregular Shaped","13.0","210","1971","","House","East","Private Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
363,"Residential Land(Land and Building)","Residential Area","35212","Yamaguchi Prefecture","Yanai City","Yanai","Yanai","30-60minutes",11000000,"","200",,"Semi-trapezoidal Shaped","10.0","115","1997","W","House","East","City Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014",""
364,"Residential Land(Land Only)","Residential Area","35212","Yamaguchi Prefecture","Yanai City","Yanai","Yanai","14",9700000,"","230",42000,"Semi-rectangular Shaped","18.0","","","","","Northeast","Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
365,"Residential Land(Land Only)","Residential Area","35212","Yamaguchi Prefecture","Yanai City","Yanai","Yanai","15",12000000,"","600",19000,"Semi-rectangular Shaped","29.0","","","","","West","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
366,"Residential Land(Land and Building)","Residential Area","35213","Yamaguchi Prefecture","Mine City","Isacho","Mine","29",7800000,"","175",,"Semi-rectangular Shaped","9.0","70","2001","W","House","North","City Road",4.5,"Near Commercial District",80,200,"2nd quarter 2014",""
367,"Residential Land(Land and Building)","Residential Area","35213","Yamaguchi Prefecture","Mine City","Isacho","Mine","29",3500000,"","450",,"Semi-square Shaped","22.0","240","","W","House","North","City Road",4.5,"Near Commercial District",80,200,"2nd quarter 2014",""
368,"Residential Land(Land and Building)","Residential Area","35213","Yamaguchi Prefecture","Mine City","Ominecho","Shigeyasu","16",2500000,"","280",,"Semi-trapezoidal Shaped","20.0","125","1951","W","House","Southeast","Prefectural Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
369,"Residential Land(Land and Building)","Residential Area","35213","Yamaguchi Prefecture","Mine City","Ominechohigashibunraifukudai","Mine","30-60minutes",4400000,"","230",,"Semi-rectangular Shaped","14.0","105","1996","W","House","Northwest","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
370,"Residential Land(Land and Building)","Residential Area","35213","Yamaguchi Prefecture","Mine City","Shuhochoakiyoshi","Shigeyasu","2H-",15000000,"","290",,"Semi-rectangular Shaped","15.0","120","2001","LS","House","Northeast","Prefectural Road",11.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
371,"Residential Land(Land and Building)","Residential Area","35213","Yamaguchi Prefecture","Mine City","Toyotamaecho","Minamiomine","1H30-2H",3100000,"","590",,"Semi-trapezoidal Shaped","26.0","130","1966","W","House","South","City Road",7.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
372,"Forest Land","","35213","Yamaguchi Prefecture","Mine City","Mitochoaka","","",100000,"","1200",,"","","","","","","","",,"",,,"2nd quarter 2014",""
373,"Residential Land(Land Only)","Residential Area","35213","Yamaguchi Prefecture","Mine City","Mitochomana","Kamigo","1H30-2H",700000,"","380",1800,"Irregular Shaped","16.0","","","","","North","Prefectural Road",12.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
374,"Residential Land(Land Only)","Commercial Area","35215","Yamaguchi Prefecture","Shunan City","Iijimacho","Tokuyama","8",63000000,"","760",83000,"Semi-square Shaped","26.5","","","","","Southwest","City Road",6.0,"Commercial District",80,600,"2nd quarter 2014",""
375,"Residential Land(Land Only)","Residential Area","35215","Yamaguchi Prefecture","Shunan City","Oaza Okawachi","Okawachi","9",3300000,"","135",24000,"Semi-rectangular Shaped","17.0","","","","","West","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
376,"Residential Land(Land and Building)","Residential Area","35215","Yamaguchi Prefecture","Shunan City","Oaza Oshima","Kushigahama","30-60minutes",5500000,"","200",,"Semi-trapezoidal Shaped","12.0","50","1974","LS","House","West","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
377,"Forest Land","","35215","Yamaguchi Prefecture","Shunan City","Oaza Kanokami","","",200000,"","580",,"","","","","","","","",,"",,,"2nd quarter 2014",""
378,"Residential Land(Land Only)","Residential Area","35215","Yamaguchi Prefecture","Shunan City","Oaza Kushigahama","Kushigahama","2",3400000,"","145",24000,"Semi-rectangular Shaped","22.5","","","","","North","City Road",4.5,"Near Commercial District",80,200,"2nd quarter 2014",""
379,"Residential Land(Land Only)","Residential Area","35215","Yamaguchi Prefecture","Shunan City","Oaza Kume","Kushigahama","15",28000000,"","1100",25000,"Rectangular Shaped","31.0","","","","","Southeast","Access Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
380,"Residential Land(Land Only)","Potential Residential Area","35215","Yamaguchi Prefecture","Shunan City","Oaza Kume","Kushigahama","16",7000000,"","330",21000,"Semi-rectangular Shaped","21.0","","","","","Northwest","City Road",4.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
381,"Residential Land(Land Only)","Residential Area","35215","Yamaguchi Prefecture","Shunan City","Oaza Kume","Kushigahama","21",12000000,"","210",59000,"Rectangular Shaped","7.5","","","","","Southwest","Road",16.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
382,"Residential Land(Land and Building)","Residential Area","35215","Yamaguchi Prefecture","Shunan City","Oaza Kume","Tokuyama","30-60minutes",5500000,"","160",,"Rectangular Shaped","13.0","115","1989","RC","Housing Complex","Northeast","Private Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
383,"Residential Land(Land and Building)","Residential Area","35215","Yamaguchi Prefecture","Shunan City","Shimizu","Shinnan-yo","2",14000000,"","210",,"Semi-rectangular Shaped","16.0","65","1999","S","Shop","North","City Road",6.5,"Commercial District",80,400,"2nd quarter 2014",""
384,"Residential Land(Land Only)","Commercial Area","35215","Yamaguchi Prefecture","Shunan City","Shimizu","Shinnan-yo","2",27000000,"","270",99000,"Rectangular Shaped","13.2","","","","","West","Prefectural Road",20.0,"Commercial District",80,400,"2nd quarter 2014",""
385,"Residential Land(Land Only)","Residential Area","35215","Yamaguchi Prefecture","Shunan City","Oaza Shimokami","Shinnan-yo","21",8500000,"","270",31000,"Semi-trapezoidal Shaped","19.0","","","","","Southeast","Road",3.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
386,"Residential Land(Land Only)","Residential Area","35215","Yamaguchi Prefecture","Shunan City","Shinjukudoori","Tokuyama","25",9000000,"","370",24000,"Semi-trapezoidal Shaped","16.0","","","","","Northwest","City Road",5.5,"Near Commercial District",80,200,"2nd quarter 2014",""
387,"Forest Land","","35215","Yamaguchi Prefecture","Shunan City","Oaza Susumahongo","","",400000,"","2000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
388,"Residential Land(Land and Building)","Residential Area","35215","Yamaguchi Prefecture","Shunan City","Daijin","Shinnan-yo","29",30000000,"","190",,"Semi-square Shaped","14.0","115","2014","LS","House","Northwest","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
389,"Residential Land(Land Only)","Potential Residential Area","35215","Yamaguchi Prefecture","Shunan City","Daijin","Shinnan-yo","24",18000000,"","1400",13000,"Irregular Shaped","11.0","","","","","Southeast","City Road",2.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
390,"Residential Land(Land Only)","Potential Residential Area","35215","Yamaguchi Prefecture","Shunan City","Daijin","Shinnan-yo","24",2700000,"","300",9000,"Semi-rectangular Shaped","11.0","","","","","Southeast","City Road",2.0,"Category 1 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014",""
391,"Residential Land(Land Only)","Potential Residential Area","35215","Yamaguchi Prefecture","Shunan City","Daijin","Shinnan-yo","24",15000000,"","1300",12000,"Semi-rectangular Shaped","25.0","","","","","Southeast","City Road",2.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
392,"Residential Land(Land Only)","Potential Residential Area","35215","Yamaguchi Prefecture","Shunan City","Daijin","Shinnan-yo","24",13000000,"","1200",11000,"Semi-rectangular Shaped","9.0","","","","","Northwest","City Road",16.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
393,"Pre-owned Condominiums, etc.","","35215","Yamaguchi Prefecture","Shunan City","Chiyodacho","Tokuyama","3",15000000,"3LDK","80",,"","","","2001","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings in which auction or arbiter participates, Dealings of non-redecorating real estate"
394,"Residential Land(Land and Building)","Residential Area","35215","Yamaguchi Prefecture","Shunan City","Toishi","Tokuyama","30-60minutes",16000000,"","170",,"Semi-rectangular Shaped","10.5","110","1985","W","House","Southeast","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
395,"Residential Land(Land Only)","Residential Area","35215","Yamaguchi Prefecture","Shunan City","Oaza Tokuyama","Tokuyama","30-60minutes",25000000,"","450",54000,"Semi-trapezoidal Shaped","19.0","","","","","Northwest","National Highway",16.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
396,"Residential Land(Land Only)","Residential Area","35215","Yamaguchi Prefecture","Shunan City","Oaza Tokuyama","Tokuyama","30-60minutes",9100000,"","200",45000,"Rectangular Shaped","13.0","","","","","North","Private Road",5.0,"Urbanization Control Area",,,"2nd quarter 2014",""
397,"Residential Land(Land Only)","Residential Area","35215","Yamaguchi Prefecture","Shunan City","Oaza Tokuyama","Tokuyama","30-60minutes",9300000,"","200",45000,"Semi-trapezoidal Shaped","12.0","","","","","North","City Road",5.0,"Urbanization Control Area",60,100,"2nd quarter 2014",""
398,"Residential Land(Land and Building)","Residential Area","35215","Yamaguchi Prefecture","Shunan City","Oaza Tokuyama","Tokuyama","29",26000000,"","190",,"Semi-trapezoidal Shaped","13.0","120","2014","W","House","Northeast","City Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
399,"Pre-owned Condominiums, etc.","","35215","Yamaguchi Prefecture","Shunan City","Oaza Tokuyama","Tokuyama","13",7500000,"3LDK","75",,"","","","1991","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
400,"Residential Land(Land Only)","Residential Area","35215","Yamaguchi Prefecture","Shunan City","Oaza Tonda","Shinnan-yo","14",8900000,"","150",60000,"Semi-rectangular Shaped","9.0","","","","","North","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
401,"Agricultural Land","","35215","Yamaguchi Prefecture","Shunan City","Oaza Nakazukita","","",720000,"","450",,"","","","","","","","",,"",,,"2nd quarter 2014",""
402,"Residential Land(Land Only)","Residential Area","35215","Yamaguchi Prefecture","Shunan City","Nagatacho","Fukugawa","30-60minutes",5400000,"","210",26000,"Semi-square Shaped","17.0","","","","","Southwest","City Road",7.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
403,"Residential Land(Land Only)","Residential Area","35215","Yamaguchi Prefecture","Shunan City","Nagatacho","Fukugawa","30-60minutes",5800000,"","230",25000,"Semi-rectangular Shaped","16.0","","","","","Southeast","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",,,"2nd quarter 2014",""
404,"Residential Land(Land Only)","Residential Area","35215","Yamaguchi Prefecture","Shunan City","Nagatacho","Fukugawa","30-60minutes",6800000,"","270",25000,"Rectangular Shaped","15.0","","","","","Northwest","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
405,"Residential Land(Land Only)","Commercial Area","35215","Yamaguchi Prefecture","Shunan City","Oaza Hara","Takamizu","1",10000000,"","2,000 m^2 or greater.",3500,"Irregular Shaped","37.0","","","","","West","National Highway",17.0,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
406,"Residential Land(Land Only)","Residential Area","35215","Yamaguchi Prefecture","Shunan City","Higashiyamacho","Tokuyama","19",4000000,"","85",48000,"Semi-rectangular Shaped","6.0","","","","","Southwest","City Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
407,"Residential Land(Land Only)","Residential Area","35215","Yamaguchi Prefecture","Shunan City","Hirano","Shinnan-yo","18",1000000,"","170",6000,"Semi-rectangular Shaped","4.5","","","","","South","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
408,"Residential Land(Land and Building)","Residential Area","35215","Yamaguchi Prefecture","Shunan City","Hirabaracho","Tokuyama","30-60minutes",19000000,"","260",,"Semi-square Shaped","16.0","110","1972","W","House","Southeast","City Road",5.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
409,"Forest Land","","35215","Yamaguchi Prefecture","Shunan City","Oaza Fukugawa","","",880000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
410,"Residential Land(Land Only)","Residential Area","35215","Yamaguchi Prefecture","Shunan City","Matsuhocho","Tokuyama","16",10000000,"","160",63000,"Semi-rectangular Shaped","9.0","","","","","Northwest","City Road",6.0,"Commercial District",80,400,"2nd quarter 2014",""
411,"Residential Land(Land Only)","Residential Area","35215","Yamaguchi Prefecture","Shunan City","Midorimachi","Tokuyama","14",19000000,"","260",71000,"Semi-trapezoidal Shaped","19.0","","","","","Southwest","Forest Road",12.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
412,"Residential Land(Land Only)","Residential Area","35215","Yamaguchi Prefecture","Shunan City","Midorimachi","Tokuyama","15",2700000,"","60",46000,"Irregular Shaped","11.0","","","","","Northeast","Agricultural Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
413,"Residential Land(Land Only)","Residential Area","35215","Yamaguchi Prefecture","Shunan City","Muroo","Fukugawa","17",4300000,"","840",5100,"Irregular Shaped","","","","","","Southwest","Private Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
414,"Pre-owned Condominiums, etc.","","35215","Yamaguchi Prefecture","Shunan City","Moricho","Tokuyama","16",4200000,"3DK","45",,"","","","1976","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
415,"Residential Land(Land and Building)","Residential Area","35215","Yamaguchi Prefecture","Shunan City","Oaza Yaji","Heta (Yamaguchi)","10",5000000,"","1100",,"Semi-trapezoidal Shaped","50.0m or longer.","150","1989","W","House","West","Road",4.5,"Urbanization Control Area",60,100,"2nd quarter 2014",""
416,"Pre-owned Condominiums, etc.","","35215","Yamaguchi Prefecture","Shunan City","Yayoicho","Tokuyama","13",13000000,"2LDK","60",,"","","","2000","RC","House","","",,"Category 1 Residential District",,,"2nd quarter 2014","Dealings of redecorated real estate"
417,"Residential Land(Land and Building)","Residential Area","35215","Yamaguchi Prefecture","Shunan City","Oaza Yobisaka","Katsuma","9",2500000,"","210",,"Semi-rectangular Shaped","17.0","115","1974","W","House","West","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
418,"Residential Land(Land Only)","Residential Area","35215","Yamaguchi Prefecture","Shunan City","Oaza Yobisaka","Katsuma","7",900000,"","105",8500,"Semi-trapezoidal Shaped","5.3","","","","","Southeast","City Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
419,"Residential Land(Land Only)","Residential Area","35215","Yamaguchi Prefecture","Shunan City","Oaza Yobisaka","Takamizu","15",3500000,"","230",15000,"Semi-trapezoidal Shaped","15.0","","","","","Northwest","City Road",5.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
420,"Agricultural Land","","35215","Yamaguchi Prefecture","Shunan City","Oaza Yobisaka","","",370000,"","490",,"","","","","","","","",,"",,,"2nd quarter 2014",""
421,"Residential Land(Land Only)","Commercial Area","35215","Yamaguchi Prefecture","Shunan City","Wakamiyacho","Tokuyama","7",6400000,"","75",88000,"Rectangular Shaped","6.7","","","","","Northwest","City Road",6.0,"Commercial District",80,600,"2nd quarter 2014",""
422,"Residential Land(Land and Building)","Residential Area","35216","Yamaguchi Prefecture","San-yoonoda City","Asa","Yunoto","9",740000,"","350",,"Semi-trapezoidal Shaped","10.0","125","1965","W","House","Southeast","Road",3.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014","Dealings in which auction or arbiter participates"
423,"Residential Land(Land and Building)","Residential Area","35216","Yamaguchi Prefecture","San-yoonoda City","Oaza Ariho","Onoda","30-60minutes",4500000,"","1300",,"Irregular Shaped","22.0","155","1988","W","House","West","Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
424,"Residential Land(Land and Building)","Residential Area","35216","Yamaguchi Prefecture","San-yoonoda City","Ishiide","Onoda","23",28000000,"","230",,"Rectangular Shaped","17.5","115","2013","LS","House","South","Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
425,"Residential Land(Land and Building)","Residential Area","35216","Yamaguchi Prefecture","San-yoonoda City","Oaza Onoda","Nagatomotoyama","9",23000000,"","260",,"Semi-rectangular Shaped","19.0","130","2011","W","House","Southeast","City Road",8.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
426,"Residential Land(Land Only)","Residential Area","35216","Yamaguchi Prefecture","San-yoonoda City","Oaza Koori","Asa","20",5600000,"","270",21000,"Semi-trapezoidal Shaped","","","","","","South","Access Road",,"Semi-industrial District",60,200,"2nd quarter 2014",""
427,"Residential Land(Land Only)","Potential Residential Area","35216","Yamaguchi Prefecture","San-yoonoda City","Oaza Koori","Asa","23",3500000,"","360",9700,"Irregular Shaped","","","","","","East","Road",,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
428,"Residential Land(Land Only)","Potential Residential Area","35216","Yamaguchi Prefecture","San-yoonoda City","Oaza Koori","Asa","23",3000000,"","290",10000,"Semi-rectangular Shaped","","","","","","East","Road",,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
429,"Residential Land(Land Only)","Residential Area","35216","Yamaguchi Prefecture","San-yoonoda City","Oaza Koori","Asa","21",3000000,"","1500",2000,"Irregular Shaped","","","","","","Northwest","City Road",10.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,100,"2nd quarter 2014",""
430,"Residential Land(Land Only)","Residential Area","35216","Yamaguchi Prefecture","San-yoonoda City","Shinsei","Onoda","12",5200000,"","250",21000,"Semi-rectangular Shaped","12.0","","","","","Northwest","Private Road",4.0,"Near Commercial District",80,200,"2nd quarter 2014",""
431,"Residential Land(Land and Building)","Residential Area","35216","Yamaguchi Prefecture","San-yoonoda City","Chiyomachi","Minaminakagawa","11",1000000,"","370",,"Semi-trapezoidal Shaped","27.0","120","1988","W","House","Southwest","Road",3.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
432,"Residential Land(Land Only)","Residential Area","35216","Yamaguchi Prefecture","San-yoonoda City","Nakagawa","Minaminakagawa","8",20000000,"","750",27000,"Semi-rectangular Shaped","27.0","","","","","West","Road",6.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
433,"Residential Land(Land and Building)","Residential Area","35216","Yamaguchi Prefecture","San-yoonoda City","Nakagawa","Minaminakagawa","9",39000000,"","220",,"Semi-rectangular Shaped","13.0","115","2014","LS","House","West","Road",5.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
434,"Forest Land","","35216","Yamaguchi Prefecture","San-yoonoda City","Oaza Nishitakatomari","","",4000,"","170",,"","","","","","","","",,"",,,"2nd quarter 2014",""
435,"Residential Land(Land and Building)","Residential Area","35216","Yamaguchi Prefecture","San-yoonoda City","Oaza Habu","Habu","25",2900000,"","190",,"Semi-rectangular Shaped","10.5","115","1983","W","House","Northeast","Private Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
436,"Agricultural Land","","35216","Yamaguchi Prefecture","San-yoonoda City","Oaza Habu","","",3000000,"","1000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
437,"Residential Land(Land Only)","Residential Area","35216","Yamaguchi Prefecture","San-yoonoda City","Oaza Higashitakatomari","Onoda","16",7300000,"","260",29000,"Semi-rectangular Shaped","","","","","","West","Access Road",,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
438,"Residential Land(Land Only)","Commercial Area","35216","Yamaguchi Prefecture","San-yoonoda City","Oaza Higashitakatomari","Mede","8",9900000,"","550",18000,"Trapezoidal Shaped","31.5","","","","","East","Prefectural Road",18.0,"Near Commercial District",80,200,"2nd quarter 2014",""
