"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
181,"Residential Land(Land Only)","Residential Area","21202","Gifu Prefecture","Ogaki City","Kofukujicho","Ogaki","30-60minutes",5500000,"","190",29000,"Semi-trapezoidal Shaped","13.0","","","","","North","Prefectural Road",10.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
182,"Residential Land(Land and Building)","Residential Area","21202","Gifu Prefecture","Ogaki City","Kochimaru","Ogaki","30-60minutes",25000000,"","210",,"Rectangular Shaped","10.0","125","2014","W","House","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
183,"Residential Land(Land Only)","Residential Area","21202","Gifu Prefecture","Ogaki City","Sambongi","Ogaki","30-60minutes",11000000,"","175",62000,"Rectangular Shaped","13.0","","","","","North","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
184,"Residential Land(Land Only)","Residential Area","21202","Gifu Prefecture","Ogaki City","Jurokucho","Ogaki","1H-1H30",5500000,"","310",18000,"Irregular Shaped","6.7","","","","","West","City Road",5.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
185,"Residential Land(Land and Building)","Residential Area","21202","Gifu Prefecture","Ogaki City","Jomen","Ogaki","30-60minutes",6800000,"","165",,"Semi-rectangular Shaped","11.0","95","1978","W","House","North","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
186,"Residential Land(Land Only)","Residential Area","21202","Gifu Prefecture","Ogaki City","Sunomatachokamijuku","Hozumi","1H-1H30",6800000,"","210",32000,"Rectangular Shaped","12.0","","","","","West","City Road",4.3,"Category 1 Residential District",60,200,"2nd quarter 2014",""
187,"Residential Land(Land and Building)","Residential Area","21202","Gifu Prefecture","Ogaki City","Sunomatachofutatsugi","Hozumi","1H-1H30",4500000,"","330",,"Irregular Shaped","35.0","","","S","Warehouse","Southwest","City Road",5.5,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
188,"Residential Land(Land Only)","Residential Area","21202","Gifu Prefecture","Ogaki City","Tagishima","Ogaki","1H-1H30",24000000,"","1300",19000,"Rectangular Shaped","23.0","","","","","West","City Road",5.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
189,"Pre-owned Condominiums, etc.","","21202","Gifu Prefecture","Ogaki City","Tsurumicho","Ogaki","30-60minutes",7000000,"4LDK","75",,"","","","1991","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
190,"Residential Land(Land Only)","Commercial Area","21202","Gifu Prefecture","Ogaki City","Temmacho","Ogaki","12",5000000,"","120",42000,"Irregular Shaped","4.5","","","","","South","Prefectural Road",20.0,"Commercial District",80,400,"2nd quarter 2014",""
191,"Residential Land(Land Only)","Residential Area","21202","Gifu Prefecture","Ogaki City","Nakagawacho","Ogaki","24",13000000,"","190",70000,"Trapezoidal Shaped","10.0","","","","","South","City Road",7.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
192,"Residential Land(Land Only)","Residential Area","21202","Gifu Prefecture","Ogaki City","Nagasawacho","Ogaki","30-60minutes",15000000,"","290",52000,"Rectangular Shaped","10.7","","","","","East","City Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
193,"Residential Land(Land and Building)","Residential Area","21202","Gifu Prefecture","Ogaki City","Nakanoe","Ogaki","30-60minutes",33000000,"","170",,"Rectangular Shaped","9.2","125","2014","W","House","South","Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
194,"Residential Land(Land and Building)","Residential Area","21202","Gifu Prefecture","Ogaki City","Nagamatsucho","Ogaki","1H-1H30",10000000,"","260",,"Rectangular Shaped","12.0","135","1972","W","House","North","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
195,"Agricultural Land","","21202","Gifu Prefecture","Ogaki City","Noguchi","","",3300000,"","220",,"","","","","","","","",,"",,,"2nd quarter 2014",""
196,"Residential Land(Land Only)","Residential Area","21202","Gifu Prefecture","Ogaki City","Hagoromocho","Ogaki","19",4000000,"","75",52000,"Rectangular Shaped","8.0","","","","","North","City Road",6.3,"Commercial District",80,400,"2nd quarter 2014",""
197,"Residential Land(Land and Building)","Residential Area","21202","Gifu Prefecture","Ogaki City","Hayashimachi","Ogaki","6",78000000,"","400",,"Rectangular Shaped","24.0","","","","","West","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
198,"Residential Land(Land and Building)","Residential Area","21202","Gifu Prefecture","Ogaki City","Hayashimachi","Ogaki","9",68000000,"","210",,"Rectangular Shaped","11.1","","","","","South","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
199,"Residential Land(Land Only)","Residential Area","21202","Gifu Prefecture","Ogaki City","Hayashimachi","Ogaki","6",21000000,"","200",110000,"Semi-square Shaped","13.0","","","","","West","City Road",5.0,"Commercial District",80,400,"2nd quarter 2014",""
200,"Residential Land(Land Only)","Residential Area","21202","Gifu Prefecture","Ogaki City","Hayashimachi","Ogaki","6",13000000,"","125",110000,"Rectangular Shaped","9.0","","","","","West","City Road",5.0,"Commercial District",80,400,"2nd quarter 2014",""
201,"Residential Land(Land Only)","Commercial Area","21202","Gifu Prefecture","Ogaki City","Hayashimachi","Ogaki","6",4800000,"","45",110000,"Semi-rectangular Shaped","4.0","","","","","South","Prefectural Road",11.0,"Commercial District",80,400,"2nd quarter 2014",""
202,"Residential Land(Land Only)","Residential Area","21202","Gifu Prefecture","Ogaki City","Hayashimachi","Ogaki","25",14000000,"","210",69000,"Semi-rectangular Shaped","8.0","","","","","South","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
203,"Residential Land(Land Only)","Residential Area","21202","Gifu Prefecture","Ogaki City","Hayashimachi","Ogaki","6",23000000,"","180",130000,"Rectangular Shaped","9.8","","","","","South","City Road",9.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
204,"Residential Land(Land and Building)","Residential Area","21202","Gifu Prefecture","Ogaki City","Hayashimachi","Ogaki","8",53000000,"","210",,"Semi-trapezoidal Shaped","12.0","125","2014","LS","House","Southeast","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
205,"Residential Land(Land Only)","Residential Area","21202","Gifu Prefecture","Ogaki City","Hayashimachi","Ogaki","9",42000000,"","370",110000,"Rectangular Shaped","18.0","","","","","South","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
206,"Residential Land(Land Only)","Residential Area","21202","Gifu Prefecture","Ogaki City","Hayashimachi","Ogaki","8",36000000,"","400",92000,"Rectangular Shaped","19.0","","","","","North","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
207,"Residential Land(Land and Building)","Residential Area","21202","Gifu Prefecture","Ogaki City","Hayashimachi","Ogaki","23",13000000,"","300",,"Rectangular Shaped","15.0","105","2000","W","Other","North","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
208,"Residential Land(Land Only)","Residential Area","21202","Gifu Prefecture","Ogaki City","Hayashimachi","Ogaki","8",37000000,"","300",120000,"Rectangular Shaped","15.7","","","","","South","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
209,"Residential Land(Land and Building)","Residential Area","21202","Gifu Prefecture","Ogaki City","Hiruicho","Ogaki","1H-1H30",24000000,"","240",,"Semi-square Shaped","13.5","130","2014","W","House","North","City Road",4.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
210,"Residential Land(Land Only)","Residential Area","21202","Gifu Prefecture","Ogaki City","Hiruicho","Ogaki","1H-1H30",9500000,"","250",38000,"Semi-rectangular Shaped","8.5","","","","","Southwest","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
211,"Agricultural Land","","21202","Gifu Prefecture","Ogaki City","Hiruicho","","",7100000,"","790",,"","","","","","","","",,"",,,"2nd quarter 2014",""
212,"Residential Land(Land and Building)","Residential Area","21202","Gifu Prefecture","Ogaki City","Fukutacho","Ogaki","30-60minutes",17000000,"","195",,"Rectangular Shaped","7.1","105","2013","W","House","South","City Road",4.1,"Category 1 Residential District",60,200,"2nd quarter 2014",""
213,"Residential Land(Land and Building)","Residential Area","21202","Gifu Prefecture","Ogaki City","Mangoku","Ogaki","30-60minutes",34000000,"","430",,"Semi-rectangular Shaped","13.0","145","2014","W","House","North","City Road",4.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
214,"Pre-owned Condominiums, etc.","","21202","Gifu Prefecture","Ogaki City","Minamitakahashicho","Ogaki","19",4500000,"4DK","60",,"","","","1985","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
215,"Residential Land(Land Only)","Residential Area","21202","Gifu Prefecture","Ogaki City","Minamiwakamoricho","Ogaki","30-60minutes",8100000,"","550",15000,"Semi-trapezoidal Shaped","13.0","","","","","South","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
216,"Residential Land(Land and Building)","Residential Area","21202","Gifu Prefecture","Ogaki City","Muromuracho","Ogaki","16",13000000,"","220",,"Semi-trapezoidal Shaped","18.0","40","1968","W","House","Southwest","Prefectural Road",8.5,"Near Commercial District",80,200,"2nd quarter 2014",""
217,"Residential Land(Land and Building)","Residential Area","21202","Gifu Prefecture","Ogaki City","Ryokecho","Ogaki","26",28000000,"","590",,"Rectangular Shaped","20.0","210","1999","W","House","West","Prefectural Road",9.6,"Category 1 Residential District",60,200,"2nd quarter 2014",""
218,"Residential Land(Land Only)","Residential Area","21202","Gifu Prefecture","Ogaki City","Ryokecho","Ogaki","30-60minutes",61000000,"","2,000 m^2 or greater.",27000,"Rectangular Shaped","42.0","","","","","North","City Road",5.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
219,"Residential Land(Land Only)","Residential Area","21202","Gifu Prefecture","Ogaki City","Wakamoricho","Ogaki","30-60minutes",3200000,"","70",44000,"Semi-trapezoidal Shaped","11.5","","","","","East","City Road",2.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
220,"Residential Land(Land Only)","Residential Area","21202","Gifu Prefecture","Ogaki City","Wakamoricho","Ogaki","30-60minutes",6300000,"","130",50000,"Rectangular Shaped","5.0","","","","","Southeast","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
221,"Residential Land(Land and Building)","Residential Area","21203","Gifu Prefecture","Takayama City","Asahichonishibora","Kuguno","2H-",1500000,"","650",,"Semi-rectangular Shaped","28.0","","","","","South","Road",4.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
222,"Residential Land(Land and Building)","Residential Area","21203","Gifu Prefecture","Takayama City","Asahichonishibora","Kuguno","2H-",10000,"","550",,"Semi-trapezoidal Shaped","20.0","40","1972","W","House","North","Road",4.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
223,"Residential Land(Land Only)","Residential Area","21203","Gifu Prefecture","Takayama City","Ishiuramachi","Takayama","30-60minutes",16000000,"","660",24000,"Semi-rectangular Shaped","22.0","","","","","West","City Road",5.4,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings including private road"
224,"Residential Land(Land and Building)","Residential Area","21203","Gifu Prefecture","Takayama City","Ishiuramachi","Takayama","30-60minutes",18000000,"","200",,"Semi-rectangular Shaped","10.5","165","1998","LS","House","West","Access Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
225,"Residential Land(Land Only)","Residential Area","21203","Gifu Prefecture","Takayama City","Ichinomiyamachi","Hidaichinomiya","13",17000000,"","520",32000,"Semi-shaped","35.0","","","","","North","City Road",6.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
226,"Residential Land(Land Only)","Residential Area","21203","Gifu Prefecture","Takayama City","Ichinomiyamachi","Hidaichinomiya","30-60minutes",350000,"","120",2900,"Irregular Shaped","50.0m or longer.","","","","","No facing road","",,"Outside Urban Planning Area",,,"2nd quarter 2014",""
227,"Agricultural Land","","21203","Gifu Prefecture","Takayama City","Ichinomiyamachi","","",9000000,"","520",,"","","","","","","","",,"",,,"2nd quarter 2014",""
228,"Forest Land","","21203","Gifu Prefecture","Takayama City","Iwaimachi","","",200000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
229,"Residential Land(Land Only)","Residential Area","21203","Gifu Prefecture","Takayama City","Echigomachi","Takayama","29",3900000,"","410",9500,"Semi-rectangular Shaped","32.0","","","","","East","Road",3.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
230,"Residential Land(Land and Building)","Residential Area","21203","Gifu Prefecture","Takayama City","Enakomachi","Takayama","25",3400000,"","90",,"Irregular Shaped","19.0","55","1975","W","House","Northwest","Road",3.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
231,"Residential Land(Land and Building)","Residential Area","21203","Gifu Prefecture","Takayama City","Enakomachi","Takayama","30-60minutes",12000000,"","180",,"Rectangular Shaped","9.0","110","1995","W","House","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
232,"Residential Land(Land Only)","Residential Area","21203","Gifu Prefecture","Takayama City","Enakomachi","Takayama","30-60minutes",6900000,"","180",38000,"Rectangular Shaped","9.4","","","","","Northeast","Access Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
233,"Forest Land","","21203","Gifu Prefecture","Takayama City","Okuhidaonsengokansaka","","",87000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
234,"Forest Land","","21203","Gifu Prefecture","Takayama City","Okuhidaonsengokansaka","","",26000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
235,"Forest Land","","21203","Gifu Prefecture","Takayama City","Okuhidaonsengokansaka","","",110000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
236,"Forest Land","","21203","Gifu Prefecture","Takayama City","Okuhidaonsengokansaka","","",37000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
237,"Forest Land","","21203","Gifu Prefecture","Takayama City","Okuhidaonsengokansaka","","",13000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
238,"Forest Land","","21203","Gifu Prefecture","Takayama City","Okuhidaonsengohitoegane","","",120000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
239,"Residential Land(Land and Building)","Residential Area","21203","Gifu Prefecture","Takayama City","Kamiokamotomachi","Takayama","20",10000000,"","165",,"Rectangular Shaped","8.7","90","1973","W","House","West","Access Road",4.6,"Category 1 Residential District",60,200,"2nd quarter 2014",""
240,"Residential Land(Land Only)","Residential Area","21203","Gifu Prefecture","Takayama City","Kugunochokuguno","Kuguno","4",2000000,"","400",5000,"Irregular Shaped","10.0","","","","","Northwest","City Road",4.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
241,"Forest Land","","21203","Gifu Prefecture","Takayama City","Kugunochokusumo","","",400000,"","1000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
242,"Forest Land","","21203","Gifu Prefecture","Takayama City","Kugunochokusumo","","",800000,"","4200",,"","","","","","","","",,"",,,"2nd quarter 2014",""
243,"Agricultural Land","","21203","Gifu Prefecture","Takayama City","Kugunochotsuji","","",2400000,"","3800",,"","","","","","","","",,"",,,"2nd quarter 2014",""
244,"Residential Land(Land and Building)","Residential Area","21203","Gifu Prefecture","Takayama City","Sanfukujimachi","Takayama","29",41000000,"","580",,"Irregular Shaped","9.0","130","1979","W","House","Northeast","City Road",6.8,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
245,"Residential Land(Land and Building)","Commercial Area","21203","Gifu Prefecture","Takayama City","Shimoichinomachi","Takayama","13",13000000,"","95",,"Semi-rectangular Shaped","17.0","120","","W","Shop","Southwest","City Road",7.5,"Commercial District",80,400,"2nd quarter 2014","Dealings in which auction or arbiter participates"
246,"Residential Land(Land and Building)","Commercial Area","21203","Gifu Prefecture","Takayama City","Shimoichinomachi","Takayama","13",13000000,"","160",,"Rectangular Shaped","5.0","150","","W","Shop","Southwest","City Road",8.0,"Commercial District",80,400,"2nd quarter 2014",""
247,"Agricultural Land","","21203","Gifu Prefecture","Takayama City","Shimookamotomachi","","",300000,"","150",,"","","","","","","","",,"",,,"2nd quarter 2014",""
248,"Agricultural Land","","21203","Gifu Prefecture","Takayama City","Shimogirimachi","","",10000000,"","1600",,"","","","","","","","",,"",,,"2nd quarter 2014",""
249,"Residential Land(Land Only)","Residential Area","21203","Gifu Prefecture","Takayama City","Shimosannomachi","Takayama","11",8000000,"","70",110000,"Semi-rectangular Shaped","4.0","","","","","West","City Road",4.5,"Near Commercial District",80,300,"2nd quarter 2014",""
250,"Forest Land","","21203","Gifu Prefecture","Takayama City","Shokawachoakadani","","",9000000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
251,"Residential Land(Land and Building)","Residential Area","21203","Gifu Prefecture","Takayama City","Shokawachononomata","Hokuno","2H-",2000000,"","250",,"Semi-rectangular Shaped","9.0","50","1995","","","North","Private Road",4.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
252,"Residential Land(Land Only)","Residential Area","21203","Gifu Prefecture","Takayama City","Shokawachononomata","Hokuno","2H-",800000,"","290",2800,"Rectangular Shaped","11.0","","","","","East","Private Road",4.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
253,"Residential Land(Land Only)","Residential Area","21203","Gifu Prefecture","Takayama City","Shokawachononomata","Hokuno","2H-",800000,"","300",2700,"Rectangular Shaped","11.0","","","","","East","Private Road",4.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
254,"Residential Land(Land Only)","Residential Area","21203","Gifu Prefecture","Takayama City","Shokawachononomata","Hokuno","2H-",2600000,"","320",8100,"Rectangular Shaped","","","","","","West","Private Road",4.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
255,"Residential Land(Land Only)","Residential Area","21203","Gifu Prefecture","Takayama City","Shokawachononomata","Hokuno","2H-",2600000,"","310",8500,"Rectangular Shaped","11.0","","","","","West","Private Road",4.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
256,"Residential Land(Land Only)","Residential Area","21203","Gifu Prefecture","Takayama City","Shokawachomumaya","Takayama","2H-",2500000,"","270",9400,"Rectangular Shaped","","","","","","South","Private Road",4.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
257,"Residential Land(Land and Building)","Residential Area","21203","Gifu Prefecture","Takayama City","Shokawachomumaya","Takayama","2H-",7000000,"","360",,"Trapezoidal Shaped","9.0","","2005","","","East","Private Road",6.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
258,"Residential Land(Land Only)","Commercial Area","21203","Gifu Prefecture","Takayama City","Showamachi","Takayama","6",45000000,"","310",140000,"Rectangular Shaped","12.0","","","","","West","City Road",10.6,"Commercial District",80,400,"2nd quarter 2014",""
259,"Residential Land(Land Only)","Residential Area","21203","Gifu Prefecture","Takayama City","Shinguumachi","Takayama","30-60minutes",5200000,"","170",30000,"Rectangular Shaped","10.2","","","","","North","Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
260,"Agricultural Land","","21203","Gifu Prefecture","Takayama City","Takanemachiinohana","","",50000,"","700",,"","","","","","","","",,"",,,"2nd quarter 2014",""
261,"Residential Land(Land Only)","Residential Area","21203","Gifu Prefecture","Takayama City","Nadamachi","Takayama","16",14000000,"","320",44000,"Semi-trapezoidal Shaped","8.5","","","","","East","Prefectural Road",6.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
262,"Residential Land(Land Only)","Residential Area","21203","Gifu Prefecture","Takayama City","Nadamachi","Takayama","15",13000000,"","175",75000,"Irregular Shaped","13.0","","","","","East","Prefectural Road",6.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
263,"Residential Land(Land and Building)","Commercial Area","21203","Gifu Prefecture","Takayama City","Hanakawamachi","Takayama","5",7200000,"","95",,"Semi-shaped","4.0","85","1968","W","House","West","City Road",5.2,"Commercial District",80,400,"2nd quarter 2014",""
264,"Residential Land(Land Only)","Residential Area","21203","Gifu Prefecture","Takayama City","Fuyutomachi","Takayama","30-60minutes",9200000,"","190",48000,"Semi-rectangular Shaped","10.6","","","","","Northeast","City Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
265,"Residential Land(Land and Building)","Residential Area","21204","Gifu Prefecture","Tajimi City","Asahigaoka","Nemoto","18",1100000000,"","2,000 m^2 or greater.",,"Semi-trapezoidal Shaped","50.0m or longer.","2,000 m^2 or greater.","2010","S","Other","East","City Road",9.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
266,"Residential Land(Land Only)","Residential Area","21204","Gifu Prefecture","Tajimi City","Ikutacho","Tajimi","26",9500000,"","220",43000,"Rectangular Shaped","13.6","","","","","South","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
267,"Residential Land(Land Only)","Residential Area","21204","Gifu Prefecture","Tajimi City","Ikutacho","Tajimi","26",3000000,"","105",28000,"Semi-rectangular Shaped","12.0","","","","","North","City Road",3.5,"Semi-industrial District",60,200,"2nd quarter 2014",""
268,"Residential Land(Land Only)","Residential Area","21204","Gifu Prefecture","Tajimi City","Ikedacho","Tajimi","20",10000000,"","170",61000,"Semi-rectangular Shaped","16.0","","","","","West","Access Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
269,"Residential Land(Land Only)","Residential Area","21204","Gifu Prefecture","Tajimi City","Obatacho","Tajimi","30-60minutes",1600000,"","650",2400,"Irregular Shaped","21.3","","","","","No facing road","",,"Semi-industrial District",60,200,"2nd quarter 2014",""
270,"Residential Land(Land and Building)","Residential Area","21204","Gifu Prefecture","Tajimi City","Obatacho","Tajimi","30-60minutes",2000000,"","170",,"Semi-shaped","12.0","110","1980","W","House","Northwest","City Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
271,"Residential Land(Land and Building)","Residential Area","21204","Gifu Prefecture","Tajimi City","Oharicho","Hime","20",730000,"","280",,"Semi-trapezoidal Shaped","15.0","80","1977","W","House","West","City Road",3.2,"Urbanization Control Area",60,200,"2nd quarter 2014",""
272,"Residential Land(Land Only)","Residential Area","21204","Gifu Prefecture","Tajimi City","Onadacho","Tajimi","30-60minutes",4900000,"","350",14000,"Semi-shaped","14.0","","","","","Southeast","City Road",5.4,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
273,"Residential Land(Land and Building)","Residential Area","21204","Gifu Prefecture","Tajimi City","Onadacho","Tajimi","30-60minutes",26000000,"","900",,"Semi-rectangular Shaped","25.0","680","1975","S","House, Office, Workshop","Northwest","City Road",5.4,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
274,"Residential Land(Land and Building)","Residential Area","21204","Gifu Prefecture","Tajimi City","Onadacho","Tajimi","1H-1H30",4200000,"","220",,"Rectangular Shaped","12.0","115","1980","W","House","North","City Road",5.5,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
275,"Residential Land(Land Only)","Potential Residential Area","21204","Gifu Prefecture","Tajimi City","Onadacho","Tajimi","30-60minutes",5000000,"","510",9800,"Rectangular Shaped","15.0","","","","","West","City Road",4.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
276,"Residential Land(Land Only)","Residential Area","21204","Gifu Prefecture","Tajimi City","Kasaharacho","Tajimi","1H-1H30",670000,"","110",6000,"Irregular Shaped","25.4","","","","","No facing road","",,"Semi-industrial District",60,200,"2nd quarter 2014",""
277,"Residential Land(Land and Building)","Residential Area","21204","Gifu Prefecture","Tajimi City","Kasaharacho","Tajimi","1H-1H30",5000000,"","310",,"Semi-rectangular Shaped","13.6","","","","","Northwest","City Road",3.7,"Category 1 Residential District",60,200,"2nd quarter 2014",""
278,"Residential Land(Land Only)","Residential Area","21204","Gifu Prefecture","Tajimi City","Kasaharacho","Tajimi","1H-1H30",10000000,"","360",29000,"Semi-rectangular Shaped","16.3","","","","","West","City Road",8.5,"Semi-industrial District",60,200,"2nd quarter 2014",""
279,"Residential Land(Land Only)","Residential Area","21204","Gifu Prefecture","Tajimi City","Kasaharacho","Tajimi","1H-1H30",9400000,"","350",27000,"Semi-trapezoidal Shaped","20.3","","","","","East","City Road",4.2,"Category 1 Residential District",60,200,"2nd quarter 2014",""
280,"Residential Land(Land and Building)","Residential Area","21204","Gifu Prefecture","Tajimi City","Kasaharacho","Tajimi","1H-1H30",23000000,"","1100",,"Semi-shaped","27.4","600","1976","S","Workshop","Southwest","City Road",6.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
281,"Residential Land(Land Only)","Residential Area","21204","Gifu Prefecture","Tajimi City","Kitamachi","Koizumi","18",11000000,"","450",24000,"Irregular Shaped","5.0","","","","","Southeast","City Road",4.3,"Category 1 Residential District",60,200,"2nd quarter 2014",""
282,"Residential Land(Land Only)","Residential Area","21204","Gifu Prefecture","Tajimi City","Koizumicho","Koizumi","3",2800000,"","165",17000,"Semi-shaped","9.0","","","","","South","City Road",4.7,"Category 1 Residential District",60,200,"2nd quarter 2014",""
283,"Residential Land(Land and Building)","Residential Area","21204","Gifu Prefecture","Tajimi City","Koizumicho","Koizumi","9",3300000,"","390",,"Semi-rectangular Shaped","24.5","105","1963","W","House","Southeast","City Road",8.3,"Category 1 Residential District",60,200,"2nd quarter 2014",""
284,"Agricultural Land","","21204","Gifu Prefecture","Tajimi City","Koizumicho","","",1000000,"","280",,"","","","","","","","",,"",,,"2nd quarter 2014",""
285,"Residential Land(Land Only)","Residential Area","21204","Gifu Prefecture","Tajimi City","Saiwaicho","Koizumi","15",12000000,"","260",45000,"Semi-trapezoidal Shaped","17.0","","","","","South","Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
286,"Residential Land(Land Only)","Residential Area","21204","Gifu Prefecture","Tajimi City","Sakauecho","Tajimi","26",20000000,"","480",41000,"Trapezoidal Shaped","25.7","","","","","West","City Road",5.5,"Semi-industrial District",60,200,"2nd quarter 2014",""
287,"Residential Land(Land and Building)","Residential Area","21204","Gifu Prefecture","Tajimi City","Sakauecho","Tajimi","24",3500000,"","110",,"Trapezoidal Shaped","8.5","90","1980","W","House","North","City Road",3.8,"Category 1 Residential District",60,200,"2nd quarter 2014",""
288,"Residential Land(Land Only)","Residential Area","21204","Gifu Prefecture","Tajimi City","Sakauecho","Tajimi","26",12000000,"","370",32000,"Rectangular Shaped","20.0","","","","","Southwest","City Road",5.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
289,"Residential Land(Land Only)","Residential Area","21204","Gifu Prefecture","Tajimi City","Sakauecho","Tajimi","26",7500000,"","210",36000,"Semi-rectangular Shaped","8.6","","","","","Southwest","City Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
