"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
451,"Residential Land(Land Only)","Potential Residential Area","07465","Fukushima Prefecture","Nakajima Village,Nishishirakawa County","Oaza Nametsu","Izumizaki","1H30-2H",3000000,"","1200",2400,"Irregular Shaped","35.0","","","","","East","Road",1.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
452,"Residential Land(Land Only)","Potential Residential Area","07465","Fukushima Prefecture","Nakajima Village,Nishishirakawa County","Oaza Nametsu","Izumizaki","1H30-2H",550000,"","230",2400,"Irregular Shaped","31.0","","","","","No facing road","",,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
453,"Residential Land(Land Only)","Potential Residential Area","07465","Fukushima Prefecture","Nakajima Village,Nishishirakawa County","Oaza Nametsu","Izumizaki","1H30-2H",2200000,"","890",2400,"Irregular Shaped","50.0m or longer.","","","","","No facing road","",,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
454,"Residential Land(Land Only)","Potential Residential Area","07465","Fukushima Prefecture","Nakajima Village,Nishishirakawa County","Oaza Nametsu","Izumizaki","1H30-2H",1700000,"","710",2400,"Irregular Shaped","38.0","","","","","No facing road","",,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
455,"Residential Land(Land Only)","Potential Residential Area","07465","Fukushima Prefecture","Nakajima Village,Nishishirakawa County","Oaza Nametsu","Izumizaki","1H30-2H",4700000,"","1900",2400,"Semi-shaped","42.0","","","","","East","Road",1.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
456,"Residential Land(Land Only)","Potential Residential Area","07465","Fukushima Prefecture","Nakajima Village,Nishishirakawa County","Oaza Nametsu","Izumizaki","1H30-2H",13000000,"","2,000 m^2 or greater.",2400,"Irregular Shaped","38.0","","","","","South","Town Road",12.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,80,"2nd quarter 2014",""
457,"Residential Land(Land Only)","Potential Residential Area","07465","Fukushima Prefecture","Nakajima Village,Nishishirakawa County","Oaza Nametsu","Izumizaki","1H30-2H",2100000,"","850",2400,"Irregular Shaped","","","","","","South","Town Road",12.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
458,"Residential Land(Land Only)","Potential Residential Area","07465","Fukushima Prefecture","Nakajima Village,Nishishirakawa County","Oaza Nametsu","Izumizaki","1H30-2H",810000,"","340",2400,"Irregular Shaped","29.0","","","","","South","Town Road",12.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
459,"Forest Land","","07481","Fukushima Prefecture","Tanagura Town,Higashishirakawa County","Oaza Shimotezawa","","",210000,"","610",,"","","","","","","","",,"",,,"2nd quarter 2014",""
460,"Residential Land(Land and Building)","Residential Area","07481","Fukushima Prefecture","Tanagura Town,Higashishirakawa County","Oaza Tanagura","Iwakitanakura","14",8600000,"","520",,"Irregular Shaped","14.0","","","","","Northeast","Town Road",9.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
461,"Residential Land(Land and Building)","Residential Area","07481","Fukushima Prefecture","Tanagura Town,Higashishirakawa County","Oaza Tanagura","Iwakitanakura","14",7200000,"","460",,"Irregular Shaped","12.0","80","1978","W","House","East","Town Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",50,150,"2nd quarter 2014",""
462,"Residential Land(Land Only)","Potential Residential Area","07483","Fukushima Prefecture","Hanawa Town,Higashishirakawa County","Oaza Tokoyokitano","Iwakihanawa","30-60minutes",1500000,"","560",2700,"Irregular Shaped","22.0","","","","","North","Town Road",2.7,"Outside Urban Planning Area",,,"2nd quarter 2014",""
463,"Residential Land(Land Only)","Potential Residential Area","07483","Fukushima Prefecture","Hanawa Town,Higashishirakawa County","Oaza Tokoyokitano","Iwakihanawa","30-60minutes",1500000,"","560",2700,"Irregular Shaped","22.0","","","","","North","Town Road",2.7,"Outside Urban Planning Area",,,"2nd quarter 2014",""
464,"Residential Land(Land Only)","Commercial Area","07483","Fukushima Prefecture","Hanawa Town,Higashishirakawa County","Oaza Hanawa","Iwakihanawa","8",18000000,"","720",24000,"Rectangular Shaped","21.5","","","","","Southwest","National Highway",11.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
465,"Residential Land(Land Only)","Residential Area","07522","Fukushima Prefecture","Ono Town,Tamura County","Oaza Onoakanuma","Ononiimachi","18",13000000,"","1700",7600,"Semi-rectangular Shaped","35.0","","","","","North","Town Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
466,"Residential Land(Land Only)","Potential Residential Area","07541","Fukushima Prefecture","Hirono Town,Futaba County","Oaza Oriki","Hirono (Fukushima)","30-60minutes",7200000,"","2,000 m^2 or greater.",2200,"Semi-trapezoidal Shaped","50.0m or longer.","","","","","Northeast","Road",1.8,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
467,"Residential Land(Land Only)","Potential Residential Area","07541","Fukushima Prefecture","Hirono Town,Futaba County","Oaza Oriki","Hirono (Fukushima)","30-60minutes",9000000,"","2,000 m^2 or greater.",2300,"Semi-shaped","50.0m or longer.","","","","","North","Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
468,"Residential Land(Land Only)","Potential Residential Area","07541","Fukushima Prefecture","Hirono Town,Futaba County","Oaza Oriki","Hirono (Fukushima)","30-60minutes",1800000,"","810",2200,"Semi-trapezoidal Shaped","","","","","","South","Road",1.8,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
469,"Residential Land(Land and Building)","Residential Area","07541","Fukushima Prefecture","Hirono Town,Futaba County","Koyodai","Hirono (Fukushima)","30-60minutes",27000000,"","340",,"Semi-square Shaped","18.4","135","1994","W","House","Northwest","Town Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
470,"Residential Land(Land Only)","Residential Area","07542","Fukushima Prefecture","Naraha Town,Futaba County","Oaza Maebara","Kido","16",7700000,"","990",7700,"Semi-rectangular Shaped","17.0","","","","","East","Town Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
471,"Residential Land(Land Only)","Residential Area","07542","Fukushima Prefecture","Naraha Town,Futaba County","Oaza Maebara","Kido","19",4500000,"","1500",3000,"Rectangular Shaped","","","","","","North","Road",3.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
472,"Residential Land(Land Only)","Residential Area","07542","Fukushima Prefecture","Naraha Town,Futaba County","Oaza Maebara","Kido","20",7700000,"","980",7800,"Semi-rectangular Shaped","19.0","","","","","South","Town Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
473,"Residential Land(Land and Building)","Residential Area","07542","Fukushima Prefecture","Naraha Town,Futaba County","Oaza Maebara","Kido","13",10000000,"","860",,"Semi-rectangular Shaped","20.0","130","1970","W","House","East","Town Road",6.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
474,"Agricultural Land","","07542","Fukushima Prefecture","Naraha Town,Futaba County","Oaza Maebara","","",590000,"","330",,"","","","","","","","",,"",,,"2nd quarter 2014",""
475,"Residential Land(Land Only)","Industrial Area","07542","Fukushima Prefecture","Naraha Town,Futaba County","Oaza Yamadaoka","Kido","24",27000000,"","2,000 m^2 or greater.",5500,"Semi-shaped","50.0m or longer.","","","","","Northeast","Town Road",10.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
476,"Agricultural Land","","07542","Fukushima Prefecture","Naraha Town,Futaba County","Oaza Yamadahama","","",400000,"","240",,"","","","","","","","",,"",,,"2nd quarter 2014",""
477,"Agricultural Land","","07542","Fukushima Prefecture","Naraha Town,Futaba County","Oaza Yamadahama","","",3000000,"","1800",,"","","","","","","","",,"",,,"2nd quarter 2014",""
478,"Agricultural Land","","07542","Fukushima Prefecture","Naraha Town,Futaba County","Oaza Yamadahama","","",730000,"","440",,"","","","","","","","",,"",,,"2nd quarter 2014",""
479,"Agricultural Land","","07542","Fukushima Prefecture","Naraha Town,Futaba County","Oaza Yamadahama","","",1400000,"","820",,"","","","","","","","",,"",,,"2nd quarter 2014",""
480,"Agricultural Land","","07544","Fukushima Prefecture","Kawauchi Village,Futaba County","Oaza Kamikawauchi","","",180000,"","135",,"","","","","","","","",,"",,,"2nd quarter 2014",""
481,"Residential Land(Land and Building)","Residential Area","07561","Fukushima Prefecture","Shinchi Town,Soma County","Ogawa","Shinchi","23",15000000,"","290",,"Irregular Shaped","19.0","125","1996","W","House","East","Town Road",7.5,"Category 1 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014",""
