"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
473,"Residential Land(Land Only)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Oaza Ishigami","Higashikawaguchi","30-60minutes",15000000,"","105",140000,"Trapezoidal Shaped","7.0","","","","","Northwest","Private Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
474,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Edo","Minumadaishinsuikoen","22",36000000,"","100",,"Rectangular Shaped","8.0","95","2014","W","House","Southeast","City Road",7.0,"Category 2 Residential District",60,150,"2nd quarter 2014",""
475,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Edobukuro","Kawaguchi","30-60minutes",7000000,"3LDK","65",,"","","","1981","SRC","House","","",,"Category 2 Residential District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
476,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Edobukuro","Minumadaishinsuikoen","19",150000000,"","830",,"Semi-rectangular Shaped","34.0","350","1977","S","Office, Warehouse","North","Prefectural Road",22.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
477,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Kanayamacho","Kawaguchi","9",34000000,"2LDK","55",,"","","","2014","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014",""
478,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Kanayamacho","Kawaguchi","10",41000000,"3LDK","60",,"","","","2014","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
479,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Kanayamacho","Kawaguchi","9",48000000,"3LDK","70",,"","","","2014","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014",""
480,"Residential Land(Land Only)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Kamiaoki","Nishikawaguchi","29",22000000,"","105",210000,"Rectangular Shaped","9.0","","","","","West","City Road",18.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
481,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Kamiaoki","Nishikawaguchi","29",30000000,"","115",,"Rectangular Shaped","10.0","95","2014","W","House","South","City Road",4.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
482,"Residential Land(Land Only)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Kamiaoki","Nishikawaguchi","30-60minutes",15000000,"","100",150000,"Rectangular Shaped","9.0","","","","","East","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
483,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Kamiaoki","Nishikawaguchi","30-60minutes",16000000,"3LDK","75",,"","","","1990","RC","House","","",,"Category 2 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
484,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Kamiaoki","Nishikawaguchi","24",19000000,"3LDK","75",,"","","","1996","SRC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
485,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Kamiaokinishi","Nishikawaguchi","17",25000000,"4LDK","65",,"","","","2001","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
486,"Residential Land(Land Only)","Commercial Area","11203","Saitama Prefecture","Kawaguchi City","Kawaguchi","Kawaguchi","9",60000000,"","220",270000,"Irregular Shaped","7.0","","","","","Northeast","City Road",6.0,"Near Commercial District",80,200,"2nd quarter 2014",""
487,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Kawaguchi","Kawaguchi","9",19000000,"3LDK","55",,"","","","1999","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
488,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Kawaguchi","Kawaguchi","13",27000000,"3LDK","65",,"","","","2000","SRC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
489,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Kawaguchi","Kawaguchi","2",28000000,"1LDK","60",,"","","","1992","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of redecorated real estate"
490,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Kawaguchi","Kawaguchi","8",18000000,"3LDK","50",,"","","","1987","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
491,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Kawaguchi","Kawaguchi","6",49000000,"4LDK","85",,"","","","2006","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
492,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Kawaguchi","Kawaguchi","4",45000000,"3LDK","80",,"","","","2006","RC","House","","",,"Commercial District",80,700,"2nd quarter 2014","Dealings of non-redecorating real estate"
493,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Kawaguchi","Kawaguchi","10",31000000,"4LDK","85",,"","","","2000","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
494,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Oaza Kizoro","Higashiurawa","25",7000000,"","100",,"Irregular Shaped","2.5","70","1984","W","House","North","City Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
495,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Oaza Kizoro","Higashiurawa","24",120000000,"","790",,"Trapezoidal Shaped","31.8","480","1994","S","House, Housing Complex, Shop","Northwest","City Road",9.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
496,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Kitaharadai","Higashikawaguchi","11",25000000,"","100",,"Rectangular Shaped","9.0","90","2013","W","House","Southwest","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
497,"Residential Land(Land Only)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Kitaharadai","Higashikawaguchi","21",19000000,"","145",130000,"Square Shaped","12.0","","","","","West","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
498,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Kitaharadai","Higashikawaguchi","20",23000000,"","85",,"Semi-square Shaped","9.5","105","2014","W","House","South","City Road",6.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
499,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Oaza Genzaemonshinden","Higashiurawa","28",20000000,"","105",,"Trapezoidal Shaped","4.0","90","2014","W","House","North","Private Road",4.0,"Category 2 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
500,"Residential Land(Land Only)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Oaza Genzaemonshinden","Higashikawaguchi","29",20000000,"","200",100000,"Semi-rectangular Shaped","16.0","","","","","West","City Road",5.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
501,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Oaza Godo","Higashiurawa","30-60minutes",25000000,"","125",,"Rectangular Shaped","6.3","100","2013","W","House","North","City Road",3.4,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
502,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Oaza Godo","Higashiurawa","30-60minutes",21000000,"","110",,"Semi-trapezoidal Shaped","13.4","90","2014","W","House","North","Private Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
503,"Residential Land(Land Only)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Oaza Koyaba","Minamiurawa","21",95000000,"","690",140000,"Rectangular Shaped","15.2","","","","","East","Access Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
504,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Zaikecho","Higashiurawa","13",12000000,"","75",,"Semi-trapezoidal Shaped","7.5","75","1993","W","House","Northeast","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
505,"Residential Land(Land Only)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Zaikecho","Higashiurawa","14",35000000,"","185",190000,"Semi-shaped","15.0","","","","","East","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
506,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Saiwaicho","Kawaguchi","5",38000000,"3LDK","65",,"","","","2005","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
507,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Saiwaicho","Kawaguchi","11",25000000,"3LDK","55",,"","","","1995","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
508,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Saiwaicho","Kawaguchi","8",27000000,"2LDK","60",,"","","","2001","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
509,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Saiwaicho","Kawaguchi","8",7200000,"","25",,"","","","1988","SRC","House","","",,"Near Commercial District",80,300,"2nd quarter 2014","Dealings of non-redecorating real estate"
510,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Sakaecho","Kawaguchi","5",18000000,"2LDK","60",,"","","","1979","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
511,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Sakaecho","Kawaguchi","9",27000000,"3LDK","65",,"","","","1997","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
512,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Sakaecho","Kawaguchi","9",24000000,"3LDK","60",,"","","","1999","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
513,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Sakashitacho","Hatogaya","12",14000000,"","45",,"Semi-rectangular Shaped","7.0","85","1992","W","House","Southwest","City Road",8.0,"Semi-residential District",60,200,"2nd quarter 2014",""
514,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Sakashitacho","Hatogaya","12",31000000,"","100",,"Semi-rectangular Shaped","9.5","100","2014","W","House","Northeast","City Road",9.0,"Semi-residential District",60,200,"2nd quarter 2014",""
515,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Sakuracho","Hatogaya","11",14000000,"2LDK","50",,"","","","1994","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of redecorated real estate"
516,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Oaza Sashima","Higashiurawa","30-60minutes",16000000,"","130",,"Semi-trapezoidal Shaped","9.1","125","1984","W","House","Northeast","City Road",8.1,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
517,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Sashima","Higashikawaguchi","21",25000000,"","110",,"Rectangular Shaped","7.4","95","2014","W","House","North","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
518,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Sashima","Higashikawaguchi","21",26000000,"","110",,"Semi-rectangular Shaped","7.5","95","2014","W","House","North","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
519,"Residential Land(Land Only)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Oaza Sato","Hatogaya","12",12000000,"","65",170000,"Semi-rectangular Shaped","9.5","","","","","West","Access Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
520,"Residential Land(Land Only)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Oaza Sato","Hatogaya","5",50000000,"","200",250000,"Semi-square Shaped","13.8","","","","","Northeast","Access Road",10.0,"Semi-residential District",60,200,"2nd quarter 2014",""
521,"Residential Land(Land Only)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Oaza Shiba","Warabi","16",6500000,"","70",90000,"Trapezoidal Shaped","7.0","","","","","North","City Road",4.4,"Category 1 Residential District",60,200,"2nd quarter 2014",""
522,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Oaza Shiba","Warabi","18",19000000,"","85",,"Semi-rectangular Shaped","7.0","85","1997","W","House","North","City Road",8.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
523,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Oaza Shiba","Warabi","16",39000000,"","100",,"Semi-rectangular Shaped","9.0","110","2014","W","","North","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
524,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Shiba","Warabi","14",37000000,"","105",,"Rectangular Shaped","6.0","100","2014","W","House","North","Private Road",4.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
525,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Shiba","Warabi","19",20000000,"","95",,"Semi-square Shaped","9.5","95","1989","LS","Housing Complex","South","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
526,"Residential Land(Land Only)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Shiba","Warabi","12",11000000,"","60",190000,"Rectangular Shaped","7.0","","","","","West","City Road",9.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
527,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Shiba","Warabi","18",11000000,"","70",,"Semi-square Shaped","8.5","50","1973","W","House","West","Private Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
528,"Residential Land(Land Only)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Shibashimo","Warabi","24",3900000,"","40",94000,"Rectangular Shaped","4.5","","","","","North","Private Road",4.0,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings including private road"
529,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Shibashimmachi","Warabi","8",29000000,"3LDK","70",,"","","","2002","SRC","House","","",,"Near Commercial District",80,300,"2nd quarter 2014","Dealings of redecorated real estate"
530,"Residential Land(Land and Building)","Commercial Area","11203","Saitama Prefecture","Kawaguchi City","Shibanakada","Warabi","16",48000000,"","270",,"Semi-trapezoidal Shaped","16.0","290","1974","S","Office, Warehouse","Southwest","Prefectural Road",15.0,"Semi-residential District",60,200,"2nd quarter 2014",""
531,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Shibanakada","Warabi","11",22000000,"3LDK","70",,"","","","2000","RC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
532,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Shibahinotsume","Warabi","8",31000000,"","60",,"Rectangular Shaped","5.5","90","2014","W","House","Southwest","Private Road",4.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
533,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Suehiro","Kawaguchimotogo","11",30000000,"","85",,"Irregular Shaped","3.0","90","2013","W","House","Southeast","City Road",6.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
534,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Suehiro","Kawaguchimotogo","9",22000000,"","100",,"Rectangular Shaped","8.0","150","1983","S","House, Office","Northeast","Prefectural Road",15.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
535,"Residential Land(Land Only)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Suehiro","Kawaguchimotogo","12",35000000,"","175",200000,"Rectangular Shaped","12.0","","","","","Southwest","City Road",6.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
536,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Suehiro","Kawaguchimotogo","10",28000000,"3LDK","70",,"","","","2007","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
537,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Suehiro","Kawaguchimotogo","15",26000000,"3LDK","60",,"","","","2012","RC","House","","",,"Category 2 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
538,"Residential Land(Land Only)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Chozo","Tozukaangyo","7",81000000,"","480",170000,"Semi-rectangular Shaped","22.1","","","","","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
539,"Residential Land(Land Only)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Oaza Tsuji","Hatogaya","14",23000000,"","105",220000,"Semi-square Shaped","7.4","","","","","East","City Road",3.8,"Category 1 Residential District",60,200,"2nd quarter 2014",""
540,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Oaza Tsuji","Hatogaya","16",16000000,"","90",,"Rectangular Shaped","8.0","115","1974","S","House","North","Private Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
541,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Oaza Tozuka","Tozukaangyo","13",44000000,"","110",,"Rectangular Shaped","7.4","105","2014","W","House","Southwest","Access Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,150,"2nd quarter 2014",""
542,"Residential Land(Land Only)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Oaza Tozuka","Tozukaangyo","11",20000000,"","135",150000,"&quot;Flag-shaped&quot; etc.","2.0","","","","","Northeast","City Road",8.0,"Category 1 Exclusive Low Rise Residential District",50,150,"2nd quarter 2014",""
543,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Tozuka","Tozukaangyo","14",49000000,"","190",,"Semi-rectangular Shaped","8.0","165","1990","W","Housing Complex","South","City Road",6.0,"Semi-residential District",60,200,"2nd quarter 2014",""
544,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Tozuka","Tozukaangyo","4",49000000,"","260",,"Semi-rectangular Shaped","12.0","260","1989","LS","House, Office, Warehouse","Southwest","Prefectural Road",13.5,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
545,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Tozuka","Higashikawaguchi","18",42000000,"","110",,"Trapezoidal Shaped","12.0","100","2014","W","House","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
546,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Tozuka","Higashikawaguchi","20",43000000,"","110",,"Trapezoidal Shaped","8.7","100","2014","W","House","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,150,"2nd quarter 2014",""
547,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Tozuka","Higashikawaguchi","19",45000000,"","110",,"Semi-trapezoidal Shaped","12.0","100","2014","W","House","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,150,"2nd quarter 2014",""
548,"Residential Land(Land Only)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Tozukahasamicho","Tozukaangyo","14",26000000,"","110",240000,"Rectangular Shaped","9.0","","","","","Southeast","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
549,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Tozukahigashi","Tozukaangyo","21",8800000,"2LDK","60",,"","","","1995","RC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
550,"Residential Land(Land Only)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Tozukahigashi","Higashikawaguchi","20",19000000,"","90",210000,"Rectangular Shaped","","","","","","Northwest","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
551,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Tozukahigashi","Higashikawaguchi","15",33000000,"","105",,"Semi-rectangular Shaped","12.0","100","2014","W","House","Northwest","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
552,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Nakaaoki","Kawaguchi","23",84000000,"","450",,"Rectangular Shaped","14.5","65","2011","S","Office","East","City Road",7.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
553,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Nakaaoki","Kawaguchi","15",30000000,"2LDK","70",,"","","","2003","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
554,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Nakaaoki","Nishikawaguchi","15",23000000,"","85",,"Irregular Shaped","2.0","95","2008","W","House","West","City Road",7.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
555,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Nakaaoki","Nishikawaguchi","15",5200000,"2LDK","60",,"","","","1975","SRC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
556,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Nakaaoki","Nishikawaguchi","16",4400000,"2DK","55",,"","","","1974","SRC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
557,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Namiki","Nishikawaguchi","11",7000000,"","30",,"Semi-rectangular Shaped","4.5","80","1974","W","House","East","City Road",4.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
558,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Namiki","Nishikawaguchi","8",21000000,"2LDK","60",,"","","","2004","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
559,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Namiki","Nishikawaguchi","4",11000000,"3LDK","65",,"","","","1997","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of real estate that includes wound etc., Dealings of non-redecorating real estate"
560,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Namiki","Nishikawaguchi","5",7200000,"1K","20",,"","","","1987","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
561,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Namiki","Nishikawaguchi","8",41000000,"4LDK","65",,"","","","2014","RC","House","","",,"Near Commercial District",80,300,"2nd quarter 2014",""
562,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Namiki","Nishikawaguchi","12",12000000,"2LDK","50",,"","","","1975","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
563,"Residential Land(Land Only)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Oaza Niihori","Minumadaishinsuikoen","25",31000000,"","290",110000,"Semi-rectangular Shaped","22.9","","","","","North","City Road",3.3,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of adjacent land"
564,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Oaza Niihori","Minumadaishinsuikoen","24",34000000,"","110",,"Rectangular Shaped","10.6","90","2014","W","House","North","Access Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
565,"Residential Land(Land Only)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Nishiaoki","Nishikawaguchi","10",78000000,"","290",270000,"Semi-rectangular Shaped","13.0","","","","","South","City Road",15.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
566,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Nishiaoki","Nishikawaguchi","7",29000000,"3LDK","65",,"","","","2014","RC","House","","",,"Near Commercial District",80,300,"2nd quarter 2014",""
567,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Nishiaoki","Nishikawaguchi","7",37000000,"3LDK","65",,"","","","2014","RC","House","","",,"Near Commercial District",80,300,"2nd quarter 2014",""
568,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Nishiaoki","Nishikawaguchi","14",24000000,"3LDK","70",,"","","","2005","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates, Dealings of non-redecorating real estate"
569,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Oaza Nishiaraijuku","Araijuku","5",19000000,"3LDK","70",,"","","","2004","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
570,"Pre-owned Condominiums, etc.","","11203","Saitama Prefecture","Kawaguchi City","Nishikawaguchi","Kawaguchi","13",35000000,"3LDK","65",,"","","","2014","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
571,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Nishikawaguchi","Nishikawaguchi","8",41000000,"","95",,"Semi-rectangular Shaped","6.0","95","2014","W","House","East","City Road",8.5,"Category 2 Residential District",60,200,"2nd quarter 2014",""
572,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Nishikawaguchi","Nishikawaguchi","5",31000000,"","100",,"Rectangular Shaped","6.5","95","2004","W","House","West","City Road",6.0,"Near Commercial District",80,300,"2nd quarter 2014",""
573,"Residential Land(Land and Building)","Residential Area","11203","Saitama Prefecture","Kawaguchi City","Nishikawaguchi","Nishikawaguchi","6",19000000,"","85",,"Semi-rectangular Shaped","","75","2009","W","House","West","Private Road",4.0,"Near Commercial District",80,300,"2nd quarter 2014",""
