"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
278,"Residential Land(Land and Building)","Residential Area","16207","Toyama Prefecture","Kurobe City","Inuyama","Dentetsuishida","13",12000000,"","280",,"Semi-square Shaped","17.5","120","1982","W","House","Southeast","City Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
279,"Residential Land(Land Only)","Residential Area","16207","Toyama Prefecture","Kurobe City","Ueki","Dentetsukurobe","11",5000000,"","110",45000,"Semi-shaped","12.0","","","","","West","City Road",8.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
280,"Residential Land(Land Only)","Residential Area","16207","Toyama Prefecture","Kurobe City","Ueki","Dentetsukurobe","16",25000000,"","930",27000,"Semi-trapezoidal Shaped","18.0","","","","","South","City Road",9.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
281,"Residential Land(Land Only)","Residential Area","16207","Toyama Prefecture","Kurobe City","Ueki","Higashimikkaichi","14",7600000,"","210",36000,"Semi-square Shaped","14.5","","","","","East","Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
282,"Residential Land(Land Only)","Residential Area","16207","Toyama Prefecture","Kurobe City","Unazukionsen","Unazukionsen","3",12000000,"","1600",7500,"Irregular Shaped","15.3","","","","","North","Prefectural Road",7.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,400,"2nd quarter 2014",""
283,"Residential Land(Land Only)","Residential Area","16207","Toyama Prefecture","Kurobe City","Oka","Dentetsuishida","8",1600000,"","200",8000,"Rectangular Shaped","8.0","","","","","South","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
284,"Residential Land(Land Only)","Residential Area","16207","Toyama Prefecture","Kurobe City","Oka","Dentetsuishida","8",4500000,"","280",16000,"Rectangular Shaped","17.8","","","","","South","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
285,"Residential Land(Land Only)","Residential Area","16207","Toyama Prefecture","Kurobe City","Ogyu","Ogyu","11",5300000,"","230",23000,"Semi-rectangular Shaped","12.0","","","","","South","Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
286,"Residential Land(Land Only)","Commercial Area","16207","Toyama Prefecture","Kurobe City","Ogyu","Ogyu","7",13000000,"","290",45000,"Irregular Shaped","17.5","","","","","Northwest","National Highway",14.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
287,"Residential Land(Land Only)","Residential Area","16207","Toyama Prefecture","Kurobe City","Ogyu","Ogyu","5",4000000,"","890",4500,"Semi-rectangular Shaped","50.0m or longer.","","","","","East","City Road",6.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
288,"Agricultural Land","","16207","Toyama Prefecture","Kurobe City","Ogyu","","",400000,"","180",,"","","","","","","","",,"",,,"2nd quarter 2014",""
289,"Residential Land(Land Only)","Potential Residential Area","16207","Toyama Prefecture","Kurobe City","Kontani","Kurobe","30-60minutes",4200000,"","500",8300,"Rectangular Shaped","25.0","","","","","West","City Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
290,"Residential Land(Land Only)","Residential Area","16207","Toyama Prefecture","Kurobe City","Nakashin","Kurobe","21",1000000,"","1400",720,"Trapezoidal Shaped","44.0","","","","","West","City Road",7.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
291,"Residential Land(Land Only)","Residential Area","16207","Toyama Prefecture","Kurobe City","Nagaya","Nagaya","3",1200000,"","390",3100,"Irregular Shaped","21.0","","","","","North","Prefectural Road",8.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
292,"Residential Land(Land Only)","Residential Area","16207","Toyama Prefecture","Kurobe City","Horitaka","Dentetsukurobe","18",6400000,"","230",28000,"Square Shaped","15.0","","","","","East","Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
293,"Residential Land(Land Only)","Residential Area","16207","Toyama Prefecture","Kurobe City","Mikkaichi","Higashimikkaichi","6",8400000,"","220",39000,"Semi-rectangular Shaped","12.0","","","","","West","Prefectural Road",8.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
294,"Forest Land","","16207","Toyama Prefecture","Kurobe City","Miyano","","",850000,"","410",,"","","","","","","","",,"",,,"2nd quarter 2014",""
295,"Agricultural Land","","16208","Toyama Prefecture","Tonami City","Akimoto","","",5000000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
296,"Residential Land(Land and Building)","Residential Area","16208","Toyama Prefecture","Tonami City","Ishimaru","Aburaden","25",5000000,"","220",,"Semi-rectangular Shaped","12.5","140","1976","W","House","Southeast","City Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
297,"Residential Land(Land Only)","Potential Residential Area","16208","Toyama Prefecture","Tonami City","Sannomachi","Tonami","4",21000000,"","420",51000,"Semi-rectangular Shaped","12.0","","","","","South","Prefectural Road",20.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
298,"Residential Land(Land Only)","Residential Area","16208","Toyama Prefecture","Tonami City","Suginoki","Tonami","19",4800000,"","150",32000,"Semi-rectangular Shaped","8.0","","","","","South","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
299,"Residential Land(Land Only)","Residential Area","16208","Toyama Prefecture","Tonami City","Suginoki","Tonami","20",20000000,"","930",22000,"Irregular Shaped","17.0","","","","","Southeast","City Road",22.0,"Semi-residential District",60,200,"2nd quarter 2014",""
300,"Residential Land(Land and Building)","Residential Area","16208","Toyama Prefecture","Tonami City","Suginoki","Tonami","26",1900000,"","260",,"Semi-square Shaped","16.0","185","1999","W","House","North","City Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
301,"Residential Land(Land Only)","Residential Area","16208","Toyama Prefecture","Tonami City","Sembo","Tonami","30-60minutes",9000000,"","320",28000,"Semi-rectangular Shaped","14.0","","","","","North","City Road",12.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
302,"Agricultural Land","","16208","Toyama Prefecture","Tonami City","Takanami","","",3000000,"","2800",,"","","","","","","","",,"",,,"2nd quarter 2014",""
303,"Residential Land(Land Only)","Residential Area","16208","Toyama Prefecture","Tonami City","Takanosu","Tonami","26",6800000,"","250",27000,"Semi-rectangular Shaped","12.5","","","","","Southwest","City Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
304,"Residential Land(Land and Building)","Residential Area","16208","Toyama Prefecture","Tonami City","Taromaru","Tonami","16",5400000,"","880",,"Irregular Shaped","48.0","310","1970","W","House","East","City Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
305,"Forest Land","","16208","Toyama Prefecture","Tonami City","Tochiage","","",3600000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
306,"Residential Land(Land Only)","Residential Area","16208","Toyama Prefecture","Tonami City","Miai","Tonami","1H-1H30",130000,"","220",600,"Semi-shaped","17.0","","","","","Southeast","Road",3.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
307,"Agricultural Land","","16208","Toyama Prefecture","Tonami City","Yasukawa","","",6800000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
308,"Residential Land(Land Only)","Potential Residential Area","16209","Toyama Prefecture","Oyabe City","Anrakuji","Isurugi","25",7100000,"","680",11000,"Semi-shaped","16.0","","","","","Northeast","National Highway",15.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
309,"Agricultural Land","","16209","Toyama Prefecture","Oyabe City","Sakuramachi","","",600000,"","110",,"","","","","","","","",,"",,,"2nd quarter 2014",""
310,"Residential Land(Land Only)","Residential Area","16209","Toyama Prefecture","Oyabe City","Shima","Isurugi","19",5800000,"","240",24000,"Semi-rectangular Shaped","13.6","","","","","Southeast","City Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
311,"Residential Land(Land Only)","Residential Area","16209","Toyama Prefecture","Oyabe City","Serikawa","Isurugi","30-60minutes",8800000,"","970",9100,"Semi-shaped","37.0","","","","","Northwest","City Road",6.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
312,"Residential Land(Land Only)","Residential Area","16209","Toyama Prefecture","Oyabe City","Hanyu","Isurugi","23",2600000,"","220",12000,"Rectangular Shaped","12.7","","","","","Northwest","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
313,"Agricultural Land","","16209","Toyama Prefecture","Oyabe City","Hirazakura","","",4900000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
314,"Residential Land(Land Only)","Potential Residential Area","16210","Toyama Prefecture","Nanto City","Araki","Fukumitsu","6",12000000,"","640",19000,"Rectangular Shaped","12.0","","","","","Northwest","City Road",4.2,"Category 1 Residential District",60,200,"2nd quarter 2014",""
315,"Agricultural Land","","16210","Toyama Prefecture","Nanto City","Izumizawa","","",1300000,"","2100",,"","","","","","","","",,"",,,"2nd quarter 2014",""
316,"Residential Land(Land Only)","Residential Area","16210","Toyama Prefecture","Nanto City","Oshima","Johana","2H-",230000,"","75",3000,"Semi-rectangular Shaped","6.9","","","","","Northwest","City Road",7.5,"Outside Urban Planning Area",,,"2nd quarter 2014",""
317,"Residential Land(Land Only)","Residential Area","16210","Toyama Prefecture","Nanto City","Kitaichi","Fukuno (Toyama)","30-60minutes",6900000,"","980",7000,"Semi-rectangular Shaped","26.0","","","","","South","Prefectural Road",9.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
318,"Residential Land(Land Only)","Commercial Area","16210","Toyama Prefecture","Nanto City","Kitagawa","Fukuno (Toyama)","1H-1H30",21000000,"","660",32000,"Irregular Shaped","17.0","","","","","East","Prefectural Road",6.0,"Near Commercial District",80,200,"2nd quarter 2014",""
319,"Residential Land(Land and Building)","Potential Residential Area","16210","Toyama Prefecture","Nanto City","Kozaka","Fukumitsu","30-60minutes",7800000,"","115",,"Irregular Shaped","12.8","60","","","","Northwest","Prefectural Road",6.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
320,"Agricultural Land","","16210","Toyama Prefecture","Nanto City","Koreyasu","","",110000,"","960",,"","","","","","","","",,"",,,"2nd quarter 2014",""
321,"Agricultural Land","","16210","Toyama Prefecture","Nanto City","Koreyasu","","",130000,"","1100",,"","","","","","","","",,"",,,"2nd quarter 2014",""
322,"Residential Land(Land Only)","Potential Residential Area","16210","Toyama Prefecture","Nanto City","Takamiya","Etchuyamada","19",730000,"","175",4200,"Irregular Shaped","48.5","","","","","No facing road","",,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
323,"Residential Land(Land Only)","Potential Residential Area","16210","Toyama Prefecture","Nanto City","Takamiya","Fukumitsu","15",4600000,"","500",9100,"Rectangular Shaped","18.9","","","","","Northwest","City Road",8.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
324,"Residential Land(Land Only)","Residential Area","16210","Toyama Prefecture","Nanto City","Takamiya","Fukumitsu","19",6000000,"","630",9600,"Semi-rectangular Shaped","28.1","","","","","No facing road","",,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
325,"Residential Land(Land Only)","Potential Residential Area","16210","Toyama Prefecture","Nanto City","Takamiya","Fukumitsu","14",3400000,"","165",21000,"Irregular Shaped","22.2","","","","","No facing road","",,"Category 1 Residential District",60,200,"2nd quarter 2014",""
326,"Residential Land(Land Only)","Residential Area","16210","Toyama Prefecture","Nanto City","Takamiya","Fukumitsu","24",1300000,"","140",9100,"Trapezoidal Shaped","12.8","","","","","No facing road","",,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
327,"Agricultural Land","","16210","Toyama Prefecture","Nanto City","Tachi","","",96000,"","960",,"","","","","","","","",,"",,,"2nd quarter 2014",""
328,"Residential Land(Land and Building)","Residential Area","16210","Toyama Prefecture","Nanto City","Togamurakamimomose","Tonami","2H-",2600000,"","880",,"Semi-rectangular Shaped","45.0","","","","","Northwest","Prefectural Road",6.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
329,"Residential Land(Land and Building)","Industrial Area","16210","Toyama Prefecture","Nanto City","Nojiri","Takagi","19",85000000,"","2,000 m^2 or greater.",,"Irregular Shaped","50.0m or longer.","560","1995","S","Office, Warehouse","South","Prefectural Road",9.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
330,"Residential Land(Land and Building)","Residential Area","16210","Toyama Prefecture","Nanto City","Fukumitsu","Fukumitsu","8",2000000,"","260",,"Rectangular Shaped","18.0","190","before the war","W","House","Northwest","Road",2.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
331,"Residential Land(Land Only)","Residential Area","16210","Toyama Prefecture","Nanto City","Maeda","Higashiishiguro","26",1200000,"","230",5400,"Irregular Shaped","","","","","","Northeast","City Road",7.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
332,"Residential Land(Land and Building)","Residential Area","16210","Toyama Prefecture","Nanto City","Matsubara","Fukuno (Toyama)","14",1900000,"","110",,"Semi-rectangular Shaped","10.0","70","1979","S","Office","North","City Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
333,"Residential Land(Land and Building)","Residential Area","16210","Toyama Prefecture","Nanto City","Matsubara","Fukuno (Toyama)","14",2200000,"","110",,"Semi-rectangular Shaped","10.0","70","1979","S","Office","North","City Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
334,"Residential Land(Land Only)","Residential Area","16211","Toyama Prefecture","Imizu City","Aobadai","Etchudaimon","25",8600000,"","220",40000,"Semi-rectangular Shaped","9.5","","","","","East","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
335,"Residential Land(Land Only)","Residential Area","16211","Toyama Prefecture","Imizu City","Imai","Kosugi (JR)","30-60minutes",19000000,"","2,000 m^2 or greater.",8000,"Semi-shaped","41.2","","","","","West","Prefectural Road",7.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
336,"Residential Land(Land Only)","Commercial Area","16211","Toyama Prefecture","Imizu City","Ogo","Kosugi (JR)","30-60minutes",45000000,"","2,000 m^2 or greater.",15000,"Irregular Shaped","27.0","","","","","Northeast","National Highway",34.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
337,"Residential Land(Land Only)","Residential Area","16211","Toyama Prefecture","Imizu City","Kairyumachi","Kosugi (JR)","1H30-2H",7200000,"","350",21000,"Semi-rectangular Shaped","21.5","","","","","South","City Road",6.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
338,"Residential Land(Land Only)","Residential Area","16211","Toyama Prefecture","Imizu City","Kaguramachi","Nakashinminato","25",3200000,"","120",26000,"Trapezoidal Shaped","6.8","","","","","South","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
339,"Residential Land(Land and Building)","Residential Area","16211","Toyama Prefecture","Imizu City","Kaguramachi","Nakashinminato","25",10000000,"","200",,"Semi-trapezoidal Shaped","10.8","140","2002","W","House","South","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
340,"Residential Land(Land and Building)","Residential Area","16211","Toyama Prefecture","Imizu City","Kataguchi","Kosugi (JR)","1H-1H30",15000000,"","280",,"Semi-rectangular Shaped","19.0","240","1999","W","House","East","City Road",9.0,"Industrial District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
341,"Residential Land(Land Only)","Residential Area","16211","Toyama Prefecture","Imizu City","Kamomedai","Kureha","1H-1H30",2400000,"","270",8900,"Rectangular Shaped","13.0","","","","","East","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
342,"Residential Land(Land and Building)","Commercial Area","16211","Toyama Prefecture","Imizu City","Kosugishiraishi","Kosugi (JR)","30-60minutes",32000000,"","2,000 m^2 or greater.",,"Trapezoidal Shaped","50.0m or longer.","","1979","S","Warehouse, Shop","North","National Highway",23.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
343,"Agricultural Land","","16211","Toyama Prefecture","Imizu City","Kobayashi","","",50000,"","700",,"","","","","","","","",,"",,,"2nd quarter 2014",""
344,"Agricultural Land","","16211","Toyama Prefecture","Imizu City","Kobayashi","","",160000,"","1000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
345,"Residential Land(Land and Building)","Residential Area","16211","Toyama Prefecture","Imizu City","Sanga","Kosugi (JR)","6",3900000,"","85",,"Semi-rectangular Shaped","9.0","180","1967","","House","Southeast","City Road",7.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
346,"Residential Land(Land Only)","Residential Area","16211","Toyama Prefecture","Imizu City","Sanga","Kosugi (JR)","10",14000000,"","260",51000,"Trapezoidal Shaped","10.8","","","","","South","City Road",9.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
347,"Residential Land(Land Only)","Commercial Area","16211","Toyama Prefecture","Imizu City","Shinkaihotsu","Kosugi (JR)","19",8000000,"","210",39000,"Semi-rectangular Shaped","17.0","","","","","North","Prefectural Road",12.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
348,"Residential Land(Land Only)","Residential Area","16211","Toyama Prefecture","Imizu City","Taikoyama","Kosugi (JR)","25",7000000,"","220",31000,"Semi-rectangular Shaped","15.0","","","","","North","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
349,"Agricultural Land","","16211","Toyama Prefecture","Imizu City","Tsukagoshi","","",1000000,"","440",,"","","","","","","","",,"",,,"2nd quarter 2014",""
350,"Residential Land(Land Only)","Residential Area","16211","Toyama Prefecture","Imizu City","Tomei","Kureha","1H-1H30",4000000,"","330",12000,"Semi-rectangular Shaped","21.6","","","","","Southwest","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
351,"Residential Land(Land Only)","Commercial Area","16211","Toyama Prefecture","Imizu City","Hashigejo","Kosugi (JR)","30-60minutes",10000000,"","970",11000,"Rectangular Shaped","17.7","","","","","West","National Highway",27.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
352,"Residential Land(Land Only)","Residential Area","16211","Toyama Prefecture","Imizu City","Hibari","Kosugi (JR)","20",9500000,"","190",49000,"Semi-rectangular Shaped","14.4","","","","","South","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
353,"Residential Land(Land Only)","Residential Area","16211","Toyama Prefecture","Imizu City","Hibari","Kosugi (JR)","25",7900000,"","210",38000,"Semi-square Shaped","14.0","","","","","South","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
354,"Residential Land(Land and Building)","Residential Area","16211","Toyama Prefecture","Imizu City","Hibari","Kosugi (JR)","21",29000000,"","930",,"Rectangular Shaped","27.0","95","1999","S","Office","North","City Road",15.0,"Semi-residential District",60,200,"2nd quarter 2014",""
355,"Residential Land(Land and Building)","Commercial Area","16211","Toyama Prefecture","Imizu City","Hibari","Kosugi (JR)","10",17000000,"","600",,"Irregular Shaped","13.5","","","W","","South","Prefectural Road",7.0,"Near Commercial District",80,200,"2nd quarter 2014",""
356,"Residential Land(Land and Building)","Residential Area","16211","Toyama Prefecture","Imizu City","Hoonoki","Shinmachiguchi","30-60minutes",17000000,"","230",,"Rectangular Shaped","13.0","135","2002","W","House","North","City Road",6.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
357,"Residential Land(Land and Building)","Residential Area","16211","Toyama Prefecture","Imizu City","Hongo","Kureha","1H-1H30",14000000,"","200",,"Rectangular Shaped","13.2","110","2004","W","House","Southwest","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
358,"Residential Land(Land Only)","Residential Area","16211","Toyama Prefecture","Imizu City","Hommachi","Imizushishinminatochoshamae","3",16000000,"","430",37000,"Semi-rectangular Shaped","26.2","","","","","Northwest","Prefectural Road",6.7,"Near Commercial District",80,300,"2nd quarter 2014",""
359,"Residential Land(Land Only)","Potential Residential Area","16211","Toyama Prefecture","Imizu City","Washizuka","Kosugi (JR)","30-60minutes",4500000,"","440",10000,"Rectangular Shaped","8.5","","","","","Northeast","City Road",5.5,"Urbanization Control Area",60,200,"2nd quarter 2014",""
360,"Residential Land(Land and Building)","Residential Area","16211","Toyama Prefecture","Imizu City","Washizuka","Kosugi (JR)","30-60minutes",14000000,"","250",,"Rectangular Shaped","13.2","120","1998","W","House","Northeast","City Road",6.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
361,"Residential Land(Land Only)","Residential Area","16321","Toyama Prefecture","Funahashi Village,Nakaniikawa County","Kunishige","Etchufunahashi","11",2000000,"","270",7500,"Semi-rectangular Shaped","14.0","","","","","South","Village Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
362,"Residential Land(Land Only)","Potential Residential Area","16322","Toyama Prefecture","Kamiichi Town,Nakaniikawa County","Kamikyoden","","",1300000,"","170",7600,"Semi-rectangular Shaped","6.6","","","","","No facing road","",,"Category 1 Residential District",60,200,"2nd quarter 2014",""
363,"Residential Land(Land Only)","Commercial Area","16322","Toyama Prefecture","Kamiichi Town,Nakaniikawa County","Shoin","","",12000000,"","810",15000,"Semi-shaped","","","","","","Southwest","Town Road",12.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
364,"Residential Land(Land Only)","Potential Residential Area","16322","Toyama Prefecture","Kamiichi Town,Nakaniikawa County","Shoin","","",2600000,"","470",5500,"Semi-rectangular Shaped","","","","","","No facing road","",,"Semi-industrial District",60,200,"2nd quarter 2014",""
365,"Residential Land(Land and Building)","Residential Area","16322","Toyama Prefecture","Kamiichi Town,Nakaniikawa County","Higashimachi","Kamiichi","14",870000,"","230",,"Rectangular Shaped","6.5","185","1950","W","House","North","Prefectural Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
366,"Residential Land(Land Only)","Residential Area","16322","Toyama Prefecture","Kamiichi Town,Nakaniikawa County","Hojigaseshin","Ainoki","25",4200000,"","240",18000,"Square Shaped","16.0","","","","","North","Town Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
367,"Residential Land(Land and Building)","Residential Area","16322","Toyama Prefecture","Kamiichi Town,Nakaniikawa County","Morijiri","Shinmiyakawa","7",19000000,"","220",,"Rectangular Shaped","13.2","145","2003","W","House","North","Town Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
368,"Agricultural Land","","16322","Toyama Prefecture","Kamiichi Town,Nakaniikawa County","Yuuwano","","",100000,"","310",,"","","","","","","","",,"",,,"2nd quarter 2014",""
369,"Residential Land(Land and Building)","Residential Area","16322","Toyama Prefecture","Kamiichi Town,Nakaniikawa County","Yusakino","Kamiichi","30-60minutes",14000000,"","240",,"Semi-rectangular Shaped","12.5","110","2005","W","House","East","Town Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
370,"Residential Land(Land and Building)","Residential Area","16323","Toyama Prefecture","Tateyama Town,Nakaniikawa County","Ishizaka","Shitadan","30-60minutes",1400000,"","1000",,"Irregular Shaped","","125","1969","W","House","West","Town Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014","Dealings including private road"
371,"Residential Land(Land Only)","Potential Residential Area","16323","Toyama Prefecture","Tateyama Town,Nakaniikawa County","Iwakuraji","Daisenji","19",20000000,"","2,000 m^2 or greater.",1800,"Semi-rectangular Shaped","50.0m or longer.","","","","","Southwest","Town Road",6.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
372,"Residential Land(Land Only)","Potential Residential Area","16323","Toyama Prefecture","Tateyama Town,Nakaniikawa County","Iwakuraji","Daisenji","16",18000000,"","2,000 m^2 or greater.",1700,"Irregular Shaped","50.0m or longer.","","","","","Southwest","Town Road",6.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
373,"Agricultural Land","","16323","Toyama Prefecture","Tateyama Town,Nakaniikawa County","Uwazue","","",100000,"","1400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
374,"Residential Land(Land Only)","Potential Residential Area","16323","Toyama Prefecture","Tateyama Town,Nakaniikawa County","Shidanio","Gohyakkoku","1H-1H30",1700000,"","560",3000,"Semi-rectangular Shaped","26.4","","","","","East","Prefectural Road",8.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
375,"Residential Land(Land Only)","Potential Residential Area","16323","Toyama Prefecture","Tateyama Town,Nakaniikawa County","Hokonoki","Etchusango","10",11000000,"","2,000 m^2 or greater.",4800,"Irregular Shaped","50.0m or longer.","","","","","No facing road","",,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
376,"Residential Land(Land Only)","Potential Residential Area","16323","Toyama Prefecture","Tateyama Town,Nakaniikawa County","Hokonoki","Etchusango","11",18000000,"","2,000 m^2 or greater.",4800,"Irregular Shaped","41.0","","","","","No facing road","",,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
377,"Residential Land(Land Only)","Potential Residential Area","16323","Toyama Prefecture","Tateyama Town,Nakaniikawa County","Hokonoki","Etchusango","11",15000000,"","2,000 m^2 or greater.",4800,"Semi-trapezoidal Shaped","30.0","","","","","No facing road","",,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
378,"Residential Land(Land Only)","Potential Residential Area","16323","Toyama Prefecture","Tateyama Town,Nakaniikawa County","Hokonoki","Etchusango","14",7000000,"","1500",4800,"Semi-trapezoidal Shaped","50.0m or longer.","","","","","South","Town Road",9.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
379,"Residential Land(Land Only)","Residential Area","16323","Toyama Prefecture","Tateyama Town,Nakaniikawa County","Maezawa","Enokimachi","10",5900000,"","185",32000,"Semi-rectangular Shaped","12.5","","","","","East","Town Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
380,"Residential Land(Land Only)","Residential Area","16323","Toyama Prefecture","Tateyama Town,Nakaniikawa County","Maezawa","Gohyakkoku","10",6300000,"","220",29000,"Rectangular Shaped","13.0","","","","","West","Town Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
