"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
296,"Residential Land(Land Only)","Residential Area","46225","Kagoshima Prefecture","Aira City","Funatsu","Chosa","30-60minutes",5400000,"","310",18000,"Semi-trapezoidal Shaped","9.0","","","","","South","City Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,400,"2nd quarter 2014",""
297,"Residential Land(Land and Building)","Residential Area","46392","Kagoshima Prefecture","Satsuma Town,Satsuma County","Todoromachi","","",5300000,"","200",,"Semi-rectangular Shaped","","","","","","Northeast","Town Road",9.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
298,"Residential Land(Land Only)","Residential Area","46392","Kagoshima Prefecture","Satsuma Town,Satsuma County","Hirakawa","","",3500000,"","1300",2700,"Semi-rectangular Shaped","","","","","","Southwest","Town Road",5.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
299,"Residential Land(Land Only)","Residential Area","46452","Kagoshima Prefecture","Yusui Town,Aira County","Kawanishi","Yoshimatsu","2",260000,"","270",950,"Semi-shaped","12.5","","","","","Southeast","Town Road",6.4,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",,,"2nd quarter 2014",""
300,"Agricultural Land","","46452","Kagoshima Prefecture","Yusui Town,Aira County","Kitakata","","",500000,"","1200",,"","","","","","","","",,"",,,"2nd quarter 2014",""
301,"Forest Land","","46452","Kagoshima Prefecture","Yusui Town,Aira County","Kitakata","","",120000,"","1200",,"","","","","","","","",,"",,,"2nd quarter 2014",""
302,"Residential Land(Land and Building)","Residential Area","46452","Kagoshima Prefecture","Yusui Town,Aira County","Koda","Kurino","1H-1H30",300000,"","105",,"Trapezoidal Shaped","15.0","","","","","Northeast","Prefectural Road",9.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
303,"Residential Land(Land Only)","Residential Area","46452","Kagoshima Prefecture","Yusui Town,Aira County","Koba","Kurino","12",8000000,"","840",9600,"Semi-rectangular Shaped","21.0","","","","","North","Town Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
304,"Residential Land(Land Only)","Residential Area","46452","Kagoshima Prefecture","Yusui Town,Aira County","Koba","Kurino","12",1800000,"","180",9900,"Semi-square Shaped","14.5","","","","","West","Town Road",5.0,"Category 2 Exclusive Mid-high Rise Residential District",60,500,"2nd quarter 2014",""
305,"Residential Land(Land and Building)","Residential Area","46452","Kagoshima Prefecture","Yusui Town,Aira County","Koba","Kurino","28",2000000,"","300",,"Semi-square Shaped","20.0","80","1978","W","House","Southeast","Road",3.8,"Outside Urban Planning Area",,,"2nd quarter 2014",""
306,"Agricultural Land","","46468","Kagoshima Prefecture","Osaki Town,Soo County","Nagayoshi","","",730000,"","1800",,"","","","","","","","",,"",,,"2nd quarter 2014",""
307,"Agricultural Land","","46468","Kagoshima Prefecture","Osaki Town,Soo County","Nagayoshi","","",6700000,"","3800",,"","","","","","","","",,"",,,"2nd quarter 2014",""
308,"Agricultural Land","","46468","Kagoshima Prefecture","Osaki Town,Soo County","Nagayoshi","","",100000,"","970",,"","","","","","","","",,"",,,"2nd quarter 2014",""
309,"Agricultural Land","","46468","Kagoshima Prefecture","Osaki Town,Soo County","Nogata","","",4400000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
310,"Agricultural Land","","46468","Kagoshima Prefecture","Osaki Town,Soo County","Yokose","","",350000,"","1700",,"","","","","","","","",,"",,,"2nd quarter 2014",""
311,"Agricultural Land","","46482","Kagoshima Prefecture","Higashikushira Town,Kimotsuki County","Iwahiro","","",870000,"","2200",,"","","","","","","","",,"",,,"2nd quarter 2014",""
312,"Agricultural Land","","46482","Kagoshima Prefecture","Higashikushira Town,Kimotsuki County","Shinkawanishi","","",770000,"","1900",,"","","","","","","","",,"",,,"2nd quarter 2014",""
313,"Agricultural Land","","46482","Kagoshima Prefecture","Higashikushira Town,Kimotsuki County","Shinkawanishi","","",100000,"","350",,"","","","","","","","",,"",,,"2nd quarter 2014",""
314,"Agricultural Land","","46490","Kagoshima Prefecture","Kinko Town,Kimotsuki County","Shiromoto","","",120,"","2400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
315,"Forest Land","","46490","Kagoshima Prefecture","Kinko Town,Kimotsuki County","Baba","","",800000,"","2400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
316,"Agricultural Land","","46491","Kagoshima Prefecture","Minamiosumi Town,Kimotsuki County","Nejimeyamamoto","","",490000,"","970",,"","","","","","","","",,"",,,"2nd quarter 2014",""
317,"Forest Land","","46491","Kagoshima Prefecture","Minamiosumi Town,Kimotsuki County","Nejimeyokobeppu","","",1400000,"","1500",,"","","","","","","","",,"",,,"2nd quarter 2014",""
318,"Agricultural Land","","46501","Kagoshima Prefecture","Nakatane Town,Kumage County","Tashima","","",550000,"","960",,"","","","","","","","",,"",,,"2nd quarter 2014",""
319,"Agricultural Land","","46501","Kagoshima Prefecture","Nakatane Town,Kumage County","Tashima","","",1000000,"","2800",,"","","","","","","","",,"",,,"2nd quarter 2014","Dealings of adjacent land"
320,"Residential Land(Land and Building)","Residential Area","46501","Kagoshima Prefecture","Nakatane Town,Kumage County","Noma","","",5000000,"","300",,"Semi-shaped","13.5","90","1969","B","House","Northeast","Town Road",3.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
321,"Residential Land(Land Only)","Residential Area","46502","Kagoshima Prefecture","Minamitane Town,Kumage County","Nakanokami","","",2600000,"","430",6000,"Irregular Shaped","23.5","","","","","North","Private Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,400,"2nd quarter 2014",""
322,"Agricultural Land","","46502","Kagoshima Prefecture","Minamitane Town,Kumage County","Nakanokami","","",960000,"","1600",,"","","","","","","","",,"",,,"2nd quarter 2014","Dealings of adjacent land"
323,"Agricultural Land","","46529","Kagoshima Prefecture","Kikai Town,Oshima County","Oaza Akaren","","",10000,"","135",,"","","","","","","","",,"",,,"2nd quarter 2014",""
324,"Agricultural Land","","46529","Kagoshima Prefecture","Kikai Town,Oshima County","Oaza Shitooke","","",220000,"","550",,"","","","","","","","",,"",,,"2nd quarter 2014",""
325,"Agricultural Land","","46529","Kagoshima Prefecture","Kikai Town,Oshima County","Oaza Shitooke","","",310000,"","770",,"","","","","","","","",,"",,,"2nd quarter 2014",""
326,"Agricultural Land","","46530","Kagoshima Prefecture","Tokunoshima Town,Oshima County","Inokawa","","",690000,"","1800",,"","","","","","","","",,"",,,"2nd quarter 2014",""
327,"Agricultural Land","","46530","Kagoshima Prefecture","Tokunoshima Town,Oshima County","Inokawa","","",510000,"","1300",,"","","","","","","","",,"",,,"2nd quarter 2014",""
328,"Agricultural Land","","46530","Kagoshima Prefecture","Tokunoshima Town,Oshima County","Inokawa","","",1000000,"","1200",,"","","","","","","","",,"",,,"2nd quarter 2014",""
329,"Agricultural Land","","46531","Kagoshima Prefecture","Amagi Town,Oshima County","Oaza Asama","","",300000,"","180",,"","","","","","","","",,"",,,"2nd quarter 2014",""
330,"Agricultural Land","","46531","Kagoshima Prefecture","Amagi Town,Oshima County","Oaza Amagi","","",800000,"","1200",,"","","","","","","","",,"",,,"2nd quarter 2014",""
331,"Agricultural Land","","46531","Kagoshima Prefecture","Amagi Town,Oshima County","Oaza Okazen","","",500000,"","750",,"","","","","","","","",,"",,,"2nd quarter 2014",""
332,"Agricultural Land","","46531","Kagoshima Prefecture","Amagi Town,Oshima County","Oaza Matsubara","","",1400000,"","2700",,"","","","","","","","",,"",,,"2nd quarter 2014",""
333,"Agricultural Land","","46531","Kagoshima Prefecture","Amagi Town,Oshima County","Oaza Matsubara","","",170000,"","360",,"","","","","","","","",,"",,,"2nd quarter 2014",""
334,"Agricultural Land","","46531","Kagoshima Prefecture","Amagi Town,Oshima County","Oaza Matsubara","","",1700000,"","2900",,"","","","","","","","",,"",,,"2nd quarter 2014",""
335,"Agricultural Land","","46533","Kagoshima Prefecture","Wadomari Town,Oshima County","Oaza Tamajiro","","",1100000,"","1500",,"","","","","","","","",,"",,,"2nd quarter 2014",""
336,"Agricultural Land","","46533","Kagoshima Prefecture","Wadomari Town,Oshima County","Oaza Degi","","",1200000,"","1400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
337,"Forest Land","","46534","Kagoshima Prefecture","China Town,Oshima County","Oaza Sumiyoshi","","",270000,"","1300",,"","","","","","","","",,"",,,"2nd quarter 2014",""
338,"Forest Land","","46534","Kagoshima Prefecture","China Town,Oshima County","Oaza Yakomo","","",500000,"","1100",,"","","","","","","","",,"",,,"2nd quarter 2014",""
