"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
1,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Aikocho","Komachi","7",5000000,"","100",,"Irregular Shaped","5.0","55","1987","W","House","East","Private Road",2.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
2,"Residential Land(Land Only)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Aikocho","Miyatacho","7",24000000,"","170",140000,"Semi-rectangular Shaped","7.9","","","","","South","City Road",5.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
3,"Pre-owned Condominiums, etc.","","38201","Ehime Prefecture","Matsuyama City","Aizumachi","Mitsuhama","0",20000000,"3LDK","80",,"","","","","SRC","House","","",,"",,,"2nd quarter 2014","Dealings of non-redecorating real estate"
4,"Residential Land(Land Only)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Aobadai","Mitsuhama","19",17000000,"","170",100000,"Semi-square Shaped","13.3","","","","","Southeast","City Road",5.0,"Urbanization Control Area",70,200,"2nd quarter 2014",""
5,"Residential Land(Land Only)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Asanamihara","Asanami","12",500000,"","600",840,"Irregular Shaped","38.8","","","","","North","City Road",4.2,"Outside Urban Planning Area",,,"2nd quarter 2014",""
6,"Residential Land(Land Only)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Asanamihara","Asanami","5",200000,"","240",830,"Semi-rectangular Shaped","11.5","","","","","East","Road",1.2,"Outside Urban Planning Area",,,"2nd quarter 2014",""
7,"Pre-owned Condominiums, etc.","","38201","Ehime Prefecture","Matsuyama City","Asodamachi","Iyotachibana","10",16000000,"4LDK","80",,"","","","2001","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
8,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Amayama","Iyotachibana","14",15000000,"","135",,"Semi-rectangular Shaped","8.3","65","1969","W","House","North","City Road",4.6,"Semi-industrial District",60,200,"2nd quarter 2014",""
9,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Awaikawara","Awai","12",20000000,"","155",,"Semi-rectangular Shaped","9.6","110","2013","W","House","Northeast","City Road",5.2,"Category 1 Residential District",60,200,"2nd quarter 2014",""
10,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Awaikawara","Awai","12",24000000,"","165",,"Semi-rectangular Shaped","9.8","110","2014","W","House","Southwest","City Road",5.2,"Category 1 Residential District",60,200,"2nd quarter 2014",""
11,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Anjojimachi","Mitsuhama","30-60minutes",15000000,"","145",,"Irregular Shaped","18.1","120","2010","W","House","West","City Road",4.3,"Category 1 Residential District",60,200,"2nd quarter 2014",""
12,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Iai","Ichitsubo","29",35000000,"","310",,"Semi-rectangular Shaped","12.0","130","2000","S","House","West","City Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
13,"Pre-owned Condominiums, etc.","","38201","Ehime Prefecture","Matsuyama City","Iai","Iyotachibana","30-60minutes",14000000,"3LDK","65",,"","","","2007","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
14,"Pre-owned Condominiums, etc.","","38201","Ehime Prefecture","Matsuyama City","Ichibancho","Okaido","4",4500000,"1K","15",,"","","","1991","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
15,"Residential Land(Land and Building)","Commercial Area","38201","Ehime Prefecture","Matsuyama City","Ichibancho","Katsuyamacho","3",24000000,"","40",,"Rectangular Shaped","4.5","145","1983","S","House, Office, Shop","South","City Road",6.0,"Commercial District",80,400,"2nd quarter 2014",""
16,"Residential Land(Land and Building)","Commercial Area","38201","Ehime Prefecture","Matsuyama City","Izumiminami","Ichitsubo","19",50000000,"","330",,"Semi-rectangular Shaped","19.5","95","1979","W","Shop","East","Prefectural Road",10.0,"Near Commercial District",80,200,"2nd quarter 2014",""
17,"Residential Land(Land Only)","Commercial Area","38201","Ehime Prefecture","Matsuyama City","Izumiminami","Iyotachibana","23",170000000,"","1100",160000,"Semi-shaped","14.0","","","","","East","City Road",20.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
18,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Iwaidanihigashimachi","Dogoonsen","16",11000000,"","150",,"Semi-rectangular Shaped","11.0","110","1978","LS","House","South","Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
19,"Residential Land(Land Only)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Iwasakimachi","Dogokoen","8",24000000,"","160",150000,"Semi-rectangular Shaped","8.8","","","","","North","City Road",4.2,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
20,"Residential Land(Land Only)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Iwasakimachi","Dogokoen","8",43000000,"","210",200000,"Semi-rectangular Shaped","12.0","","","","","East","Private Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
21,"Pre-owned Condominiums, etc.","","38201","Ehime Prefecture","Matsuyama City","Iwasakimachi","Dogokoen","2",16000000,"2LDK","55",,"","","","1995","SRC","House","","",,"Commercial District",80,500,"2nd quarter 2014","Dealings of redecorated real estate"
22,"Pre-owned Condominiums, etc.","","38201","Ehime Prefecture","Matsuyama City","Iwasakimachi","Dogokoen","2",13000000,"2LDK","60",,"","","","1995","SRC","House","","",,"Commercial District",80,500,"2nd quarter 2014","Dealings of non-redecorating real estate"
23,"Residential Land(Land Only)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Umakicho","Iyowake","14",14000000,"","160",85000,"Rectangular Shaped","10.0","","","","","East","City Road",7.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
24,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Uwama","","",8000000,"","480",,"Irregular Shaped","16.3","470","1972","RC","House, Other","North","Prefectural Road",8.2,"Outside Urban Planning Area",,,"2nd quarter 2014",""
25,"Residential Land(Land and Building)","Commercial Area","38201","Ehime Prefecture","Matsuyama City","Eidaimachi","Matsuyamashiekimae","3",12000000,"","60",,"Semi-trapezoidal Shaped","7.2","120","1974","W","House","Southwest","City Road",4.5,"Near Commercial District",80,300,"2nd quarter 2014",""
26,"Residential Land(Land Only)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Edamatsu","Katsuyamacho","19",20000000,"","210",96000,"Semi-rectangular Shaped","9.3","","","","","North","City Road",4.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
27,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Edamatsu","Fukuonji","18",80000000,"","410",,"Rectangular Shaped","12.1","650","1990","RC","Housing Complex","West","City Road",5.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
28,"Residential Land(Land and Building)","Commercial Area","38201","Ehime Prefecture","Matsuyama City","Ogawa","Koyodai","7",7900000,"","520",,"Irregular Shaped","36.0","150","1983","W","Shop","Southeast","Prefectural Road",11.0,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
29,"Residential Land(Land Only)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Ochi","Iyotachibana","30-60minutes",50000000,"","500",99000,"Irregular Shaped","19.0","","","","","North","Private Road",4.3,"Category 1 Residential District",60,200,"2nd quarter 2014",""
30,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Ochi","Kume","30-60minutes",5500000,"","230",,"Semi-rectangular Shaped","","125","1968","W","House","West","Private Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014","Dealings in which auction or arbiter participates"
31,"Pre-owned Condominiums, etc.","","38201","Ehime Prefecture","Matsuyama City","Kachimachi","Katsuyamacho","3",14000000,"3LDK","70",,"","","","2001","SRC","House","","",,"Near Commercial District",80,300,"2nd quarter 2014","Dealings of non-redecorating real estate"
32,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Katsuokacho","Iyowake","24",7000000,"","120",,"Rectangular Shaped","7.5","110","1992","W","House","Southwest","City Road",5.8,"Category 1 Residential District",60,200,"2nd quarter 2014",""
33,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Kanomine","Awai","5",1200000,"","230",,"Semi-rectangular Shaped","","55","","W","House","East","Road",1.2,"Category 1 Residential District",60,200,"2nd quarter 2014",""
34,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Kamiichi","Dogokoen","6",69000000,"","150",,"Semi-square Shaped","12.4","170","2011","W","House","West","Private Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
35,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Kamigawaramachi","Takanoko","30-60minutes",11000000,"","370",,"Irregular Shaped","12.7","70","2005","W","House","Northeast","Road",4.3,"Urbanization Control Area",70,200,"2nd quarter 2014",""
36,"Residential Land(Land Only)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Kayamachi","Kayamachi 6-chome","3",160000000,"","1300",130000,"Semi-rectangular Shaped","24.4","","","","","East","City Road",7.3,"Near Commercial District",80,300,"2nd quarter 2014",""
37,"Residential Land(Land Only)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Giommachi","Iyotachibana","8",12000000,"","250",46000,"Irregular Shaped","25.6","","","","","East","City Road",2.9,"Category 1 Residential District",60,200,"2nd quarter 2014",""
38,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Giommachi","Iyotachibana","5",3000000,"","50",,"Rectangular Shaped","5.6","60","1975","W","House","South","Private Road",2.4,"Category 1 Residential District",60,200,"2nd quarter 2014",""
39,"Residential Land(Land Only)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Kitaido","Ichitsubo","30-60minutes",13000000,"","170",76000,"Semi-rectangular Shaped","16.5","","","","","South","City Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
40,"Agricultural Land","","38201","Ehime Prefecture","Matsuyama City","Kitaumemotomachi","","",2000000,"","900",,"","","","","","","","",,"",,,"2nd quarter 2014",""
41,"Residential Land(Land Only)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Kitakumemachi","Kitakume","19",27000000,"","450",59000,"Semi-rectangular Shaped","25.5","","","","","West","City Road",5.5,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
42,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Kitasayacho","Matsuyama (Ehime)","30-60minutes",20000000,"","230",,"Semi-shaped","18.0","110","1990","RC","House","West","Prefectural Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
43,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Kitasayacho","Matsuyama (Ehime)","30-60minutes",6500000,"","55",,"Semi-rectangular Shaped","6.3","55","1976","W","House","South","Private Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
44,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Kitasayacho","Matsuyama (Ehime)","30-60minutes",28000000,"","135",,"Rectangular Shaped","13.9","","","W","House","West","City Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
45,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Kitadoi","Iyotachibana","30-60minutes",20000000,"","460",,"Irregular Shaped","31.0","75","1993","W","Office","West","City Road",5.4,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
46,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Kitafujiwaramachi","Dobashi (Ehime)","5",210000000,"","300",,"Rectangular Shaped","14.0","900","2002","RC","Housing Complex, Office","North","City Road",6.5,"Near Commercial District",80,300,"2nd quarter 2014",""
47,"Residential Land(Land Only)","Commercial Area","38201","Ehime Prefecture","Matsuyama City","Kinuyama","Kinuyama","2",4700000,"","45",110000,"Rectangular Shaped","","","","","","Southwest","Prefectural Road",6.6,"Semi-industrial District",60,200,"2nd quarter 2014",""
48,"Residential Land(Land Only)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Kinuyama","Kinuyama","2",4100000,"","55",77000,"Semi-square Shaped","7.4","","","","","Southwest","Prefectural Road",6.5,"Semi-industrial District",60,200,"2nd quarter 2014",""
49,"Residential Land(Land Only)","Commercial Area","38201","Ehime Prefecture","Matsuyama City","Kinuyama","Kinuyama","1",5200000,"","50",110000,"Semi-rectangular Shaped","6.0","","","","","West","Prefectural Road",6.8,"Semi-industrial District",60,200,"2nd quarter 2014",""
50,"Pre-owned Condominiums, etc.","","38201","Ehime Prefecture","Matsuyama City","Kinuyama","Kinuyama","3",3000000,"Open Floor","50",,"","","","1984","RC","Office","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
51,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Kinuyama","Nishikinuyama","7",9000000,"","220",,"Semi-trapezoidal Shaped","11.0","170","1994","S","House","Northeast","Road",6.1,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
52,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Kinuyama","Nishikinuyama","7",9000000,"","125",,"Trapezoidal Shaped","","","","","","Northwest","City Road",4.1,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
53,"Pre-owned Condominiums, etc.","","38201","Ehime Prefecture","Matsuyama City","Kinuyama","Nishikinuyama","8",13000000,"3LDK","70",,"","","","1998","SRC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
54,"Pre-owned Condominiums, etc.","","38201","Ehime Prefecture","Matsuyama City","Kinuyama","Nishikinuyama","9",11000000,"3LDK","70",,"","","","1993","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
55,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Kuukodori","Doida","10",140000000,"","640",,"Semi-rectangular Shaped","","940","","RC","Housing Complex","North","City Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
56,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Kubo","Awai","8",14000000,"","300",,"Irregular Shaped","13.5","165","2001","W","House, Shop","Northwest","Prefectural Road",9.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
57,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Kubo","Awai","9",7000000,"","310",,"Semi-rectangular Shaped","12.0","115","1977","W","House","Northwest","Prefectural Road",9.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
58,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Kumanodai","Kinuyama","9",19000000,"","165",,"Semi-rectangular Shaped","5.1","125","1998","W","House","East","Road",4.3,"Category 1 Residential District",60,200,"2nd quarter 2014",""
59,"Residential Land(Land Only)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Kuwabara","Katsuyamacho","20",17000000,"","180",93000,"Semi-trapezoidal Shaped","10.5","","","","","North","Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
60,"Residential Land(Land Only)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Kuwabara","Katsuyamacho","20",15000000,"","150",98000,"Semi-rectangular Shaped","10.0","","","","","North","Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
61,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Kuwabara","Fukuonji","15",6900000,"","100",,"Semi-trapezoidal Shaped","8.0","85","1970","W","House","West","City Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
62,"Residential Land(Land Only)","Potential Residential Area","38201","Ehime Prefecture","Matsuyama City","Kononakasuka","Awai","7",5200000,"","380",14000,"Semi-rectangular Shaped","10.5","","","","","South","City Road",9.5,"Urbanization Control Area",70,200,"2nd quarter 2014",""
63,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Kononakasuka","Yanagihara (Ehime)","11",19000000,"","175",,"Semi-rectangular Shaped","9.7","115","2002","W","House","West","Private Road",4.3,"Category 1 Residential District",60,200,"2nd quarter 2014",""
64,"Residential Land(Land Only)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Konohanamachi","Katsuyamacho","8",27000000,"","170",160000,"Semi-trapezoidal Shaped","","","","","","Northeast","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
65,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Gongencho","Horie","30-60minutes",6000000,"","125",,"Semi-rectangular Shaped","10.0","95","1990","W","House","West","Private Road",4.0,"Urbanization Control Area",,,"2nd quarter 2014",""
66,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Sako","Yanagihara (Ehime)","23",5000000,"","1100",,"Irregular Shaped","12.0","105","","W","House","Southeast","City Road",4.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
67,"Agricultural Land","","38201","Ehime Prefecture","Matsuyama City","Sako","","",300000,"","510",,"","","","","","","","",,"",,,"2nd quarter 2014",""
68,"Pre-owned Condominiums, etc.","","38201","Ehime Prefecture","Matsuyama City","Sambancho","Okaido","8",9400000,"3LDK","80",,"","","","1986","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
69,"Pre-owned Condominiums, etc.","","38201","Ehime Prefecture","Matsuyama City","Sambancho","Matsuyamashi","4",32000000,"3LDK","80",,"","","","2005","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
70,"Residential Land(Land Only)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Shitsukawamachi","Iyowake","25",12000000,"","135",85000,"Rectangular Shaped","9.5","","","","","South","City Road",4.0,"Urbanization Control Area",70,200,"2nd quarter 2014",""
71,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Shimizumachi","Shimizumachi","3",27000000,"","250",,"Rectangular Shaped","7.0","105","1989","W","House","South","City Road",6.0,"Near Commercial District",80,300,"2nd quarter 2014",""
72,"Agricultural Land","","38201","Ehime Prefecture","Matsuyama City","Shimoidaimachi","","",5000000,"","980",,"","","","","","","","",,"",,,"2nd quarter 2014",""
73,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Shinhamamachi","Minatoyama","3",6200000,"","145",,"Square Shaped","11.5","100","1967","W","House","West","Private Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
74,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Suboki","Awai","2",11000000,"","120",,"Semi-shaped","8.2","95","2006","W","House","North","City Road",3.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
75,"Agricultural Land","","38201","Ehime Prefecture","Matsuyama City","Taisanjicho","","",3500000,"","970",,"","","","","","","","",,"",,,"2nd quarter 2014",""
76,"Residential Land(Land Only)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Takaokamachi","Yogo","30-60minutes",14000000,"","210",68000,"Semi-rectangular Shaped","","","","","","Northwest","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
77,"Residential Land(Land Only)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Takaokamachi","Yogo","30-60minutes",8600000,"","95",90000,"Semi-trapezoidal Shaped","10.5","","","","","South","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
78,"Residential Land(Land Only)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Takaokamachi","Yogo","30-60minutes",9600000,"","125",78000,"Semi-rectangular Shaped","11.9","","","","","East","Private Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
79,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Takagicho","Iyowake","8",30000000,"","270",,"Semi-rectangular Shaped","18.0","135","2003","W","House","North","City Road",5.0,"Urbanization Control Area",70,200,"2nd quarter 2014",""
80,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Takanokomachi","Kume","7",17000000,"","100",,"Rectangular Shaped","12.5","90","1982","LS","House","East","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
81,"Pre-owned Condominiums, etc.","","38201","Ehime Prefecture","Matsuyama City","Takewara","Dobashi (Ehime)","9",11000000,"3LDK","65",,"","","","","SRC","House","","",,"",,,"2nd quarter 2014",""
82,"Pre-owned Condominiums, etc.","","38201","Ehime Prefecture","Matsuyama City","Takewaramachi","Matsuyama (Ehime)","11",16000000,"2LDK","65",,"","","","","RC","House","","",,"",,,"2nd quarter 2014",""
83,"Residential Land(Land Only)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Tachibana","Iyotachibana","4",9000000,"","190",48000,"Irregular Shaped","3.0","","","","","South","Road",3.9,"Category 1 Residential District",60,200,"2nd quarter 2014",""
84,"Pre-owned Condominiums, etc.","","38201","Ehime Prefecture","Matsuyama City","Tachibana","Iyotachibana","3",2500000,"1K","25",,"","","","1988","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
85,"Pre-owned Condominiums, etc.","","38201","Ehime Prefecture","Matsuyama City","Tatsumicho","Mitsu","5",7700000,"3LDK","65",,"","","","","SRC","House","","",,"",,,"2nd quarter 2014",""
86,"Pre-owned Condominiums, etc.","","38201","Ehime Prefecture","Matsuyama City","Chifunemachi","Otemachi (Ehime)","4",14000000,"2LDK","70",,"","","","1990","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
87,"Residential Land(Land and Building)","Commercial Area","38201","Ehime Prefecture","Matsuyama City","Chifunemachi","Matsuyamashi","3",270000000,"","210",,"Semi-shaped","13.5","970","1986","RC","Office","West","Prefectural Road",20.0,"Commercial District",80,500,"2nd quarter 2014",""
88,"Residential Land(Land Only)","Commercial Area","38201","Ehime Prefecture","Matsuyama City","Chuo","Kinuyama","9",290000000,"","2,000 m^2 or greater.",140000,"Semi-trapezoidal Shaped","50.0m or longer.","","","","","South","Prefectural Road",20.0,"Near Commercial District",80,300,"2nd quarter 2014",""
89,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Tsukamoto","Katsuyamacho","21",10000000,"","100",,"Semi-square Shaped","10.5","75","1978","W","House","East","Private Road",4.1,"Near Commercial District",80,200,"2nd quarter 2014",""
90,"Residential Land(Land Only)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Tsukiyamacho","Katsuyamacho","7",7700000,"","100",79000,"Semi-rectangular Shaped","13.7","","","","","East","City Road",4.0,"Near Commercial District",80,300,"2nd quarter 2014",""
91,"Residential Land(Land Only)","Potential Residential Area","38201","Ehime Prefecture","Matsuyama City","Tsuyoshimachi","Ushibuchi","30-60minutes",5400000,"","940",5700,"Semi-rectangular Shaped","16.0","","","","","North","Agricultural Road",2.7,"Urbanization Control Area",70,200,"2nd quarter 2014",""
92,"Agricultural Land","","38201","Ehime Prefecture","Matsuyama City","Tsuyoshimachi","","",30000,"","120",,"","","","","","","","",,"",,,"2nd quarter 2014",""
93,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Doidamachi","Doida","10",97000000,"","1500",,"Rectangular Shaped","14.5","1100","1989","RC","Housing Complex","East","City Road",4.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
94,"Residential Land(Land and Building)","Commercial Area","38201","Ehime Prefecture","Matsuyama City","Doidamachi","Doida","6",26000000,"","160",,"Rectangular Shaped","10.0","240","1983","SRC","Housing Complex, Shop","South","Road",4.0,"Near Commercial District",80,200,"2nd quarter 2014",""
95,"Residential Land(Land Only)","Commercial Area","38201","Ehime Prefecture","Matsuyama City","Doidamachi","Doida","6",6300000,"","80",81000,"Semi-trapezoidal Shaped","7.0","","","","","Southwest","City Road",7.5,"Near Commercial District",80,200,"2nd quarter 2014",""
96,"Pre-owned Condominiums, etc.","","38201","Ehime Prefecture","Matsuyama City","Doidamachi","Doida","3",9500000,"3LDK","75",,"","","","1988","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
97,"Pre-owned Condominiums, etc.","","38201","Ehime Prefecture","Matsuyama City","Doidamachi","Doida","4",7000000,"3LDK","70",,"","","","1987","SRC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
98,"Pre-owned Condominiums, etc.","","38201","Ehime Prefecture","Matsuyama City","Doidamachi","Doida","3",10000000,"3LDK","75",,"","","","1988","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
99,"Residential Land(Land Only)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Doimachi","Iyotachibana","30-60minutes",15000000,"","170",88000,"Semi-rectangular Shaped","11.5","","","","","East","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
100,"Residential Land(Land Only)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Dogoimaichi","Kamiichiman","6",12000000,"","60",190000,"Semi-rectangular Shaped","3.9","","","","","North","City Road",3.6,"Near Commercial District",80,300,"2nd quarter 2014",""
101,"Residential Land(Land Only)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Dogokitamachi","Minamimachi","7",4000000,"","30",130000,"Semi-rectangular Shaped","2.4","","","","","South","City Road",5.5,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of adjacent land"
102,"Pre-owned Condominiums, etc.","","38201","Ehime Prefecture","Matsuyama City","Dogohimata","Teppocho","9",1900000,"1K","15",,"","","","1985","RC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
103,"Pre-owned Condominiums, etc.","","38201","Ehime Prefecture","Matsuyama City","Dogoyunomachi","Dogoonsen","4",1000000,"1K","20",,"","","","1990","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of redecorated real estate"
104,"Residential Land(Land and Building)","Residential Area","38201","Ehime Prefecture","Matsuyama City","Nakamura","Iyotachibana","3",29000000,"","120",,"Semi-square Shaped","10.7","160","2005","W","House","South","Private Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
105,"Pre-owned Condominiums, etc.","","38201","Ehime Prefecture","Matsuyama City","Nakamura","Iyotachibana","7",3200000,"1K","20",,"","","","1991","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
