"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
261,"Residential Land(Land Only)","Residential Area","40109","Fukuoka Prefecture","Yahatanishi Ward,Kitakyushu City","Nakasu","Orio","20",11000000,"","180",59000,"Rectangular Shaped","13.5","","","","","East","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
262,"Residential Land(Land Only)","Residential Area","40109","Fukuoka Prefecture","Yahatanishi Ward,Kitakyushu City","Nishiojimachi","Kurosaki","18",90000000,"","1200",78000,"Semi-trapezoidal Shaped","35.0","","","","","Southeast","City Road",12.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
263,"Residential Land(Land and Building)","Residential Area","40109","Fukuoka Prefecture","Yahatanishi Ward,Kitakyushu City","Norimatsu","Orio","24",31000000,"","165",,"Semi-rectangular Shaped","19.0","115","2014","W","House","West","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
264,"Residential Land(Land and Building)","Residential Area","40109","Fukuoka Prefecture","Yahatanishi Ward,Kitakyushu City","Babayamahigashi","Kusubashi","30-60minutes",24000000,"","230",,"Rectangular Shaped","13.5","100","1968","W","House","Northwest","City Road",7.5,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
265,"Residential Land(Land Only)","Residential Area","40109","Fukuoka Prefecture","Yahatanishi Ward,Kitakyushu City","Babayamahigashi","Kusubashi","30-60minutes",7300000,"","180",40000,"Semi-shaped","13.0","","","","","South","City Road",20.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
266,"Pre-owned Condominiums, etc.","","40109","Fukuoka Prefecture","Yahatanishi Ward,Kitakyushu City","Higashiojimachi","Kurosaki","16",17000000,"3LDK","75",,"","","","2005","RC","House","","",,"Near Commercial District",80,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
267,"Residential Land(Land and Building)","Residential Area","40109","Fukuoka Prefecture","Yahatanishi Ward,Kitakyushu City","Higashikawagashiramachi","Kurosaki","30-60minutes",5800000,"","200",,"Rectangular Shaped","12.0","115","1979","W","House","South","Road",1.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
268,"Residential Land(Land and Building)","Commercial Area","40109","Fukuoka Prefecture","Yahatanishi Ward,Kitakyushu City","Higashinarumizu","Kurosaki","19",25000000,"","170",,"Irregular Shaped","8.0","105","2014","W","House","East","City Road",8.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
269,"Residential Land(Land and Building)","Residential Area","40109","Fukuoka Prefecture","Yahatanishi Ward,Kitakyushu City","Higashinarumizu","Kurosaki","18",28000000,"","165",,"Semi-shaped","11.0","120","2014","W","House","Northeast","City Road",8.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
270,"Residential Land(Land and Building)","Residential Area","40109","Fukuoka Prefecture","Yahatanishi Ward,Kitakyushu City","Fujita","Kurosaki","6",75000000,"","640",,"Rectangular Shaped","13.0","2,000 m^2 or greater.","1981","RC","Housing Complex, Shop","Southeast","City Road",6.4,"Commercial District",80,400,"2nd quarter 2014",""
271,"Residential Land(Land and Building)","Residential Area","40109","Fukuoka Prefecture","Yahatanishi Ward,Kitakyushu City","Fujiwara","Orio","26",22000000,"","370",,"Trapezoidal Shaped","18.0","195","1977","W","House","Southeast","City Road",5.7,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
272,"Pre-owned Condominiums, etc.","","40109","Fukuoka Prefecture","Yahatanishi Ward,Kitakyushu City","Fujiwara","Orio","15",14000000,"2LDK","55",,"","","","2006","RC","House","","",,"Category 2 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
273,"Residential Land(Land and Building)","Residential Area","40109","Fukuoka Prefecture","Yahatanishi Ward,Kitakyushu City","Honjo","Honjo","21",3000000,"","90",,"Semi-rectangular Shaped","8.5","60","1975","W","House","Southwest","Private Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
274,"Residential Land(Land and Building)","Residential Area","40109","Fukuoka Prefecture","Yahatanishi Ward,Kitakyushu City","Honjo","Honjo","21",3400000,"","90",,"Rectangular Shaped","8.0","55","1976","W","House","Southwest","Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
275,"Pre-owned Condominiums, etc.","","40109","Fukuoka Prefecture","Yahatanishi Ward,Kitakyushu City","Honjo","Honjo","8",1500000,"1K","20",,"","","","1985","SRC","House","","",,"Category 2 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
276,"Pre-owned Condominiums, etc.","","40109","Fukuoka Prefecture","Yahatanishi Ward,Kitakyushu City","Honjo","Honjo","9",1500000,"1K","20",,"","","","1985","SRC","House","","",,"Category 2 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
277,"Residential Land(Land and Building)","Residential Area","40109","Fukuoka Prefecture","Yahatanishi Ward,Kitakyushu City","Honjohigashi","Honjo","23",5500000,"","170",,"Semi-trapezoidal Shaped","14.0","120","1973","W","House","East","City Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
278,"Residential Land(Land and Building)","Residential Area","40109","Fukuoka Prefecture","Yahatanishi Ward,Kitakyushu City","Honjohigashi","Honjo","21",21000000,"","125",,"Rectangular Shaped","9.0","105","2014","W","House","Southwest","City Road",8.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
279,"Residential Land(Land and Building)","Residential Area","40109","Fukuoka Prefecture","Yahatanishi Ward,Kitakyushu City","Machikojakunishi","Sangamori","25",10000000,"","260",,"Semi-shaped","20.0","130","1995","W","House","East","Private Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
280,"Residential Land(Land and Building)","Residential Area","40109","Fukuoka Prefecture","Yahatanishi Ward,Kitakyushu City","Machikojakunishi","Sangamori","26",4500000,"","190",,"Semi-square Shaped","13.0","100","1974","W","House","North","City Road",4.4,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
281,"Residential Land(Land and Building)","Residential Area","40109","Fukuoka Prefecture","Yahatanishi Ward,Kitakyushu City","Maruomachi","Orio","11",12000000,"","250",,"Semi-trapezoidal Shaped","25.0","110","1962","W","House","West","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
282,"Residential Land(Land and Building)","Residential Area","40109","Fukuoka Prefecture","Yahatanishi Ward,Kitakyushu City","Maruomachi","Orio","7",25000000,"","140",,"Semi-rectangular Shaped","15.0","100","2014","W","House","North","City Road",6.0,"Commercial District",80,400,"2nd quarter 2014",""
283,"Residential Land(Land and Building)","Residential Area","40109","Fukuoka Prefecture","Yahatanishi Ward,Kitakyushu City","Minamitakamimachi","Orio","8",39000000,"","230",,"Semi-shaped","12.0","125","2014","W","House","East","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
284,"Residential Land(Land Only)","Residential Area","40109","Fukuoka Prefecture","Yahatanishi Ward,Kitakyushu City","Minamitakamimachi","Orio","8",16000000,"","230",70000,"Semi-shaped","11.5","","","","","East","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
285,"Residential Land(Land Only)","Residential Area","40109","Fukuoka Prefecture","Yahatanishi Ward,Kitakyushu City","Yamaderamachi","Kurosaki","13",10000000,"","135",75000,"Semi-rectangular Shaped","7.5","","","","","East","City Road",7.0,"Near Commercial District",80,300,"2nd quarter 2014",""
286,"Residential Land(Land and Building)","Residential Area","40109","Fukuoka Prefecture","Yahatanishi Ward,Kitakyushu City","Wakaba","Imaike (Fukuoka)","6",12000000,"","340",,"Semi-shaped","15.0","95","1982","W","House","Northeast","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
287,"Residential Land(Land and Building)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Kashii","Kashii","15",93000000,"","1300",,"Semi-shaped","50.0m or longer.","690","1991","RC","Housing Complex","West","City Road",5.2,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
288,"Pre-owned Condominiums, etc.","","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Kashii","Kashii","7",1900000,"1K","15",,"","","","1988","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
289,"Pre-owned Condominiums, etc.","","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Kashii","Kashii","15",9300000,"3LDK","60",,"","","","1994","RC","House","","",,"Category 2 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
290,"Residential Land(Land and Building)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Kashiiekihigashi","Kashii","12",19000000,"","170",,"Semi-rectangular Shaped","11.5","120","1994","W","House","South","City Road",5.5,"Category 1 Exclusive Mid-high Rise Residential District",60,100,"2nd quarter 2014",""
291,"Residential Land(Land and Building)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Kashiiekihigashi","Kashii","16",110000000,"","510",,"Semi-rectangular Shaped","34.5","450","2014","W","Housing Complex","Northeast","City Road",6.8,"Category 1 Exclusive Mid-high Rise Residential District",60,100,"2nd quarter 2014",""
292,"Residential Land(Land and Building)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Kashiiekihigashi","Kashii","14",29000000,"","140",,"Irregular Shaped","4.5","110","","","","Northwest","City Road",6.2,"Category 1 Exclusive Mid-high Rise Residential District",60,100,"2nd quarter 2014",""
293,"Pre-owned Condominiums, etc.","","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Kashiiekihigashi","Kashii","11",14000000,"3LDK","80",,"","","","1989","RC","House","","",,"Category 1 Exclusive Mid-high Rise Residential District",50,100,"2nd quarter 2014",""
294,"Residential Land(Land Only)","Commercial Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Kashiiekimae","Kashii","8",49000000,"","230",210000,"Rectangular Shaped","13.0","","","","","West","National Highway",36.0,"Commercial District",80,400,"2nd quarter 2014",""
295,"Pre-owned Condominiums, etc.","","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Kashiiekimae","Kashii","6",21000000,"3LDK","80",,"","","","2003","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of redecorated real estate"
296,"Residential Land(Land and Building)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Kashiidai","Kashiijingu","6",22000000,"","220",,"Semi-square Shaped","14.0","130","1985","W","House","West","City Road",5.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
297,"Residential Land(Land and Building)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Kashiiteriha","Kashii","30-60minutes",72000000,"","260",,"Rectangular Shaped","17.0","","","","House","Northwest","City Road",19.5,"Category 2 Exclusive Mid-high Rise Residential District",50,200,"2nd quarter 2014",""
298,"Pre-owned Condominiums, etc.","","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Kashiiteriha","Kashii","30-60minutes",15000000,"2LDK","75",,"","","","2006","RC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
299,"Residential Land(Land and Building)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Kasumigaoka","Kashiikaenmae","10",2000000,"","210",,"&quot;Flag-shaped&quot; etc.","","50","","W","House","Southwest","City Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
300,"Residential Land(Land and Building)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Kasumigaoka","Kashiikaenmae","10",18000000,"","260",,"Semi-rectangular Shaped","10.5","50","","W","House","Southwest","City Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
301,"Residential Land(Land Only)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Kasumigaoka","Kashiikaenmae","4",13000000,"","190",66000,"Semi-trapezoidal Shaped","","","","","","North","City Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
302,"Residential Land(Land Only)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Kasumigaoka","Kashiikaenmae","3",24000000,"","300",79000,"Semi-rectangular Shaped","","","","","","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
303,"Residential Land(Land and Building)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Kasumigaoka","Kashiikaenmae","7",28000000,"","300",,"Semi-shaped","9.5","95","1991","W","House","Southwest","City Road",8.0,"Category 1 Exclusive Low Rise Residential District",60,80,"2nd quarter 2014",""
304,"Residential Land(Land Only)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Saitozaki","Saitozaki","9",5500000,"","115",47000,"Semi-rectangular Shaped","3.0","","","","","South","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
305,"Pre-owned Condominiums, etc.","","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Saitozaki","Saitozaki","13",8400000,"3LDK","75",,"","","","1999","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
306,"Residential Land(Land and Building)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Shimobaru","Kashii","26",26000000,"","175",,"Irregular Shaped","13.0","170","2005","W","Housing Complex","South","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
307,"Residential Land(Land and Building)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Shimobaru","Kashii","26",28000000,"","175",,"Irregular Shaped","18.0","170","2005","W","Housing Complex","Southeast","City Road",5.2,"Category 1 Residential District",60,200,"2nd quarter 2014",""
308,"Residential Land(Land and Building)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Shimobaru","Kashii","26",25000000,"","185",,"Semi-trapezoidal Shaped","15.0","170","2005","W","Housing Complex","South","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
309,"Pre-owned Condominiums, etc.","","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Shimobaru","Kyusandaimae","11",4400000,"1LDK","45",,"","","","1992","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
310,"Residential Land(Land Only)","Industrial Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Sharyo","Yoshizuka","13",110000000,"","1600",67000,"Irregular Shaped","40.0","","","","","Northeast","City Road",7.8,"Semi-industrial District",60,200,"2nd quarter 2014",""
311,"Residential Land(Land Only)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Takamidai","Fukkodaimae","16",18000000,"","240",75000,"Semi-rectangular Shaped","17.0","","","","","Southwest","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
312,"Residential Land(Land Only)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Takamidai","Fukkodaimae","29",17000000,"","250",67000,"Semi-square Shaped","15.0","","","","","Northeast","Village Road",14.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
313,"Residential Land(Land Only)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Tatara","Maimatsubara","25",9000000,"","300",30000,"Semi-rectangular Shaped","15.0","","","","","East","City Road",,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
314,"Residential Land(Land Only)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Tanotsu","Yusu","21",5000000,"","100",50000,"Rectangular Shaped","7.0","","","","","Southwest","City Road",,"Semi-industrial District",60,200,"2nd quarter 2014",""
315,"Residential Land(Land Only)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Chihaya","Kashii","9",17000000,"","170",100000,"Semi-rectangular Shaped","16.5","","","","","West","City Road",3.9,"Commercial District",80,400,"2nd quarter 2014",""
316,"Pre-owned Condominiums, etc.","","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Chihaya","Kashii","7",21000000,"4LDK","80",,"","","","1997","RC","House","","",,"Category 2 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
317,"Pre-owned Condominiums, etc.","","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Chihaya","Kashiimiyamae","7",12000000,"1K","25",,"","","","2007","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
318,"Pre-owned Condominiums, etc.","","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Chihaya","Kashiimiyamae","7",12000000,"1K","25",,"","","","2007","RC","House","","",,"",,,"2nd quarter 2014","Dealings of non-redecorating real estate"
319,"Residential Land(Land Only)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Chihaya","Najima","5",1500000,"","90",17000,"Irregular Shaped","18.0","","","","","West","Private Road",2.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
320,"Residential Land(Land Only)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Doi","Doi","6",17000000,"","220",78000,"Semi-trapezoidal Shaped","12.5","","","","","Southwest","Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
321,"Residential Land(Land and Building)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Tonoharu","Kyusandaimae","7",58000000,"","280",,"Semi-trapezoidal Shaped","30.0","480","1991","RC","Housing Complex","Southwest","City Road",4.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
322,"Residential Land(Land and Building)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Tonoharu","Kyusandaimae","10",22000000,"","175",,"Irregular Shaped","6.0","105","2014","W","House","Southeast","City Road",5.5,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
323,"Residential Land(Land and Building)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Tonoharu","Kyusandaimae","6",260000000,"","870",,"Trapezoidal Shaped","26.0","1600","1988","RC","Housing Complex","Northeast","City Road",5.1,"Category 1 Residential District",60,200,"2nd quarter 2014",""
324,"Pre-owned Condominiums, etc.","","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Tonoharu","Tonoharu","6",1800000,"1K","20",,"","","","1990","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
325,"Residential Land(Land and Building)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Najima","Najima","3",22000000,"","240",,"Semi-rectangular Shaped","9.0","220","2014","W","Housing Complex","South","City Road",2.3,"Near Commercial District",80,200,"2nd quarter 2014",""
326,"Residential Land(Land and Building)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Najima","Najima","4",11000000,"","280",,"Irregular Shaped","41.0","95","1959","","","Northwest","City Road",2.4,"Category 1 Exclusive Mid-high Rise Residential District",60,100,"2nd quarter 2014",""
327,"Residential Land(Land and Building)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Najima","Najima","10",31000000,"","260",,"Semi-square Shaped","17.0","85","1965","W","House","Southeast","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,100,"2nd quarter 2014",""
328,"Residential Land(Land and Building)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Najima","Najima","11",28000000,"","120",,"Semi-trapezoidal Shaped","10.0","100","2014","","House","North","City Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,100,"2nd quarter 2014",""
329,"Residential Land(Land and Building)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Najima","Najima","6",27000000,"","125",,"Semi-rectangular Shaped","9.0","105","2014","W","House","North","City Road",3.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
330,"Residential Land(Land Only)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Nata","Nata","8",7000000,"","280",25000,"Irregular Shaped","","","","","","No facing road","",,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
331,"Pre-owned Condominiums, etc.","","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Nata","Nata","12",7000000,"2LDK","60",,"","","","1993","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014",""
332,"Residential Land(Land Only)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Hakozaki","Hakozaki","7",11000000,"","85",130000,"Semi-trapezoidal Shaped","4.8","","","","","Southeast","City Road",6.0,"Commercial District",80,400,"2nd quarter 2014",""
333,"Residential Land(Land Only)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Hakozaki","Hakozaki","7",36000000,"","280",130000,"Semi-square Shaped","15.2","","","","","Southeast","City Road",6.0,"Commercial District",80,400,"2nd quarter 2014",""
334,"Residential Land(Land Only)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Hakozaki","Hakozaki","7",14000000,"","110",130000,"Rectangular Shaped","6.0","","","","","Southeast","City Road",6.0,"Commercial District",80,400,"2nd quarter 2014",""
335,"Residential Land(Land Only)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Hakozaki","Hakozaki","7",19000000,"","145",130000,"Rectangular Shaped","8.2","","","","","Southeast","City Road",6.0,"Commercial District",80,400,"2nd quarter 2014",""
336,"Residential Land(Land and Building)","Commercial Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Hakozaki","Hakozaki","1",130000000,"","490",,"Semi-shaped","32.0","110","2006","LS","Shop","East","Prefectural Road",30.0,"Commercial District",80,400,"2nd quarter 2014",""
337,"Residential Land(Land and Building)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Hakozaki","Hakozaki","9",12000000,"","100",,"Semi-shaped","11.3","120","1987","W","House","Northeast","City Road",3.2,"Category 1 Residential District",60,200,"2nd quarter 2014",""
338,"Pre-owned Condominiums, etc.","","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Hakozaki","Hakozakikyudaimae","10",2300000,"1K","20",,"","","","1988","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
339,"Residential Land(Land Only)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Hakomatsu","Hakozaki","9",70000000,"","750",94000,"Semi-rectangular Shaped","24.0","","","","","Northeast","City Road",5.8,"Semi-industrial District",60,200,"2nd quarter 2014",""
340,"Residential Land(Land Only)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Hakomatsu","Hakozaki","11",21000000,"","165",130000,"Rectangular Shaped","","","","","","West","City Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
341,"Residential Land(Land and Building)","Commercial Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Hakomatsu","Hakozaki","4",28000000,"","140",,"Semi-rectangular Shaped","18.5","80","2006","W","Shop","North","Prefectural Road",,"Semi-industrial District",60,200,"2nd quarter 2014",""
342,"Pre-owned Condominiums, etc.","","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Hakomatsu","Hakozaki","2",9000000,"1DK","30",,"","","","2009","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings in which auction or arbiter participates"
343,"Residential Land(Land and Building)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Hatta","Doi","11",23000000,"","250",,"Semi-square Shaped","10.0","280","1974","W","Housing Complex, Warehouse","Southwest","City Road",,"Category 1 Residential District",60,200,"2nd quarter 2014",""
344,"Residential Land(Land and Building)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Hatta","Doi","15",8000000,"","300",,"Semi-shaped","","210","1990","LS","Housing Complex","Northeast","City Road",5.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
345,"Pre-owned Condominiums, etc.","","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Hatta","Doi","15",14000000,"3LDK","75",,"","","","2001","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
346,"Residential Land(Land and Building)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Hatta","Maimatsubara","10",19000000,"","270",,"Semi-rectangular Shaped","18.0","195","1982","W","House","North","City Road",4.7,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
347,"Pre-owned Condominiums, etc.","","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Harada","Hakozaki","15",5000000,"1K","20",,"","","","1990","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
348,"Pre-owned Condominiums, etc.","","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Harada","Hakozaki","11",16000000,"3LDK","70",,"","","","2002","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
349,"Residential Land(Land and Building)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Higashihama","Hakozakimiyamae","7",97000000,"","210",,"Rectangular Shaped","10.5","400","2002","RC","Housing Complex","Northeast","City Road",25.0,"Industrial District",60,200,"2nd quarter 2014",""
350,"Residential Land(Land and Building)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Futamatase","Yusu","10",27000000,"","430",,"Rectangular Shaped","15.0","240","1971","S","Office, Warehouse","Northwest","City Road",9.3,"Semi-industrial District",60,150,"2nd quarter 2014",""
351,"Pre-owned Condominiums, etc.","","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Maidashi","Hakozakikyudaimae","1",3700000,"1K","20",,"","","","1998","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014",""
352,"Residential Land(Land Only)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Maidashi","Hakozakimiyamae","3",6400000,"","90",72000,"Semi-rectangular Shaped","8.0","","","","","Southwest","City Road",4.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
353,"Pre-owned Condominiums, etc.","","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Maidashi","Maidashikyudaibyoinmae","1",4800000,"1K","20",,"","","","1998","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014",""
354,"Residential Land(Land Only)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Maidashi","Yoshizuka","12",10000000,"","180",57000,"Semi-rectangular Shaped","26.0","","","","","Southwest","City Road",10.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
355,"Residential Land(Land Only)","Residential Area","40131","Fukuoka Prefecture","Higashi Ward,Fukuoka City","Maimatsubara","Chihaya","10",15000000,"","135",110000,"Semi-rectangular Shaped","8.5","","","","","Southeast","City Road",4.9,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
