"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
239,"Residential Land(Land Only)","Residential Area","26105","Kyoto Prefecture","Higashiyama Ward,Kyoto City","Teikyo Gakku","Shichijo","6",62000000,"","250",250000,"Semi-rectangular Shaped","7.4","","","","","East","City Road",27.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
240,"Residential Land(Land and Building)","Commercial Area","26105","Kyoto Prefecture","Higashiyama Ward,Kyoto City","Yasaka Gakku","Gionshijou","4",2100000000,"","790",,"Irregular Shaped","18.3","2,000 m^2 or greater.","1981","RC","Office, Shop","South","Town Road",22.3,"Commercial District",80,600,"2nd quarter 2014",""
241,"Residential Land(Land and Building)","Commercial Area","26105","Kyoto Prefecture","Higashiyama Ward,Kyoto City","Yasaka Gakku","Gionshijou","9",21000000,"","45",,"Semi-trapezoidal Shaped","8.2","55","","W","House","West","Road",3.0,"Commercial District",80,400,"2nd quarter 2014",""
242,"Residential Land(Land and Building)","Commercial Area","26105","Kyoto Prefecture","Higashiyama Ward,Kyoto City","Yasaka Gakku","Gionshijou","4",320000000,"","200",,"Semi-rectangular Shaped","8.0","280","","W","Shop","South","Private Road",4.0,"Commercial District",80,400,"2nd quarter 2014",""
243,"Pre-owned Condominiums, etc.","","26105","Kyoto Prefecture","Higashiyama Ward,Kyoto City","Yuusai Gakku","Sanjo (Kyoto)","2",33000000,"2LDK","50",,"","","","2007","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of redecorated real estate"
244,"Pre-owned Condominiums, etc.","","26105","Kyoto Prefecture","Higashiyama Ward,Kyoto City","Rokuhara Gakku","Kiyomizugojou","5",57000000,"3LDK","105",,"","","","2008","RC","House","","",,"Commercial District",80,600,"2nd quarter 2014","Dealings of non-redecorating real estate"
245,"Residential Land(Land and Building)","Residential Area","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Umekojihigashimachi","Nishioji","12",13000000,"","65",,"Rectangular Shaped","4.2","85","before the war","W","Shop","North","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
246,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Umekojihigashimachi","Nishioji","12",30000000,"3LDK","70",,"","","","2008","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
247,"Residential Land(Land and Building)","Residential Area","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Umekojihommachi","Nishioji","12",5000000,"","65",,"Rectangular Shaped","4.5","30","","W","House","North","Road",2.9,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings including private road"
248,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Shichijogoshonouchikitamachi","Nishioji","9",7500000,"1K","20",,"","","","2010","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
249,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Shichijogoshonouchiminamimachi","Nishioji","4",18000000,"1K","25",,"","","","2014","RC","House","","",,"Commercial District",80,500,"2nd quarter 2014",""
250,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Chudojibojocho","Tanbaguchi","4",19000000,"","55",,"","","","1992","SRC, RC","House","","",,"Commercial District",80,400,"2nd quarter 2014",""
251,"Residential Land(Land and Building)","Commercial Area","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Chudojimibukawacho","Tanbaguchi","3",50000000,"","80",,"Rectangular Shaped","5.1","290","2004","S","House, Shop","South","National Highway",50.1,"Commercial District",80,600,"2nd quarter 2014",""
252,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Chudojimibukawacho","Tanbaguchi","4",10000000,"3LDK","65",,"","","","1975","SRC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014",""
253,"Residential Land(Land and Building)","Residential Area","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Nishishichijokakegoshicho","Saiin (Hankyu)","15",10000000,"","60",,"Rectangular Shaped","5.1","170","1987","S","House","North","City Road",3.5,"Semi-industrial District",60,200,"2nd quarter 2014",""
254,"Residential Land(Land and Building)","Residential Area","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Nishishichijonishihattandacho","Tanbaguchi","9",110000000,"","450",,"Semi-rectangular Shaped","21.0","770","1969","RC","Workshop, Warehouse","North","City Road",5.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
255,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Nishishichijoyawatacho","Tanbaguchi","19",18000000,"1LDK","55",,"","","","2004","RC","House","","",,"Industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
256,"Residential Land(Land Only)","Commercial Area","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Annei Gakku","Kyoto","8",100000000,"","170",580000,"Semi-rectangular Shaped","6.5","","","","","North","City Road",6.0,"Commercial District",80,600,"2nd quarter 2014",""
257,"Residential Land(Land and Building)","Commercial Area","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Ikubun Gakku","Omiya (Kyoto)","6",23000000,"","165",,"Irregular Shaped","","190","","W","Shop","North","City Road",4.5,"Near Commercial District",80,300,"2nd quarter 2014",""
258,"Residential Land(Land and Building)","Residential Area","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Ouchi Gakku","Tanbaguchi","11",9300000,"","60",,"Semi-rectangular Shaped","10.0","85","","","","North","City Road",7.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
259,"Residential Land(Land and Building)","Residential Area","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Ouchi Gakku","Tanbaguchi","11",8800000,"","35",,"Rectangular Shaped","4.0","20","","W","House","South","Road",1.8,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings including private road"
260,"Residential Land(Land and Building)","Residential Area","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Ouchi Gakku","Tanbaguchi","9",23000000,"","175",,"Rectangular Shaped","","","","W","House","West","City Road",4.5,"Commercial District",80,400,"2nd quarter 2014","Dealings including private road"
261,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Kaizan Gakku","Kyoto","6",37000000,"2LDK","80",,"","","","2002","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
262,"Residential Land(Land Only)","Commercial Area","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Kaichi Gakku","Kawaramachi (Kyoto)","6",67000000,"","95",700000,"Semi-rectangular Shaped","6.0","","","","","West","City Road",5.0,"Commercial District",80,400,"2nd quarter 2014",""
263,"Residential Land(Land and Building)","Commercial Area","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Kaichi Gakku","Kawaramachi (Kyoto)","5",24000000,"","40",,"Semi-rectangular Shaped","5.0","","","","","North","City Road",4.0,"Commercial District",80,400,"2nd quarter 2014",""
264,"Residential Land(Land and Building)","Commercial Area","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Kaichi Gakku","Kawaramachi (Kyoto)","3",32000000,"","40",,"Rectangular Shaped","3.2","75","","W","House","North","City Road",3.7,"Commercial District",80,400,"2nd quarter 2014",""
265,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Kaichi Gakku","Kawaramachi (Kyoto)","4",17000000,"1DK","30",,"","","","1987","SRC","House","","",,"Commercial District",80,700,"2nd quarter 2014","Dealings of redecorated real estate"
266,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Kaichi Gakku","Kawaramachi (Kyoto)","4",6300000,"1K","20",,"","","","","SRC","House","","",,"Commercial District",80,700,"2nd quarter 2014","Dealings of redecorated real estate"
267,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Kaichi Gakku","Kawaramachi (Kyoto)","6",33000000,"1LDK","45",,"","","","2012","RC","House","","",,"Commercial District",80,700,"2nd quarter 2014","Dealings of non-redecorating real estate"
268,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Kaichi Gakku","Kawaramachi (Kyoto)","4",6000000,"","15",,"","","","1987","SRC","House","","",,"Commercial District",80,700,"2nd quarter 2014",""
269,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Kakuchi Gakku","Omiya (Kyoto)","4",12000000,"1K","20",,"","","","2006","RC","House","","",,"Commercial District",80,700,"2nd quarter 2014","Dealings of non-redecorating real estate"
270,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Kakuchi Gakku","Shijo (Kyotoshiei)","6",20000000,"3DK","50",,"","","","1987","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of redecorated real estate"
271,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Kakuchi Gakku","Shijo (Kyotoshiei)","9",7400000,"","20",,"","","","1998","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014",""
272,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Kikuhama Gakku","Kiyomizugojou","6",3500000,"1K","10",,"","","","1989","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of redecorated real estate"
273,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Kikuhama Gakku","Gojo (Kyotoshiei)","9",27000000,"2LDK","60",,"","","","1997","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of redecorated real estate"
274,"Residential Land(Land and Building)","Residential Area","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Kikuhama Gakku","Shichijo","4",8500000,"","75",,"Irregular Shaped","3.0","75","","W","House","East","City Road",4.0,"Commercial District",80,400,"2nd quarter 2014","Dealings in which auction or arbiter participates"
275,"Residential Land(Land and Building)","Residential Area","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Kikuhama Gakku","Shichijo","5",2500000,"","30",,"Rectangular Shaped","8.0","60","","W","House","South","Road",1.8,"Commercial District",80,400,"2nd quarter 2014","Dealings including private road"
276,"Residential Land(Land and Building)","Residential Area","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Shutoku Gakku","Gojo (Kyotoshiei)","4",29000000,"","55",,"Rectangular Shaped","2.7","85","2000","W","House","East","City Road",4.0,"Commercial District",80,700,"2nd quarter 2014",""
277,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Shutoku Gakku","Gojo (Kyotoshiei)","2",5600000,"1R","20",,"","","","1986","SRC","House","","",,"Commercial District",80,700,"2nd quarter 2014","Dealings of non-redecorating real estate"
278,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Shutoku Gakku","Gojo (Kyotoshiei)","4",5400000,"1K","20",,"","","","1989","S","House","","",,"Commercial District",80,700,"2nd quarter 2014","Dealings of non-redecorating real estate"
279,"Residential Land(Land and Building)","Commercial Area","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Jumpuu Gakku","Tanbaguchi","7",28000000,"","80",,"Rectangular Shaped","6.3","85","","W","House","South","City Road",4.8,"Commercial District",80,400,"2nd quarter 2014",""
280,"Residential Land(Land Only)","Residential Area","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Jumpuu Gakku","Tanbaguchi","9",8000000,"","50",160000,"Rectangular Shaped","4.4","","","","","West","City Road",5.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
281,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Shotoku Gakku","Gojo (Kyotoshiei)","2",33000000,"3LDK","75",,"","","","2006","RC","House","","",,"Commercial District",80,700,"2nd quarter 2014","Dealings of non-redecorating real estate"
282,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Shokuryu Gakku","Kyoto","5",10000000,"1K","20",,"","","","2002","RC","House","","",,"Commercial District",80,600,"2nd quarter 2014","Dealings of non-redecorating real estate"
283,"Residential Land(Land Only)","Commercial Area","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Suujin Gakku","Kyoto","9",140000000,"","320",420000,"Semi-rectangular Shaped","19.0","","","","","East","City Road",13.0,"Commercial District",80,400,"2nd quarter 2014",""
284,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Seisen Gakku","Omiya (Kyoto)","11",15000000,"2LDK","55",,"","","","1997","RC","House","","",,"Commercial District",80,600,"2nd quarter 2014","Dealings in which auction or arbiter participates, Dealings of non-redecorating real estate"
285,"Residential Land(Land and Building)","Commercial Area","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Seisen Gakku","Gojo (Kyotoshiei)","9",280000000,"","195",,"Semi-rectangular Shaped","13.5","1400","1994","SRC","Housing Complex, Office","West","Kyoto/ Osaka Prefectural Road",50.0,"Commercial District",80,700,"2nd quarter 2014",""
286,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Seitoku Gakku","Shijo (Kyotoshiei)","2",9600000,"1K","20",,"","","","2005","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
287,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Seitoku Gakku","Shijo (Kyotoshiei)","4",56000000,"3LDK","65",,"","","","2010","RC","House","","",,"Commercial District",80,700,"2nd quarter 2014","Dealings of redecorated real estate"
288,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Nagamatsu Gakku","Kawaramachi (Kyoto)","4",5200000,"1K","15",,"","","","1999","SRC","House","","",,"Commercial District",80,700,"2nd quarter 2014","Dealings of non-redecorating real estate"
289,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Nagamatsu Gakku","Kawaramachi (Kyoto)","4",10000000,"1DK","20",,"","","","1999","SRC","House","","",,"Commercial District",80,700,"2nd quarter 2014","Dealings of non-redecorating real estate"
290,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Nagamatsu Gakku","Kawaramachi (Kyoto)","4",9500000,"1K","25",,"","","","2001","SRC","House","","",,"Commercial District",80,700,"2nd quarter 2014","Dealings of non-redecorating real estate"
291,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Nagamatsu Gakku","Kawaramachi (Kyoto)","2",9800000,"1K","20",,"","","","2000","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014",""
292,"Residential Land(Land and Building)","Residential Area","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Nagamatsu Gakku","Gionshijou","2",280000000,"","410",,"Irregular Shaped","14.9","1500","1969","RC","Other","Northwest","City Road",8.3,"Commercial District",80,400,"2nd quarter 2014",""
293,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Nagamatsu Gakku","Gionshijou","6",9500000,"1K","25",,"","","","2005","SRC","House","","",,"Commercial District",80,700,"2nd quarter 2014","Dealings of non-redecorating real estate"
294,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Hoen Gakku","Karasuma","2",87000000,"2LDK","80",,"","","","2009","RC","House","","",,"Commercial District",80,700,"2nd quarter 2014","Dealings of non-redecorating real estate"
295,"Residential Land(Land Only)","Commercial Area","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Hoen Gakku","Shijo (Kyotoshiei)","8",18000000,"","110",160000,"Irregular Shaped","2.8","","","","","South","City Road",6.0,"Commercial District",80,400,"2nd quarter 2014",""
296,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Yuurin Gakku","Kiyomizugojou","4",9000000,"1DK","30",,"","","","1996","SRC","House","","",,"Commercial District",80,700,"2nd quarter 2014","Dealings of non-redecorating real estate"
297,"Residential Land(Land and Building)","Commercial Area","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Yuurin Gakku","Gojo (Kyotoshiei)","8",12000000,"","45",,"Semi-rectangular Shaped","4.5","55","","","","East","Private Road",1.5,"Commercial District",80,400,"2nd quarter 2014",""
298,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Yuurin Gakku","Gojo (Kyotoshiei)","3",15000000,"1K","20",,"","","","2007","RC","House","","",,"Commercial District",80,700,"2nd quarter 2014","Dealings of non-redecorating real estate"
299,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Wakamatsu Gakku","Gojo (Kyotoshiei)","3",8700000,"1K","20",,"","","","2003","RC","House","","",,"Commercial District",80,700,"2nd quarter 2014","Dealings of non-redecorating real estate"
300,"Pre-owned Condominiums, etc.","","26106","Kyoto Prefecture","Shimogyo Ward,Kyoto City","Wakamatsu Gakku","Gojo (Kyotoshiei)","3",9400000,"1K","25",,"","","","2003","RC","House","","",,"Commercial District",80,700,"2nd quarter 2014","Dealings of non-redecorating real estate"
301,"Pre-owned Condominiums, etc.","","26107","Kyoto Prefecture","Minami Ward,Kyoto City","Kamitobakanjimbashicho","Jujo (Kyotoshiei)","4",5900000,"1DK","30",,"","","","1991","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
302,"Residential Land(Land and Building)","Residential Area","26107","Kyoto Prefecture","Minami Ward,Kyoto City","Kamitobatonomorihigashikocho","Kamitobaguchi","28",22000000,"","95",,"Rectangular Shaped","5.5","95","2014","W","House","South","City Road",4.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
303,"Residential Land(Land and Building)","Residential Area","26107","Kyoto Prefecture","Minami Ward,Kyoto City","Kamitobatonomorihigashikocho","Takeda (Kyoto)","21",23000000,"","115",,"Semi-rectangular Shaped","5.6","95","2014","W","House","South","City Road",4.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
304,"Residential Land(Land and Building)","Industrial Area","26107","Kyoto Prefecture","Minami Ward,Kyoto City","Kamitobahorikocho","Kamitobaguchi","13",35000000,"","210",,"Semi-rectangular Shaped","11.1","150","2006","W","House","East","National Highway",22.0,"Industrial District",60,300,"2nd quarter 2014",""
305,"Pre-owned Condominiums, etc.","","26107","Kyoto Prefecture","Minami Ward,Kyoto City","Karahashiakakanecho","Nishioji","14",14000000,"2LDK","55",,"","","","1995","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
306,"Residential Land(Land and Building)","Commercial Area","26107","Kyoto Prefecture","Minami Ward,Kyoto City","Karahashikawakubocho","Nishioji","8",50000000,"","170",,"Irregular Shaped","9.5","740","1974","SRC","House, Office","South","Kyoto/ Osaka Prefectural Road",18.0,"Commercial District",80,500,"2nd quarter 2014",""
307,"Residential Land(Land and Building)","Commercial Area","26107","Kyoto Prefecture","Minami Ward,Kyoto City","Karahashikawakubocho","Nishioji","9",110000000,"","410",,"Irregular Shaped","10.8","260","","W","House","South","National Highway",27.0,"Commercial District",80,500,"2nd quarter 2014",""
308,"Residential Land(Land and Building)","Residential Area","26107","Kyoto Prefecture","Minami Ward,Kyoto City","Karahashisaijicho","Nishioji","10",13000000,"","55",,"Semi-trapezoidal Shaped","10.5","35","","W","House","South","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
309,"Residential Land(Land Only)","Commercial Area","26107","Kyoto Prefecture","Minami Ward,Kyoto City","Kisshoin-inokuchicho","Nishioji","7",54000000,"","260",200000,"Rectangular Shaped","10.0","","","","","Northwest","National Highway",22.0,"Semi-residential District",60,300,"2nd quarter 2014",""
310,"Residential Land(Land Only)","Residential Area","26107","Kyoto Prefecture","Minami Ward,Kyoto City","Kisshoinsatonouchicho","Nishioji","13",5700000,"","65",89000,"Semi-rectangular Shaped","3.6","","","","","West","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
311,"Residential Land(Land and Building)","Residential Area","26107","Kyoto Prefecture","Minami Ward,Kyoto City","Kisshoinshimizucho","Nishioji","3",150000000,"","370",,"Semi-trapezoidal Shaped","18.0","710","1990","RC","Housing Complex","South","City Road",6.0,"Industrial District",60,200,"2nd quarter 2014",""
312,"Residential Land(Land and Building)","Residential Area","26107","Kyoto Prefecture","Minami Ward,Kyoto City","Kisshoinnishiuracho","Nishioji","13",10000000,"","65",,"Irregular Shaped","11.5","135","1984","S","House","Northwest","City Road",6.0,"Industrial District",60,200,"2nd quarter 2014",""
313,"Residential Land(Land and Building)","Residential Area","26107","Kyoto Prefecture","Minami Ward,Kyoto City","Kisshoinnishinoshonishiuracho","Nishioji","11",35000000,"","100",,"Semi-trapezoidal Shaped","12.8","100","2014","W","House","West","Private Road",6.0,"Industrial District",60,200,"2nd quarter 2014",""
314,"Pre-owned Condominiums, etc.","","26107","Kyoto Prefecture","Minami Ward,Kyoto City","Kisshoinnishinoshomukaidacho","Nishikyogoku","13",10000000,"3LDK","55",,"","","","1986","RC","House","","",,"Semi-industrial District",60,300,"2nd quarter 2014","Dealings of non-redecorating real estate"
315,"Residential Land(Land and Building)","Industrial Area","26107","Kyoto Prefecture","Minami Ward,Kyoto City","Kisshoimmaedacho","Nishioji","19",230000000,"","700",,"Rectangular Shaped","18.2","1200","1983","S","Housing Complex","West","City Road",7.5,"Industrial District",60,200,"2nd quarter 2014",""
316,"Pre-owned Condominiums, etc.","","26107","Kyoto Prefecture","Minami Ward,Kyoto City","Kuzeoyabucho","Mukomachi","30-60minutes",8500000,"3LDK","55",,"","","","1986","SRC","House","","",,"Industrial District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
317,"Residential Land(Land and Building)","Industrial Area","26107","Kyoto Prefecture","Minami Ward,Kyoto City","Kuzetsukiyamacho","Katsuragawa (Kyoto)","30-60minutes",51000000,"","950",,"Irregular Shaped","","490","1986","S","Factory, Office","North","City Road",8.5,"Semi-industrial District",60,200,"2nd quarter 2014",""
318,"Pre-owned Condominiums, etc.","","26107","Kyoto Prefecture","Minami Ward,Kyoto City","Kuzetonoshirocho","Mukomachi","19",8000000,"2DK","55",,"","","","1977","RC","House","","",,"Industrial District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
319,"Pre-owned Condominiums, etc.","","26107","Kyoto Prefecture","Minami Ward,Kyoto City","Kuzetonoshirocho","Mukomachi","19",4300000,"3DK","55",,"","","","1977","RC","House","","",,"Industrial District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates, Dealings of non-redecorating real estate"
320,"Residential Land(Land and Building)","Industrial Area","26107","Kyoto Prefecture","Minami Ward,Kyoto City","Kuzenakakuzecho","Katsuragawa (Kyoto)","11",71000000,"","660",,"Semi-rectangular Shaped","17.0","400","1990","S","Workshop","West","City Road",7.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
321,"Residential Land(Land Only)","Residential Area","26107","Kyoto Prefecture","Minami Ward,Kyoto City","Nishikujoikenouchicho","Kyoto","9",8000000,"","65",130000,"Rectangular Shaped","5.8","","","","","South","City Road",3.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
322,"Residential Land(Land and Building)","Residential Area","26107","Kyoto Prefecture","Minami Ward,Kyoto City","Nishikujookunicho","Toji","14",19000000,"","40",,"Semi-rectangular Shaped","3.8","85","2000","W","House","East","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
323,"Residential Land(Land and Building)","Residential Area","26107","Kyoto Prefecture","Minami Ward,Kyoto City","Nishikujoshimamachi","Toji","1",3000000,"","40",,"Rectangular Shaped","8.0","75","1976","S","Housing Complex","West","City Road",7.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
324,"Residential Land(Land Only)","Industrial Area","26107","Kyoto Prefecture","Minami Ward,Kyoto City","Nishikujosugatacho","Jujo (Kintetsu)","6",460000000,"","2,000 m^2 or greater.",220000,"Semi-shaped","41.2","","","","","South","City Road",5.8,"Semi-industrial District",60,200,"2nd quarter 2014",""
325,"Residential Land(Land and Building)","Residential Area","26107","Kyoto Prefecture","Minami Ward,Kyoto City","Nishikujonandencho","Toji","7",9700000,"","70",,"Semi-shaped","4.0","35","","W","House","West","Private Road",3.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
326,"Residential Land(Land and Building)","Residential Area","26107","Kyoto Prefecture","Minami Ward,Kyoto City","Hachijouchidacho","Toji","12",12000000,"","110",,"Semi-square Shaped","10.0","","","","","East","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
327,"Residential Land(Land and Building)","Residential Area","26107","Kyoto Prefecture","Minami Ward,Kyoto City","Higashikujokawanishicho","Kujo (Kyoto)","8",18000000,"","80",,"Semi-rectangular Shaped","8.5","210","1998","S","House","East","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings including private road"
328,"Pre-owned Condominiums, etc.","","26107","Kyoto Prefecture","Minami Ward,Kyoto City","Higashikujokitamatsunokicho","Kujo (Kyoto)","8",6000000,"1K","15",,"","","","1991","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
329,"Residential Land(Land and Building)","Residential Area","26107","Kyoto Prefecture","Minami Ward,Kyoto City","Higashikujomatsudacho","Jujo (Kintetsu)","6",4200000,"","45",,"Semi-rectangular Shaped","3.0","45","1979","W","House","East","Private Road",3.0,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings including private road"
330,"Residential Land(Land and Building)","Residential Area","26107","Kyoto Prefecture","Minami Ward,Kyoto City","Higashikujominamikarasumacho","Kujo (Kyoto)","",7000000,"","50",,"Rectangular Shaped","4.5","","","","","North","City Road",4.0,"Near Commercial District",80,300,"2nd quarter 2014",""
331,"Pre-owned Condominiums, etc.","","26108","Kyoto Prefecture","Ukyo Ward,Kyoto City","Uzumasainuicho","Uzumasa (JR)","3",20000000,"3LDK","70",,"","","","2002","RC","House","","",,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
332,"Residential Land(Land and Building)","Residential Area","26108","Kyoto Prefecture","Ukyo Ward,Kyoto City","Uzumasaomokagecho","Katabiranotsuji","7",150000000,"","570",,"Semi-trapezoidal Shaped","17.0","750","1986","SRC","Housing Complex, Office","East","City Road",3.8,"Category 1 Residential District",60,200,"2nd quarter 2014",""
333,"Pre-owned Condominiums, etc.","","26108","Kyoto Prefecture","Ukyo Ward,Kyoto City","Uzumasakyonomichicho","Tokiwa (Kyoto)","3",8000000,"2DK","40",,"","","","1976","RC","House","","",,"Category 2 Residential District",60,300,"2nd quarter 2014","Dealings of non-redecorating real estate"
